household_id,snapshot_date,risk_score,risk_rank,top_05_flag,top_10_flag,top_20_flag
1398,2017-11-30 23:59:59,0.24831536770154378,428,False,False,True
1784,2017-11-30 23:59:59,0.24827973760172886,429,False,False,True
2042,2017-11-30 23:59:59,0.24655174596367882,430,False,False,True
423,2017-11-30 23:59:59,0.24654751010975773,431,False,False,True
592,2017-11-30 23:59:59,0.24616270385380598,432,False,False,True
1091,2017-11-30 23:59:59,0.24614643010759754,433,False,False,True
1438,2017-11-30 23:59:59,0.2459325706427383,434,False,False,True
48,2017-11-30 23:59:59,0.24543428733360434,435,False,False,True
147,2017-11-30 23:59:59,0.24502157567259417,436,False,False,True
436,2017-11-30 23:59:59,0.24393942604825222,437,False,False,True
810,2017-11-30 23:59:59,0.24364405496091338,438,False,False,True
935,2017-11-30 23:59:59,0.24355543042069622,439,False,False,True
1415,2017-11-30 23:59:59,0.24323854328179573,440,False,False,True
124,2017-11-30 23:59:59,0.24304921598685145,441,False,False,True
168,2017-11-30 23:59:59,0.24302444577624016,442,False,False,True
664,2017-11-30 23:59:59,0.24265458076701635,443,False,False,True
375,2017-11-30 23:59:59,0.24242808433996596,444,False,False,True
1003,2017-11-30 23:59:59,0.24220279949444284,445,False,False,True
1573,2017-11-30 23:59:59,0.24191269619902078,446,False,False,True
2078,2017-11-30 23:59:59,0.24177143716396504,447,False,False,True
912,2017-11-30 23:59:59,0.2413375743481339,448,False,False,True
1115,2017-11-30 23:59:59,0.2411597983430733,449,False,False,True
2254,2017-11-30 23:59:59,0.24099284371684243,450,False,False,True
225,2017-11-30 23:59:59,0.24085264950767726,451,False,False,True
642,2017-11-30 23:59:59,0.24046681862984234,452,False,False,True
2098,2017-11-30 23:59:59,0.24037969728697614,453,False,False,True
1422,2017-11-30 23:59:59,0.2400277263151535,454,False,False,True
2346,2017-11-30 23:59:59,0.2394250358898581,455,False,False,True
2402,2017-11-30 23:59:59,0.2391663874378051,456,False,False,True
1344,2017-11-30 23:59:59,0.2388310269396233,457,False,False,True
535,2017-11-30 23:59:59,0.23852365486161242,458,False,False,True
1994,2017-11-30 23:59:59,0.23714426813173348,459,False,False,True
1087,2017-11-30 23:59:59,0.23708320653383477,460,False,False,True
2415,2017-11-30 23:59:59,0.23604147726919658,461,False,False,True
1307,2017-11-30 23:59:59,0.23578982263943876,462,False,False,True
1787,2017-11-30 23:59:59,0.23566303095812288,463,False,False,True
1945,2017-11-30 23:59:59,0.23509602906784768,464,False,False,True
2035,2017-11-30 23:59:59,0.2349191609157698,465,False,False,True
1913,2017-11-30 23:59:59,0.23445944674922392,466,False,False,False
801,2017-11-30 23:59:59,0.23395578611508971,467,False,False,False
812,2017-11-30 23:59:59,0.23340499689012645,468,False,False,False
2014,2017-11-30 23:59:59,0.23332169533083036,469,False,False,False
181,2017-11-30 23:59:59,0.23323116903582555,470,False,False,False
682,2017-11-30 23:59:59,0.2330553849155326,471,False,False,False
854,2017-11-30 23:59:59,0.23292047448124323,472,False,False,False
459,2017-11-30 23:59:59,0.23208972706217598,473,False,False,False
1156,2017-11-30 23:59:59,0.2305895754159682,474,False,False,False
466,2017-11-30 23:59:59,0.22937681576014146,475,False,False,False
2271,2017-11-30 23:59:59,0.22916631177259764,476,False,False,False
2329,2017-11-30 23:59:59,0.22855896659043745,477,False,False,False
2277,2017-11-30 23:59:59,0.22852713098864305,478,False,False,False
1127,2017-11-30 23:59:59,0.22826460981271468,479,False,False,False
625,2017-11-30 23:59:59,0.22813928899206595,480,False,False,False
477,2017-11-30 23:59:59,0.22759389544106856,481,False,False,False
772,2017-11-30 23:59:59,0.2275015438237734,482,False,False,False
688,2017-11-30 23:59:59,0.22749736767280784,483,False,False,False
1220,2017-11-30 23:59:59,0.2259421171316455,484,False,False,False
2059,2017-11-30 23:59:59,0.22554065804707335,485,False,False,False
266,2017-11-30 23:59:59,0.2253173331686917,486,False,False,False
1608,2017-11-30 23:59:59,0.22516706201837147,487,False,False,False
815,2017-11-30 23:59:59,0.2250361306978121,488,False,False,False
309,2017-11-30 23:59:59,0.2244903851167469,489,False,False,False
1731,2017-11-30 23:59:59,0.22448866670376622,490,False,False,False
1851,2017-11-30 23:59:59,0.22445412023583458,491,False,False,False
1310,2017-11-30 23:59:59,0.2235658624707213,492,False,False,False
1908,2017-11-30 23:59:59,0.22347018640014932,493,False,False,False
2145,2017-11-30 23:59:59,0.2228840825245392,494,False,False,False
963,2017-11-30 23:59:59,0.22271118795045108,495,False,False,False
2118,2017-11-30 23:59:59,0.22226359612293392,496,False,False,False
1238,2017-11-30 23:59:59,0.22196732952883647,497,False,False,False
528,2017-11-30 23:59:59,0.22127751315547595,498,False,False,False
171,2017-11-30 23:59:59,0.22084208512585954,499,False,False,False
176,2017-11-30 23:59:59,0.22022639530435986,500,False,False,False
2411,2017-11-30 23:59:59,0.21834355026755162,501,False,False,False
238,2017-11-30 23:59:59,0.21806294683765984,502,False,False,False
35,2017-11-30 23:59:59,0.21797336560548825,503,False,False,False
1728,2017-11-30 23:59:59,0.21793787726633126,504,False,False,False
2242,2017-11-30 23:59:59,0.21746443892329234,505,False,False,False
1480,2017-11-30 23:59:59,0.21742252986255556,506,False,False,False
927,2017-11-30 23:59:59,0.21697621232670186,507,False,False,False
427,2017-11-30 23:59:59,0.2168782063908148,508,False,False,False
1302,2017-11-30 23:59:59,0.2168050891654822,509,False,False,False
2386,2017-11-30 23:59:59,0.21625233215362796,510,False,False,False
1586,2017-11-30 23:59:59,0.21540519283898577,511,False,False,False
980,2017-11-30 23:59:59,0.21525168362997088,512,False,False,False
2389,2017-11-30 23:59:59,0.21521805822005913,513,False,False,False
711,2017-11-30 23:59:59,0.21467852749223842,514,False,False,False
1582,2017-11-30 23:59:59,0.21426904469035604,515,False,False,False
137,2017-11-30 23:59:59,0.21327926434545022,516,False,False,False
2066,2017-11-30 23:59:59,0.21327670028905132,517,False,False,False
1446,2017-11-30 23:59:59,0.21233039009227406,518,False,False,False
617,2017-11-30 23:59:59,0.21188458569737642,519,False,False,False
848,2017-11-30 23:59:59,0.21129705846752156,520,False,False,False
506,2017-11-30 23:59:59,0.21096929735349038,521,False,False,False
721,2017-11-30 23:59:59,0.21075407596205253,522,False,False,False
1562,2017-11-30 23:59:59,0.20998626357334574,523,False,False,False
278,2017-11-30 23:59:59,0.20951060458159043,524,False,False,False
167,2017-11-30 23:59:59,0.2088223472298291,525,False,False,False
2413,2017-11-30 23:59:59,0.20845256327548378,526,False,False,False
1745,2017-11-30 23:59:59,0.20812822700227288,527,False,False,False
254,2017-11-30 23:59:59,0.20805058853464004,528,False,False,False
1037,2017-11-30 23:59:59,0.20683177306506786,529,False,False,False
858,2017-11-30 23:59:59,0.20678327108057387,530,False,False,False
2176,2017-11-30 23:59:59,0.20674266314389972,531,False,False,False
369,2017-11-30 23:59:59,0.20645590683395132,532,False,False,False
1319,2017-11-30 23:59:59,0.2062216738044712,533,False,False,False
557,2017-11-30 23:59:59,0.20589813963227668,534,False,False,False
1874,2017-11-30 23:59:59,0.20574178303730914,535,False,False,False
837,2017-11-30 23:59:59,0.2051731492945969,536,False,False,False
796,2017-11-30 23:59:59,0.20487056712040908,537,False,False,False
1257,2017-11-30 23:59:59,0.20459686849781908,538,False,False,False
311,2017-11-30 23:59:59,0.2042608277639456,539,False,False,False
1699,2017-11-30 23:59:59,0.20406365513233793,540,False,False,False
187,2017-11-30 23:59:59,0.20394340088465346,541,False,False,False
2482,2017-11-30 23:59:59,0.20340057185731558,542,False,False,False
82,2017-11-30 23:59:59,0.20311768070745256,543,False,False,False
2187,2017-11-30 23:59:59,0.20274620014505476,544,False,False,False
2320,2017-11-30 23:59:59,0.20244230428608564,545,False,False,False
1825,2017-11-30 23:59:59,0.20236867130468641,546,False,False,False
1838,2017-11-30 23:59:59,0.20215639018150455,547,False,False,False
422,2017-11-30 23:59:59,0.20170913049382663,548,False,False,False
585,2017-11-30 23:59:59,0.20090926147605898,549,False,False,False
461,2017-11-30 23:59:59,0.20052792303414155,550,False,False,False
987,2017-11-30 23:59:59,0.2002325582309645,551,False,False,False
1195,2017-11-30 23:59:59,0.2001139525582031,552,False,False,False
357,2017-11-30 23:59:59,0.19916626541702961,553,False,False,False
1898,2017-11-30 23:59:59,0.1989439787587063,554,False,False,False
1259,2017-11-30 23:59:59,0.19861910010314557,555,False,False,False
1464,2017-11-30 23:59:59,0.19793152039584613,556,False,False,False
2460,2017-11-30 23:59:59,0.19790263485156825,557,False,False,False
2089,2017-11-30 23:59:59,0.19687338563479453,558,False,False,False
1657,2017-11-30 23:59:59,0.1964275506488768,559,False,False,False
1712,2017-11-30 23:59:59,0.19641947024902037,560,False,False,False
2206,2017-11-30 23:59:59,0.19582018205364474,561,False,False,False
318,2017-11-30 23:59:59,0.19568770714759598,562,False,False,False
1290,2017-11-30 23:59:59,0.1952283922005104,563,False,False,False
2161,2017-11-30 23:59:59,0.19511512782038734,564,False,False,False
476,2017-11-30 23:59:59,0.19511167430004903,565,False,False,False
1373,2017-11-30 23:59:59,0.19506220643960642,566,False,False,False
271,2017-11-30 23:59:59,0.19467503334653177,567,False,False,False
2127,2017-11-30 23:59:59,0.19448244234820458,568,False,False,False
1773,2017-11-30 23:59:59,0.19413073612361373,569,False,False,False
407,2017-11-30 23:59:59,0.19397553134505618,570,False,False,False
2494,2017-11-30 23:59:59,0.19379852710956139,571,False,False,False
1173,2017-11-30 23:59:59,0.1934326808316971,572,False,False,False
2049,2017-11-30 23:59:59,0.19297622262203565,573,False,False,False
1283,2017-11-30 23:59:59,0.19275943941938836,574,False,False,False
2319,2017-11-30 23:59:59,0.19186822386341024,575,False,False,False
531,2017-11-30 23:59:59,0.19124103454847602,576,False,False,False
1905,2017-11-30 23:59:59,0.1910432397373924,577,False,False,False
1660,2017-11-30 23:59:59,0.19097370356663848,578,False,False,False
2373,2017-11-30 23:59:59,0.19093763743258654,579,False,False,False
2330,2017-11-30 23:59:59,0.1908844391118655,580,False,False,False
2251,2017-11-30 23:59:59,0.19033312090956653,581,False,False,False
1126,2017-11-30 23:59:59,0.1889129002870674,582,False,False,False
246,2017-11-30 23:59:59,0.18890659466963378,583,False,False,False
505,2017-11-30 23:59:59,0.18860221388136197,584,False,False,False
724,2017-11-30 23:59:59,0.18789407947635953,585,False,False,False
1875,2017-11-30 23:59:59,0.1875574276956281,586,False,False,False
191,2017-11-30 23:59:59,0.18737243982144464,587,False,False,False
1596,2017-11-30 23:59:59,0.18691137245699196,588,False,False,False
146,2017-11-30 23:59:59,0.1865222155186008,589,False,False,False
700,2017-11-30 23:59:59,0.18623122650563187,590,False,False,False
1054,2017-11-30 23:59:59,0.18620259873735742,591,False,False,False
1907,2017-11-30 23:59:59,0.1860187117678277,592,False,False,False
1992,2017-11-30 23:59:59,0.1847599715758134,593,False,False,False
1241,2017-11-30 23:59:59,0.18456487749346337,594,False,False,False
813,2017-11-30 23:59:59,0.18416548112039235,595,False,False,False
1574,2017-11-30 23:59:59,0.18351644538653122,596,False,False,False
1502,2017-11-30 23:59:59,0.18349464934464546,597,False,False,False
991,2017-11-30 23:59:59,0.18291100128826113,598,False,False,False
918,2017-11-30 23:59:59,0.18255808058898298,599,False,False,False
1213,2017-11-30 23:59:59,0.18220557459743628,600,False,False,False
1114,2017-11-30 23:59:59,0.18154471110312004,601,False,False,False
1530,2017-11-30 23:59:59,0.18151363564276768,602,False,False,False
2431,2017-11-30 23:59:59,0.18147966037230762,603,False,False,False
1356,2017-11-30 23:59:59,0.18144306737589622,604,False,False,False
716,2017-11-30 23:59:59,0.18139251108880491,605,False,False,False
1709,2017-11-30 23:59:59,0.1808973660003372,606,False,False,False
245,2017-11-30 23:59:59,0.18053173012224885,607,False,False,False
136,2017-11-30 23:59:59,0.18032686986305768,608,False,False,False
1817,2017-11-30 23:59:59,0.18017275677609182,609,False,False,False
1244,2017-11-30 23:59:59,0.18010935915509443,610,False,False,False
965,2017-11-30 23:59:59,0.18002535462717936,611,False,False,False
2152,2017-11-30 23:59:59,0.17958408533266845,612,False,False,False
1104,2017-11-30 23:59:59,0.17912619873993724,613,False,False,False
1721,2017-11-30 23:59:59,0.17779614889839906,614,False,False,False
2099,2017-11-30 23:59:59,0.17716457876385464,615,False,False,False
258,2017-11-30 23:59:59,0.1769512976931977,616,False,False,False
194,2017-11-30 23:59:59,0.17574468583817807,617,False,False,False
204,2017-11-30 23:59:59,0.17574351832994323,618,False,False,False
845,2017-11-30 23:59:59,0.1756726506879919,619,False,False,False
561,2017-11-30 23:59:59,0.175505806154978,620,False,False,False
521,2017-11-30 23:59:59,0.17461628273974705,621,False,False,False
2439,2017-11-30 23:59:59,0.1743538008443149,622,False,False,False
364,2017-11-30 23:59:59,0.17433142966997595,623,False,False,False
754,2017-11-30 23:59:59,0.17303350933607534,624,False,False,False
1329,2017-11-30 23:59:59,0.17270478323471258,625,False,False,False
2276,2017-11-30 23:59:59,0.172594231814959,626,False,False,False
1153,2017-11-30 23:59:59,0.17231882357811437,627,False,False,False
650,2017-11-30 23:59:59,0.17192964904756886,628,False,False,False
977,2017-11-30 23:59:59,0.1717337855919522,629,False,False,False
2180,2017-11-30 23:59:59,0.17171197611503383,630,False,False,False
1471,2017-11-30 23:59:59,0.1715629897153799,631,False,False,False
1135,2017-11-30 23:59:59,0.1714418519345528,632,False,False,False
2174,2017-11-30 23:59:59,0.17128586499184137,633,False,False,False
1891,2017-11-30 23:59:59,0.17087811286619004,634,False,False,False
4,2017-11-30 23:59:59,0.17063179086671393,635,False,False,False
1196,2017-11-30 23:59:59,0.1704616181361734,636,False,False,False
242,2017-11-30 23:59:59,0.170379757326623,637,False,False,False
2474,2017-11-30 23:59:59,0.17007584383620034,638,False,False,False
894,2017-11-30 23:59:59,0.1697763019229454,639,False,False,False
1148,2017-11-30 23:59:59,0.16951729994743953,640,False,False,False
2423,2017-11-30 23:59:59,0.1693484385996403,641,False,False,False
1060,2017-11-30 23:59:59,0.16931950741036042,642,False,False,False
33,2017-11-30 23:59:59,0.1691534337863971,643,False,False,False
21,2017-11-30 23:59:59,0.1691208835357729,644,False,False,False
360,2017-11-30 23:59:59,0.16884857150020058,645,False,False,False
2159,2017-11-30 23:59:59,0.16819699609293978,646,False,False,False
286,2017-11-30 23:59:59,0.1676792320369467,647,False,False,False
1112,2017-11-30 23:59:59,0.16699164293766328,648,False,False,False
778,2017-11-30 23:59:59,0.16678804408750567,649,False,False,False
930,2017-11-30 23:59:59,0.16677113383847736,650,False,False,False
735,2017-11-30 23:59:59,0.16674982277678235,651,False,False,False
1543,2017-11-30 23:59:59,0.1667319453204497,652,False,False,False
1223,2017-11-30 23:59:59,0.16668262935007744,653,False,False,False
694,2017-11-30 23:59:59,0.16646325268175677,654,False,False,False
1729,2017-11-30 23:59:59,0.16562625097117836,655,False,False,False
94,2017-11-30 23:59:59,0.16558994697894158,656,False,False,False
431,2017-11-30 23:59:59,0.1653664248896758,657,False,False,False
763,2017-11-30 23:59:59,0.16527948036115894,658,False,False,False
1335,2017-11-30 23:59:59,0.16494524747063774,659,False,False,False
34,2017-11-30 23:59:59,0.1648981660669515,660,False,False,False
474,2017-11-30 23:59:59,0.1647223853316968,661,False,False,False
1055,2017-11-30 23:59:59,0.16443287696674716,662,False,False,False
2321,2017-11-30 23:59:59,0.16428694380949882,663,False,False,False
1313,2017-11-30 23:59:59,0.16364861149234614,664,False,False,False
1870,2017-11-30 23:59:59,0.1635745716050754,665,False,False,False
1392,2017-11-30 23:59:59,0.16325586212914073,666,False,False,False
1799,2017-11-30 23:59:59,0.16305051114080468,667,False,False,False
507,2017-11-30 23:59:59,0.16256111530284933,668,False,False,False
723,2017-11-30 23:59:59,0.16192788453198873,669,False,False,False
2248,2017-11-30 23:59:59,0.1619137817925279,670,False,False,False
2382,2017-11-30 23:59:59,0.16177979390423114,671,False,False,False
865,2017-11-30 23:59:59,0.1614268779806009,672,False,False,False
1552,2017-11-30 23:59:59,0.1608216694645139,673,False,False,False
1161,2017-11-30 23:59:59,0.1599873553959555,674,False,False,False
954,2017-11-30 23:59:59,0.15970371493415422,675,False,False,False
1959,2017-11-30 23:59:59,0.15969493295085307,676,False,False,False
1678,2017-11-30 23:59:59,0.1585511291105971,677,False,False,False
2146,2017-11-30 23:59:59,0.15813636520568652,678,False,False,False
1739,2017-11-30 23:59:59,0.15809822184749864,679,False,False,False
1559,2017-11-30 23:59:59,0.15801982687515076,680,False,False,False
2132,2017-11-30 23:59:59,0.15800718429554245,681,False,False,False
1940,2017-11-30 23:59:59,0.15796746197042913,682,False,False,False
1403,2017-11-30 23:59:59,0.15771354027474174,683,False,False,False
2311,2017-11-30 23:59:59,0.15720766436622255,684,False,False,False
1345,2017-11-30 23:59:59,0.15707107524758243,685,False,False,False
1643,2017-11-30 23:59:59,0.15690675468492493,686,False,False,False
594,2017-11-30 23:59:59,0.15688644547549424,687,False,False,False
497,2017-11-30 23:59:59,0.15688604260254088,688,False,False,False
2472,2017-11-30 23:59:59,0.15684899624373858,689,False,False,False
881,2017-11-30 23:59:59,0.156804310100608,690,False,False,False
1531,2017-11-30 23:59:59,0.15671239202296613,691,False,False,False
1008,2017-11-30 23:59:59,0.15653079448598117,692,False,False,False
662,2017-11-30 23:59:59,0.15649100717996567,693,False,False,False
833,2017-11-30 23:59:59,0.15637935445606008,694,False,False,False
2169,2017-11-30 23:59:59,0.15634321749301625,695,False,False,False
2258,2017-11-30 23:59:59,0.1558075467219355,696,False,False,False
229,2017-11-30 23:59:59,0.15569878560092967,697,False,False,False
1593,2017-11-30 23:59:59,0.15484962196550606,698,False,False,False
2390,2017-11-30 23:59:59,0.15482449949262445,699,False,False,False
1089,2017-11-30 23:59:59,0.15455768975072656,700,False,False,False
2344,2017-11-30 23:59:59,0.15429291081336635,701,False,False,False
2232,2017-11-30 23:59:59,0.1540394812938575,702,False,False,False
1637,2017-11-30 23:59:59,0.1540095712005251,703,False,False,False
128,2017-11-30 23:59:59,0.15373034977945055,704,False,False,False
339,2017-11-30 23:59:59,0.15358030936893483,705,False,False,False
508,2017-11-30 23:59:59,0.15356259578051717,706,False,False,False
59,2017-11-30 23:59:59,0.15330379161833013,707,False,False,False
1793,2017-11-30 23:59:59,0.15309312351456827,708,False,False,False
1194,2017-11-30 23:59:59,0.15258971744846092,709,False,False,False
673,2017-11-30 23:59:59,0.1525142883211819,710,False,False,False
445,2017-11-30 23:59:59,0.15207080188222968,711,False,False,False
590,2017-11-30 23:59:59,0.15206790429757763,712,False,False,False
2273,2017-11-30 23:59:59,0.15200152393900532,713,False,False,False
199,2017-11-30 23:59:59,0.15173409498589635,714,False,False,False
981,2017-11-30 23:59:59,0.15151230643137487,715,False,False,False
433,2017-11-30 23:59:59,0.15128128228248838,716,False,False,False
429,2017-11-30 23:59:59,0.15114818712816014,717,False,False,False
1508,2017-11-30 23:59:59,0.149130529466915,718,False,False,False
524,2017-11-30 23:59:59,0.14898810504218352,719,False,False,False
2392,2017-11-30 23:59:59,0.14844592673080387,720,False,False,False
530,2017-11-30 23:59:59,0.14842108765238618,721,False,False,False
547,2017-11-30 23:59:59,0.14800595252113283,722,False,False,False
292,2017-11-30 23:59:59,0.14685827430273815,723,False,False,False
643,2017-11-30 23:59:59,0.1463829555659539,724,False,False,False
1522,2017-11-30 23:59:59,0.14627982809243834,725,False,False,False
86,2017-11-30 23:59:59,0.14586184595572707,726,False,False,False
1449,2017-11-30 23:59:59,0.14521255176167952,727,False,False,False
2179,2017-11-30 23:59:59,0.14487025906040799,728,False,False,False
2442,2017-11-30 23:59:59,0.14473162114385346,729,False,False,False
1903,2017-11-30 23:59:59,0.14462152775627649,730,False,False,False
1465,2017-11-30 23:59:59,0.14460750022760233,731,False,False,False
809,2017-11-30 23:59:59,0.1445383551690672,732,False,False,False
2216,2017-11-30 23:59:59,0.1439410196037758,733,False,False,False
1597,2017-11-30 23:59:59,0.1438822070379212,734,False,False,False
1092,2017-11-30 23:59:59,0.14372653803024593,735,False,False,False
2297,2017-11-30 23:59:59,0.14353637220421084,736,False,False,False
185,2017-11-30 23:59:59,0.14339586322530903,737,False,False,False
2299,2017-11-30 23:59:59,0.14330455923561347,738,False,False,False
1189,2017-11-30 23:59:59,0.14292192624526676,739,False,False,False
129,2017-11-30 23:59:59,0.14274322508513804,740,False,False,False
2435,2017-11-30 23:59:59,0.14248915702068102,741,False,False,False
1632,2017-11-30 23:59:59,0.14232280695440308,742,False,False,False
424,2017-11-30 23:59:59,0.1422555000138066,743,False,False,False
1746,2017-11-30 23:59:59,0.14224113493255497,744,False,False,False
1116,2017-11-30 23:59:59,0.14215135103281998,745,False,False,False
658,2017-11-30 23:59:59,0.14190181443612038,746,False,False,False
525,2017-11-30 23:59:59,0.14184837634082875,747,False,False,False
1460,2017-11-30 23:59:59,0.14087008064551743,748,False,False,False
607,2017-11-30 23:59:59,0.14084711865932878,749,False,False,False
1200,2017-11-30 23:59:59,0.14053750885564298,750,False,False,False
1210,2017-11-30 23:59:59,0.14049730698867643,751,False,False,False
108,2017-11-30 23:59:59,0.14036973046654896,752,False,False,False
244,2017-11-30 23:59:59,0.14034032674546162,753,False,False,False
1049,2017-11-30 23:59:59,0.14033098916903028,754,False,False,False
2239,2017-11-30 23:59:59,0.14032579236215417,755,False,False,False
1963,2017-11-30 23:59:59,0.14017912783557573,756,False,False,False
217,2017-11-30 23:59:59,0.13928320335507088,757,False,False,False
627,2017-11-30 23:59:59,0.13919059767197053,758,False,False,False
1932,2017-11-30 23:59:59,0.1388368172834621,759,False,False,False
1106,2017-11-30 23:59:59,0.13843398083978334,760,False,False,False
752,2017-11-30 23:59:59,0.138365403582581,761,False,False,False
1786,2017-11-30 23:59:59,0.13776204038647671,762,False,False,False
1760,2017-11-30 23:59:59,0.13770266066703762,763,False,False,False
180,2017-11-30 23:59:59,0.13712282198346049,764,False,False,False
1500,2017-11-30 23:59:59,0.13697566508753137,765,False,False,False
1862,2017-11-30 23:59:59,0.13696317433406086,766,False,False,False
1182,2017-11-30 23:59:59,0.13598616756725596,767,False,False,False
1368,2017-11-30 23:59:59,0.13598449637898838,768,False,False,False
1408,2017-11-30 23:59:59,0.13538513112595082,769,False,False,False
1625,2017-11-30 23:59:59,0.1347408513837561,770,False,False,False
1080,2017-11-30 23:59:59,0.13407903907677204,771,False,False,False
1019,2017-11-30 23:59:59,0.13349112701526203,772,False,False,False
343,2017-11-30 23:59:59,0.13337449264614648,773,False,False,False
2000,2017-11-30 23:59:59,0.1330457046221164,774,False,False,False
2283,2017-11-30 23:59:59,0.13274531009849969,775,False,False,False
1288,2017-11-30 23:59:59,0.1324645679114947,776,False,False,False
448,2017-11-30 23:59:59,0.13236548897539285,777,False,False,False
1782,2017-11-30 23:59:59,0.13189559989814187,778,False,False,False
802,2017-11-30 23:59:59,0.13143131145806905,779,False,False,False
693,2017-11-30 23:59:59,0.1312460163828477,780,False,False,False
544,2017-11-30 23:59:59,0.13113913033563507,781,False,False,False
62,2017-11-30 23:59:59,0.13050320350278538,782,False,False,False
1700,2017-11-30 23:59:59,0.12973773209432443,783,False,False,False
551,2017-11-30 23:59:59,0.12970358153457917,784,False,False,False
1805,2017-11-30 23:59:59,0.1296628686014556,785,False,False,False
2433,2017-11-30 23:59:59,0.12891450394479836,786,False,False,False
1027,2017-11-30 23:59:59,0.12886828203967582,787,False,False,False
2278,2017-11-30 23:59:59,0.128316560293399,788,False,False,False
2060,2017-11-30 23:59:59,0.1282552479183801,789,False,False,False
1102,2017-11-30 23:59:59,0.12822666544117936,790,False,False,False
1312,2017-11-30 23:59:59,0.12745893798154978,791,False,False,False
2352,2017-11-30 23:59:59,0.12702876753390516,792,False,False,False
2468,2017-11-30 23:59:59,0.12658851930918513,793,False,False,False
1384,2017-11-30 23:59:59,0.12652511652790652,794,False,False,False
782,2017-11-30 23:59:59,0.12533919780472297,795,False,False,False
1743,2017-11-30 23:59:59,0.12507308064142522,796,False,False,False
265,2017-11-30 23:59:59,0.1241936471688495,797,False,False,False
903,2017-11-30 23:59:59,0.1240883273268759,798,False,False,False
2388,2017-11-30 23:59:59,0.1240508018876176,799,False,False,False
2408,2017-11-30 23:59:59,0.12403625267103993,800,False,False,False
1519,2017-11-30 23:59:59,0.12400480768388938,801,False,False,False
753,2017-11-30 23:59:59,0.1237105673273511,802,False,False,False
2471,2017-11-30 23:59:59,0.12357856104323982,803,False,False,False
1814,2017-11-30 23:59:59,0.12353220693413701,804,False,False,False
830,2017-11-30 23:59:59,0.12349847633102336,805,False,False,False
1064,2017-11-30 23:59:59,0.12318523110804966,806,False,False,False
885,2017-11-30 23:59:59,0.12279221262565929,807,False,False,False
910,2017-11-30 23:59:59,0.12203621406885357,808,False,False,False
1025,2017-11-30 23:59:59,0.12203015358680623,809,False,False,False
852,2017-11-30 23:59:59,0.12195990612261776,810,False,False,False
1407,2017-11-30 23:59:59,0.12183507326860299,811,False,False,False
2222,2017-11-30 23:59:59,0.1212655850400971,812,False,False,False
1704,2017-11-30 23:59:59,0.12108065868636508,813,False,False,False
2393,2017-11-30 23:59:59,0.12083267744965272,814,False,False,False
2363,2017-11-30 23:59:59,0.12076576520560725,815,False,False,False
1661,2017-11-30 23:59:59,0.12058209535810176,816,False,False,False
829,2017-11-30 23:59:59,0.12027881775246087,817,False,False,False
1198,2017-11-30 23:59:59,0.12021970032356892,818,False,False,False
984,2017-11-30 23:59:59,0.12011013553225984,819,False,False,False
1832,2017-11-30 23:59:59,0.11975696727927998,820,False,False,False
1617,2017-11-30 23:59:59,0.11880998009762962,821,False,False,False
1698,2017-11-30 23:59:59,0.11876339966214047,822,False,False,False
2182,2017-11-30 23:59:59,0.11847198757368779,823,False,False,False
1587,2017-11-30 23:59:59,0.11826135776907326,824,False,False,False
312,2017-11-30 23:59:59,0.11780822412464706,825,False,False,False
750,2017-11-30 23:59:59,0.11776613056603512,826,False,False,False
1781,2017-11-30 23:59:59,0.11756332125826335,827,False,False,False
1331,2017-11-30 23:59:59,0.11721895397242564,828,False,False,False
1600,2017-11-30 23:59:59,0.11699471942958362,829,False,False,False
577,2017-11-30 23:59:59,0.1163431278565804,830,False,False,False
1171,2017-11-30 23:59:59,0.11633225506349058,831,False,False,False
2287,2017-11-30 23:59:59,0.11630942841430389,832,False,False,False
1991,2017-11-30 23:59:59,0.11630584333425782,833,False,False,False
1713,2017-11-30 23:59:59,0.11621609271573893,834,False,False,False
604,2017-11-30 23:59:59,0.11610248852333128,835,False,False,False
1155,2017-11-30 23:59:59,0.11583889311004067,836,False,False,False
1841,2017-11-30 23:59:59,0.11549870283295903,837,False,False,False
247,2017-11-30 23:59:59,0.11549370398281876,838,False,False,False
1724,2017-11-30 23:59:59,0.1154124111199809,839,False,False,False
1912,2017-11-30 23:59:59,0.11535411503640894,840,False,False,False
148,2017-11-30 23:59:59,0.11505475080630286,841,False,False,False
770,2017-11-30 23:59:59,0.11471061477632989,842,False,False,False
388,2017-11-30 23:59:59,0.11442160739580322,843,False,False,False
177,2017-11-30 23:59:59,0.11435400307515671,844,False,False,False
1956,2017-11-30 23:59:59,0.11372470306811944,845,False,False,False
1132,2017-11-30 23:59:59,0.11357612916717807,846,False,False,False
85,2017-11-30 23:59:59,0.11347225798689062,847,False,False,False
811,2017-11-30 23:59:59,0.11330016568060347,848,False,False,False
182,2017-11-30 23:59:59,0.11292926072220803,849,False,False,False
1457,2017-11-30 23:59:59,0.11292628486038205,850,False,False,False
472,2017-11-30 23:59:59,0.11250340713121076,851,False,False,False
270,2017-11-30 23:59:59,0.11249466795589806,852,False,False,False
1185,2017-11-30 23:59:59,0.11224402985313356,853,False,False,False
189,2017-11-30 23:59:59,0.11217129122873092,854,False,False,False
2419,2017-11-30 23:59:59,0.11212838247133547,855,False,False,False
