store_id,dept_id,state_id,d,date,forecast_horizon,actual,prediction,error
CA_2,FOODS_3,CA,d_1933,2016-05-14,20,2723.0,2517.185490182853,-205.81450981714715
CA_2,FOODS_3,CA,d_1934,2016-05-15,21,2806.0,2554.175517645059,-251.8244823549412
CA_2,FOODS_3,CA,d_1935,2016-05-16,22,1910.0,1733.0398752508559,-176.96012474914414
CA_2,FOODS_3,CA,d_1936,2016-05-17,23,1800.0,1565.317365600208,-234.68263439979205
CA_2,FOODS_3,CA,d_1937,2016-05-18,24,1773.0,1537.0387541474865,-235.96124585251346
CA_2,FOODS_3,CA,d_1938,2016-05-19,25,1820.0,1509.6035312696217,-310.3964687303783
CA_2,FOODS_3,CA,d_1939,2016-05-20,26,2119.0,1904.5112171252958,-214.48878287470416
CA_2,FOODS_3,CA,d_1940,2016-05-21,27,2942.0,2468.4509941786587,-473.5490058213413
CA_2,FOODS_3,CA,d_1941,2016-05-22,28,2628.0,2510.7289352117014,-117.27106478829864
CA_2,HOBBIES_1,CA,d_1914,2016-04-25,1,330.0,322.5847927528309,-7.415207247169121
CA_2,HOBBIES_1,CA,d_1915,2016-04-26,2,278.0,321.0992126330668,43.09921263306683
CA_2,HOBBIES_1,CA,d_1916,2016-04-27,3,333.0,321.96999267137204,-11.03000732862796
CA_2,HOBBIES_1,CA,d_1917,2016-04-28,4,344.0,324.1341149837351,-19.865885016264883
CA_2,HOBBIES_1,CA,d_1918,2016-04-29,5,384.0,382.19058160607284,-1.8094183939271602
CA_2,HOBBIES_1,CA,d_1919,2016-04-30,6,491.0,470.7971366073489,-20.202863392651125
CA_2,HOBBIES_1,CA,d_1920,2016-05-01,7,509.0,439.3566202929082,-69.64337970709181
CA_2,HOBBIES_1,CA,d_1921,2016-05-02,8,334.0,344.9776306072714,10.977630607271408
CA_2,HOBBIES_1,CA,d_1922,2016-05-03,9,340.0,343.49205048750736,3.492050487507356
CA_2,HOBBIES_1,CA,d_1923,2016-05-04,10,307.0,331.32604584566946,24.326045845669455
CA_2,HOBBIES_1,CA,d_1924,2016-05-05,11,368.0,329.2204814663349,-38.77951853366511
CA_2,HOBBIES_1,CA,d_1925,2016-05-06,12,406.0,383.32464815398623,-22.67535184601377
CA_2,HOBBIES_1,CA,d_1926,2016-05-07,13,500.0,473.7649314670894,-26.23506853291059
CA_2,HOBBIES_1,CA,d_1927,2016-05-08,14,481.0,364.9456657503113,-116.05433424968868
CA_2,HOBBIES_1,CA,d_1928,2016-05-09,15,324.0,332.8966757167491,8.896675716749087
CA_2,HOBBIES_1,CA,d_1929,2016-05-10,16,411.0,331.41109559698504,-79.58890440301496
CA_2,HOBBIES_1,CA,d_1930,2016-05-11,17,303.0,323.3410264412338,20.341026441233794
CA_2,HOBBIES_1,CA,d_1931,2016-05-12,18,258.0,325.22796620520916,67.22796620520916
CA_2,HOBBIES_1,CA,d_1932,2016-05-13,19,327.0,383.67198809398116,56.671988093981156
CA_2,HOBBIES_1,CA,d_1933,2016-05-14,20,604.0,478.2479432324255,-125.75205676757452
CA_2,HOBBIES_1,CA,d_1934,2016-05-15,21,530.0,445.87771557116855,-84.12228442883145
CA_2,HOBBIES_1,CA,d_1935,2016-05-16,22,291.0,324.82660656099785,33.826606560997845
CA_2,HOBBIES_1,CA,d_1936,2016-05-17,23,350.0,320.3767098931023,-29.623290106897684
CA_2,HOBBIES_1,CA,d_1937,2016-05-18,24,301.0,319.2836938012685,18.283693801268498
CA_2,HOBBIES_1,CA,d_1938,2016-05-19,25,315.0,319.21722163167163,4.217221631671634
CA_2,HOBBIES_1,CA,d_1939,2016-05-20,26,395.0,376.35003284359044,-18.64996715640956
CA_2,HOBBIES_1,CA,d_1940,2016-05-21,27,691.0,470.0798091731382,-220.9201908268618
CA_2,HOBBIES_1,CA,d_1941,2016-05-22,28,581.0,441.19077763954414,-139.80922236045586
CA_2,HOBBIES_2,CA,d_1914,2016-04-25,1,31.0,37.13191348191653,6.131913481916527
CA_2,HOBBIES_2,CA,d_1915,2016-04-26,2,58.0,37.26602664867439,-20.73397335132561
CA_2,HOBBIES_2,CA,d_1916,2016-04-27,3,27.0,37.54103697997289,10.541036979972887
CA_2,HOBBIES_2,CA,d_1917,2016-04-28,4,56.0,38.12646079083373,-17.873539209166267
CA_2,HOBBIES_2,CA,d_1918,2016-04-29,5,54.0,44.99115236895476,-9.008847631045242
CA_2,HOBBIES_2,CA,d_1919,2016-04-30,6,103.0,51.45797803243182,-51.54202196756818
CA_2,HOBBIES_2,CA,d_1920,2016-05-01,7,70.0,48.834961007370154,-21.165038992629846
CA_2,HOBBIES_2,CA,d_1921,2016-05-02,8,26.0,38.05277538789807,12.052775387898073
CA_2,HOBBIES_2,CA,d_1922,2016-05-03,9,37.0,38.18688855465594,1.186888554655937
CA_2,HOBBIES_2,CA,d_1923,2016-05-04,10,43.0,36.83791823409737,-6.162081765902627
CA_2,HOBBIES_2,CA,d_1924,2016-05-05,11,64.0,38.08354124260858,-25.916458757391418
CA_2,HOBBIES_2,CA,d_1925,2016-05-06,12,65.0,41.496006948056134,-23.503993051943866
CA_2,HOBBIES_2,CA,d_1926,2016-05-07,13,82.0,50.051124730387805,-31.948875269612195
CA_2,HOBBIES_2,CA,d_1927,2016-05-08,14,57.0,41.17974868267722,-15.820251317322779
CA_2,HOBBIES_2,CA,d_1928,2016-05-09,15,29.0,36.788854818655146,7.788854818655146
CA_2,HOBBIES_2,CA,d_1929,2016-05-10,16,55.0,36.92296798541301,-18.07703201458699
CA_2,HOBBIES_2,CA,d_1930,2016-05-11,17,39.0,37.083316794721505,-1.9166832052784954
CA_2,HOBBIES_2,CA,d_1931,2016-05-12,18,57.0,37.39155805719462,-19.608441942805378
CA_2,HOBBIES_2,CA,d_1932,2016-05-13,19,43.0,41.64285920581486,-1.3571407941851419
CA_2,HOBBIES_2,CA,d_1933,2016-05-14,20,83.0,50.19797698814654,-32.80202301185346
CA_2,HOBBIES_2,CA,d_1934,2016-05-15,21,58.0,49.985027702012104,-8.014972297987896
CA_2,HOBBIES_2,CA,d_1935,2016-05-16,22,35.0,36.94920362796364,1.9492036279636409
CA_2,HOBBIES_2,CA,d_1936,2016-05-17,23,35.0,37.07317925408275,2.0731792540827527
CA_2,HOBBIES_2,CA,d_1937,2016-05-18,24,33.0,37.07317925408275,4.073179254082753
CA_2,HOBBIES_2,CA,d_1938,2016-05-19,25,42.0,37.38142051655587,-4.61857948344413
CA_2,HOBBIES_2,CA,d_1939,2016-05-20,26,39.0,42.13038519839516,3.1303851983951603
CA_2,HOBBIES_2,CA,d_1940,2016-05-21,27,71.0,50.685502980726845,-20.314497019273155
CA_2,HOBBIES_2,CA,d_1941,2016-05-22,28,79.0,50.47917869067677,-28.52082130932323
CA_2,HOUSEHOLD_1,CA,d_1914,2016-04-25,1,667.0,646.5772195304443,-20.422780469555732
CA_2,HOUSEHOLD_1,CA,d_1915,2016-04-26,2,634.0,618.680840934365,-15.319159065634949
CA_2,HOUSEHOLD_1,CA,d_1916,2016-04-27,3,696.0,619.5516209726703,-76.44837902732968
CA_2,HOUSEHOLD_1,CA,d_1917,2016-04-28,4,614.0,623.0213974268419,9.021397426841872
CA_2,HOUSEHOLD_1,CA,d_1918,2016-04-29,5,774.0,780.8439383273911,6.843938327391129
CA_2,HOUSEHOLD_1,CA,d_1919,2016-04-30,6,1276.0,1029.952864439606,-246.04713556039405
CA_2,HOUSEHOLD_1,CA,d_1920,2016-05-01,7,1140.0,1092.5318789020075,-47.46812109799248
CA_2,HOUSEHOLD_1,CA,d_1921,2016-05-02,8,754.0,722.7496981263669,-31.250301873633134
CA_2,HOUSEHOLD_1,CA,d_1922,2016-05-03,9,673.0,689.1401939109946,16.14019391099464
CA_2,HOUSEHOLD_1,CA,d_1923,2016-05-04,10,626.0,618.1369103941441,-7.863089605855862
CA_2,HOUSEHOLD_1,CA,d_1924,2016-05-05,11,694.0,616.6843862193333,-77.3156137806667
CA_2,HOUSEHOLD_1,CA,d_1925,2016-05-06,12,709.0,761.7340330012368,52.73403300123675
CA_2,HOUSEHOLD_1,CA,d_1926,2016-05-07,13,1316.0,1066.0118790548365,-249.98812094516347
CA_2,HOUSEHOLD_1,CA,d_1927,2016-05-08,14,974.0,898.2440147100033,-75.75598528999672
CA_2,HOUSEHOLD_1,CA,d_1928,2016-05-09,15,671.0,657.8056959943049,-13.19430400569513
CA_2,HOUSEHOLD_1,CA,d_1929,2016-05-10,16,659.0,622.2250984339157,-36.77490156608428
CA_2,HOUSEHOLD_1,CA,d_1930,2016-05-11,17,632.0,617.3535079504105,-14.646492049589483
CA_2,HOUSEHOLD_1,CA,d_1931,2016-05-12,18,673.0,620.5461018561944,-52.453898143805645
CA_2,HOUSEHOLD_1,CA,d_1932,2016-05-13,19,819.0,772.0110997880365,-46.98890021196348
CA_2,HOUSEHOLD_1,CA,d_1933,2016-05-14,20,1273.0,1077.0607446720956,-195.93925532790445
CA_2,HOUSEHOLD_1,CA,d_1934,2016-05-15,21,1370.0,1100.993455167006,-269.006544832994
CA_2,HOUSEHOLD_1,CA,d_1935,2016-05-16,22,700.0,655.8349666915011,-44.16503330849889
CA_2,HOUSEHOLD_1,CA,d_1936,2016-05-17,23,668.0,618.6420588049734,-49.35794119502657
CA_2,HOUSEHOLD_1,CA,d_1937,2016-05-18,24,668.0,613.4829040661874,-54.517095933812584
CA_2,HOUSEHOLD_1,CA,d_1938,2016-05-19,25,675.0,617.3418478118734,-57.658152188126564
CA_2,HOUSEHOLD_1,CA,d_1939,2016-05-20,26,842.0,772.8501509079607,-69.14984909203929
CA_2,HOUSEHOLD_1,CA,d_1940,2016-05-21,27,1283.0,1066.6057330531203,-216.39426694687972
CA_2,HOUSEHOLD_1,CA,d_1941,2016-05-22,28,1260.0,1088.2610128884403,-171.7389871115597
CA_2,HOUSEHOLD_2,CA,d_1914,2016-04-25,1,244.0,274.7310085549012,30.731008554901223
CA_2,HOUSEHOLD_2,CA,d_1915,2016-04-26,2,249.0,274.5294998112621,25.5294998112621
CA_2,HOUSEHOLD_2,CA,d_1916,2016-04-27,3,247.0,274.80451014256056,27.80451014256056
CA_2,HOUSEHOLD_2,CA,d_1917,2016-04-28,4,283.0,276.96863245492364,-6.031367545076364
CA_2,HOUSEHOLD_2,CA,d_1918,2016-04-29,5,309.0,328.03791588605816,19.03791588605816
CA_2,HOUSEHOLD_2,CA,d_1919,2016-04-30,6,438.0,398.92787675796933,-39.07212324203067
CA_2,HOUSEHOLD_2,CA,d_1920,2016-05-01,7,457.0,391.89707709262757,-65.10292290737243
CA_2,HOUSEHOLD_2,CA,d_1921,2016-05-02,8,325.0,280.1420968321609,-44.85790316783908
CA_2,HOUSEHOLD_2,CA,d_1922,2016-05-03,9,303.0,279.9405880885218,-23.059411911478207
CA_2,HOUSEHOLD_2,CA,d_1923,2016-05-04,10,252.0,274.77829356325475,22.77829356325475
CA_2,HOUSEHOLD_2,CA,d_1924,2016-05-05,11,245.0,274.610903462651,29.61090346265098
CA_2,HOUSEHOLD_2,CA,d_1925,2016-05-06,12,327.0,325.8312502307495,-1.1687497692504962
CA_2,HOUSEHOLD_2,CA,d_1926,2016-05-07,13,441.0,411.9495856212193,-29.050414378780715
CA_2,HOUSEHOLD_2,CA,d_1927,2016-05-08,14,360.0,347.22040265636195,-12.779597343638045
CA_2,HOUSEHOLD_2,CA,d_1928,2016-05-09,15,245.0,275.06485205820945,30.064852058209453
CA_2,HOUSEHOLD_2,CA,d_1929,2016-05-10,16,287.0,274.86334331457033,-12.13665668542967
CA_2,HOUSEHOLD_2,CA,d_1930,2016-05-11,17,242.0,273.281651297443,31.281651297442977
CA_2,HOUSEHOLD_2,CA,d_1931,2016-05-12,18,272.0,275.16859106141834,3.16859106141834
CA_2,HOUSEHOLD_2,CA,d_1932,2016-05-13,19,395.0,326.66074529984684,-68.33925470015316
CA_2,HOUSEHOLD_2,CA,d_1933,2016-05-14,20,575.0,413.10774775356157,-161.89225224643843
CA_2,HOUSEHOLD_2,CA,d_1934,2016-05-15,21,467.0,406.6365931467896,-60.36340685321039
CA_2,HOUSEHOLD_2,CA,d_1935,2016-05-16,22,310.0,273.4831600410821,-36.5168399589179
CA_2,HOUSEHOLD_2,CA,d_1936,2016-05-17,23,261.0,271.98494907491533,10.984949074915335
CA_2,HOUSEHOLD_2,CA,d_1937,2016-05-18,24,226.0,272.521395672373,46.52139567237299
CA_2,HOUSEHOLD_2,CA,d_1938,2016-05-19,25,280.0,274.2563929059617,-5.743607094038282
CA_2,HOUSEHOLD_2,CA,d_1939,2016-05-20,26,296.0,323.4899813895115,27.489981389511513
CA_2,HOUSEHOLD_2,CA,d_1940,2016-05-21,27,573.0,410.3956884301643,-162.60431156983572
CA_2,HOUSEHOLD_2,CA,d_1941,2016-05-22,28,496.0,407.4057299510552,-88.5942700489448
CA_3,FOODS_1,CA,d_1914,2016-04-25,1,451.0,340.95083475321513,-110.04916524678487
CA_3,FOODS_1,CA,d_1915,2016-04-26,2,330.0,332.76258831328664,2.762588313286642
CA_3,FOODS_1,CA,d_1916,2016-04-27,3,413.0,356.274280642395,-56.72571935760499
CA_3,FOODS_1,CA,d_1917,2016-04-28,4,454.0,356.9203885732973,-97.07961142670268
CA_3,FOODS_1,CA,d_1918,2016-04-29,5,386.0,400.4354909741386,14.435490974138588
CA_3,FOODS_1,CA,d_1919,2016-04-30,6,514.0,438.097946270477,-75.902053729523
CA_3,FOODS_1,CA,d_1920,2016-05-01,7,592.0,444.86670161150346,-147.13329838849654
CA_3,FOODS_1,CA,d_1921,2016-05-02,8,523.0,375.242435933261,-147.757564066739
CA_3,FOODS_1,CA,d_1922,2016-05-03,9,555.0,368.85842608902425,-186.14157391097575
CA_3,FOODS_1,CA,d_1923,2016-05-04,10,577.0,357.63465456019446,-219.36534543980554
CA_3,FOODS_1,CA,d_1924,2016-05-05,11,453.0,350.6517572410229,-102.34824275897711
CA_3,FOODS_1,CA,d_1925,2016-05-06,12,486.0,389.52557705525487,-96.47442294474513
CA_3,FOODS_1,CA,d_1926,2016-05-07,13,585.0,453.5789343954614,-131.42106560453863
CA_3,FOODS_1,CA,d_1927,2016-05-08,14,471.0,375.87149485930763,-95.12850514069237
CA_3,FOODS_1,CA,d_1928,2016-05-09,15,514.0,366.86184366048224,-147.13815633951776
CA_3,FOODS_1,CA,d_1929,2016-05-10,16,353.0,358.38945254399226,5.389452543992263
CA_3,FOODS_1,CA,d_1930,2016-05-11,17,321.0,349.42419654749494,28.424196547494944
CA_3,FOODS_1,CA,d_1931,2016-05-12,18,323.0,351.04350052807246,28.043500528072457
CA_3,FOODS_1,CA,d_1932,2016-05-13,19,552.0,382.5165152887193,-169.4834847112807
CA_3,FOODS_1,CA,d_1933,2016-05-14,20,497.0,450.3112527712965,-46.688747228703505
CA_3,FOODS_1,CA,d_1934,2016-05-15,21,565.0,440.97028205613964,-124.02971794386036
CA_3,FOODS_1,CA,d_1935,2016-05-16,22,377.0,360.9182379355028,-16.081762064497184
CA_3,FOODS_1,CA,d_1936,2016-05-17,23,382.0,344.14190173571035,-37.85809826428965
CA_3,FOODS_1,CA,d_1937,2016-05-18,24,345.0,341.8451875323298,-3.154812467670183
CA_3,FOODS_1,CA,d_1938,2016-05-19,25,408.0,339.45098576026527,-68.54901423973473
CA_3,FOODS_1,CA,d_1939,2016-05-20,26,457.0,374.36731119590235,-82.63268880409765
CA_3,FOODS_1,CA,d_1940,2016-05-21,27,574.0,440.9738754915277,-133.02612450847232
CA_3,FOODS_1,CA,d_1941,2016-05-22,28,651.0,433.4920651230548,-217.50793487694523
CA_3,FOODS_2,CA,d_1914,2016-04-25,1,683.0,625.9540992294839,-57.04590077051614
CA_3,FOODS_2,CA,d_1915,2016-04-26,2,612.0,553.4049888760115,-58.595011123988456
CA_3,FOODS_2,CA,d_1916,2016-04-27,3,530.0,537.2682538631682,7.268253863168184
CA_3,FOODS_2,CA,d_1917,2016-04-28,4,452.0,532.874957918418,80.87495791841798
CA_3,FOODS_2,CA,d_1918,2016-04-29,5,624.0,563.0610119693221,-60.93898803067793
CA_3,FOODS_2,CA,d_1919,2016-04-30,6,731.0,687.3361694407358,-43.66383055926417
CA_3,FOODS_2,CA,d_1920,2016-05-01,7,927.0,847.5998023751337,-79.40019762486634
CA_3,FOODS_2,CA,d_1921,2016-05-02,8,741.0,773.7332644492321,32.73326444923214
CA_3,FOODS_2,CA,d_1922,2016-05-03,9,673.0,712.2266366894522,39.22663668945222
CA_3,FOODS_2,CA,d_1923,2016-05-04,10,634.0,672.928140326463,38.928140326462994
CA_3,FOODS_2,CA,d_1924,2016-05-05,11,738.0,664.7211216517395,-73.27887834826049
CA_3,FOODS_2,CA,d_1925,2016-05-06,12,629.0,724.1332841161178,95.1332841161178
CA_3,FOODS_2,CA,d_1926,2016-05-07,13,789.0,840.8659920667543,51.8659920667543
CA_3,FOODS_2,CA,d_1927,2016-05-08,14,855.0,648.7530847703929,-206.2469152296071
CA_3,FOODS_2,CA,d_1928,2016-05-09,15,831.0,782.0541356135828,-48.945864386417156
CA_3,FOODS_2,CA,d_1929,2016-05-10,16,759.0,700.4202015938467,-58.57979840615326
CA_3,FOODS_2,CA,d_1930,2016-05-11,17,712.0,612.2097274120998,-99.79027258790018
CA_3,FOODS_2,CA,d_1931,2016-05-12,18,590.0,608.7896275170249,18.789627517024883
CA_3,FOODS_2,CA,d_1932,2016-05-13,19,718.0,624.9150667252273,-93.08493327477265
CA_3,FOODS_2,CA,d_1933,2016-05-14,20,755.0,768.2360977259842,13.236097725984223
CA_3,FOODS_2,CA,d_1934,2016-05-15,21,919.0,819.0601708672535,-99.93982913274647
CA_3,FOODS_2,CA,d_1935,2016-05-16,22,693.0,710.5117091168715,17.511709116871543
CA_3,FOODS_2,CA,d_1936,2016-05-17,23,637.0,571.4485538268416,-65.55144617315841
CA_3,FOODS_2,CA,d_1937,2016-05-18,24,604.0,553.1207153851337,-50.879284614866265
CA_3,FOODS_2,CA,d_1938,2016-05-19,25,554.0,544.5166805134909,-9.483319486509117
CA_3,FOODS_2,CA,d_1939,2016-05-20,26,520.0,573.3792091384596,53.3792091384596
CA_3,FOODS_2,CA,d_1940,2016-05-21,27,639.0,694.1430257830342,55.143025783034204
CA_3,FOODS_2,CA,d_1941,2016-05-22,28,845.0,736.4736109645683,-108.52638903543175
CA_3,FOODS_3,CA,d_1914,2016-04-25,1,2972.0,2752.0316731533726,-219.9683268466274
CA_3,FOODS_3,CA,d_1915,2016-04-26,2,2240.0,2522.371289117014,282.37128911701393
CA_3,FOODS_3,CA,d_1916,2016-04-27,3,2291.0,2481.9448539124123,190.94485391241233
CA_3,FOODS_3,CA,d_1917,2016-04-28,4,2209.0,2478.644152213387,269.64415221338686
CA_3,FOODS_3,CA,d_1918,2016-04-29,5,2493.0,2680.7673664133395,187.76736641333946
CA_3,FOODS_3,CA,d_1919,2016-04-30,6,3070.0,3162.607213035963,92.60721303596301
CA_3,FOODS_3,CA,d_1920,2016-05-01,7,3359.0,3459.0591825330384,100.05918253303844
CA_3,FOODS_3,CA,d_1921,2016-05-02,8,2894.0,2998.4800247235125,104.48002472351254
CA_3,FOODS_3,CA,d_1922,2016-05-03,9,2655.0,2801.3827095161537,146.38270951615368
CA_3,FOODS_3,CA,d_1923,2016-05-04,10,2902.0,2667.278840308887,-234.72115969111292
CA_3,FOODS_3,CA,d_1924,2016-05-05,11,2432.0,2664.3009823914504,232.30098239145036
CA_3,FOODS_3,CA,d_1925,2016-05-06,12,2528.0,2812.217640524288,284.2176405242881
CA_3,FOODS_3,CA,d_1926,2016-05-07,13,3135.0,3389.188160289019,254.18816028901892
CA_3,FOODS_3,CA,d_1927,2016-05-08,14,3001.0,3313.4351697382017,312.4351697382017
CA_3,FOODS_3,CA,d_1928,2016-05-09,15,3238.0,3052.919408616308,-185.08059138369208
CA_3,FOODS_3,CA,d_1929,2016-05-10,16,2763.0,2806.2039809336557,43.20398093365566
CA_3,FOODS_3,CA,d_1930,2016-05-11,17,2582.0,2544.408991538412,-37.59100846158799
CA_3,FOODS_3,CA,d_1931,2016-05-12,18,2202.0,2555.1124680485245,353.11246804852453
CA_3,FOODS_3,CA,d_1932,2016-05-13,19,2594.0,2723.6093828034896,129.60938280348955
CA_3,FOODS_3,CA,d_1933,2016-05-14,20,3059.0,3302.530892503349,243.53089250334915
CA_3,FOODS_3,CA,d_1934,2016-05-15,21,3496.0,3600.9411279830797,104.9411279830797
CA_3,FOODS_3,CA,d_1935,2016-05-16,22,2615.0,2858.705792893838,243.70579289383795
CA_3,FOODS_3,CA,d_1936,2016-05-17,23,2472.0,2561.300455942857,89.30045594285684
CA_3,FOODS_3,CA,d_1937,2016-05-18,24,2476.0,2434.9020020567773,-41.09799794322271
CA_3,FOODS_3,CA,d_1938,2016-05-19,25,2494.0,2442.5196254021826,-51.480374597817445
CA_3,FOODS_3,CA,d_1939,2016-05-20,26,2520.0,2639.6982789586273,119.69827895862727
CA_3,FOODS_3,CA,d_1940,2016-05-21,27,3102.0,3145.154872550773,43.15487255077278
CA_3,FOODS_3,CA,d_1941,2016-05-22,28,3573.0,3482.086114675898,-90.91388532410201
CA_3,HOBBIES_1,CA,d_1914,2016-04-25,1,479.0,498.7344696813722,19.734469681372218
CA_3,HOBBIES_1,CA,d_1915,2016-04-26,2,563.0,470.4614040103727,-92.53859598962731
CA_3,HOBBIES_1,CA,d_1916,2016-04-27,3,378.0,468.3705942823995,90.37059428239951
CA_3,HOBBIES_1,CA,d_1917,2016-04-28,4,435.0,468.57398093834684,33.573980938346836
CA_3,HOBBIES_1,CA,d_1918,2016-04-29,5,477.0,495.23688276326556,18.236882763265555
CA_3,HOBBIES_1,CA,d_1919,2016-04-30,6,576.0,600.7845599674048,24.78455996740479
CA_3,HOBBIES_1,CA,d_1920,2016-05-01,7,658.0,624.7956026410683,-33.204397358931715
CA_3,HOBBIES_1,CA,d_1921,2016-05-02,8,573.0,559.1911112958248,-13.80888870417516
CA_3,HOBBIES_1,CA,d_1922,2016-05-03,9,585.0,532.2976212409726,-52.7023787590274
CA_3,HOBBIES_1,CA,d_1923,2016-05-04,10,482.0,489.2170511759716,7.217051175971619
CA_3,HOBBIES_1,CA,d_1924,2016-05-05,11,483.0,473.8662383255982,-9.133761674401796
CA_3,HOBBIES_1,CA,d_1925,2016-05-06,12,443.0,525.4178170436414,82.41781704364143
CA_3,HOBBIES_1,CA,d_1926,2016-05-07,13,653.0,638.0047223838138,-14.995277616186172
CA_3,HOBBIES_1,CA,d_1927,2016-05-08,14,509.0,483.29043967881694,-25.709560321183062
CA_3,HOBBIES_1,CA,d_1928,2016-05-09,15,530.0,522.8093287829823,-7.190671217017666
CA_3,HOBBIES_1,CA,d_1929,2016-05-10,16,469.0,490.8195182001096,21.8195182001096
CA_3,HOBBIES_1,CA,d_1930,2016-05-11,17,505.0,482.87894981212725,-22.121050187872754
CA_3,HOBBIES_1,CA,d_1931,2016-05-12,18,381.0,483.5666684585198,102.56666845851981
CA_3,HOBBIES_1,CA,d_1932,2016-05-13,19,428.0,503.3067050555963,75.3067050555963
CA_3,HOBBIES_1,CA,d_1933,2016-05-14,20,593.0,621.6456652207128,28.64566522071277
CA_3,HOBBIES_1,CA,d_1934,2016-05-15,21,641.0,615.0494427235735,-25.95055727642648
CA_3,HOBBIES_1,CA,d_1935,2016-05-16,22,432.0,522.5043019348689,90.50430193486886
CA_3,HOBBIES_1,CA,d_1936,2016-05-17,23,471.0,478.96026859468395,7.960268594683953
CA_3,HOBBIES_1,CA,d_1937,2016-05-18,24,503.0,472.66399437909763,-30.33600562090237
CA_3,HOBBIES_1,CA,d_1938,2016-05-19,25,525.0,474.65657507454046,-50.343424925459544
CA_3,HOBBIES_1,CA,d_1939,2016-05-20,26,522.0,497.87990918450515,-24.120090815494848
CA_3,HOBBIES_1,CA,d_1940,2016-05-21,27,605.0,603.4809393285051,-1.5190606714949126
CA_3,HOBBIES_1,CA,d_1941,2016-05-22,28,655.0,595.6986508101509,-59.301349189849134
CA_3,HOBBIES_2,CA,d_1914,2016-04-25,1,80.0,53.23693889911833,-26.76306110088167
CA_3,HOBBIES_2,CA,d_1915,2016-04-26,2,73.0,53.58933457175386,-19.41066542824614
CA_3,HOBBIES_2,CA,d_1916,2016-04-27,3,101.0,52.538308675856264,-48.461691324143736
CA_3,HOBBIES_2,CA,d_1917,2016-04-28,4,101.0,52.27789779552808,-48.72210220447192
CA_3,HOBBIES_2,CA,d_1918,2016-04-29,5,79.0,55.02194360280183,-23.978056397198173
CA_3,HOBBIES_2,CA,d_1919,2016-04-30,6,131.0,54.455627150136436,-76.54437284986356
CA_3,HOBBIES_2,CA,d_1920,2016-05-01,7,115.0,53.888059796643574,-61.111940203356426
CA_3,HOBBIES_2,CA,d_1921,2016-05-02,8,70.0,53.1994392232207,-16.8005607767793
CA_3,HOBBIES_2,CA,d_1922,2016-05-03,9,76.0,54.48759229124102,-21.51240770875898
CA_3,HOBBIES_2,CA,d_1923,2016-05-04,10,92.0,50.76378224376091,-41.23621775623909
CA_3,HOBBIES_2,CA,d_1924,2016-05-05,11,83.0,47.233516814156054,-35.766483185843946
CA_3,HOBBIES_2,CA,d_1925,2016-05-06,12,53.0,52.38103933175153,-0.6189606682484694
CA_3,HOBBIES_2,CA,d_1926,2016-05-07,13,77.0,56.17949646638399,-20.820503533616012
CA_3,HOBBIES_2,CA,d_1927,2016-05-08,14,75.0,45.94625316166097,-29.05374683833903
CA_3,HOBBIES_2,CA,d_1928,2016-05-09,15,55.0,50.37830005618095,-4.621699943819053
CA_3,HOBBIES_2,CA,d_1929,2016-05-10,16,68.0,50.730695728816485,-17.269304271183515
CA_3,HOBBIES_2,CA,d_1930,2016-05-11,17,48.0,50.70294870791088,2.7029487079108776
CA_3,HOBBIES_2,CA,d_1931,2016-05-12,18,55.0,50.92686981802793,-4.073130181972068
CA_3,HOBBIES_2,CA,d_1932,2016-05-13,19,74.0,52.68892010163739,-21.311079898362607
CA_3,HOBBIES_2,CA,d_1933,2016-05-14,20,72.0,56.487377236269836,-15.512622763730164
CA_3,HOBBIES_2,CA,d_1934,2016-05-15,21,72.0,56.18175370337464,-15.818246296625361
CA_3,HOBBIES_2,CA,d_1935,2016-05-16,22,50.0,50.69967737761657,0.6996773776165668
CA_3,HOBBIES_2,CA,d_1936,2016-05-17,23,61.0,51.04193550961335,-9.958064490386647
CA_3,HOBBIES_2,CA,d_1937,2016-05-18,24,62.0,50.692811167272126,-11.307188832727874
CA_3,HOBBIES_2,CA,d_1938,2016-05-19,25,71.0,50.91673227738918,-20.08326772261082
CA_3,HOBBIES_2,CA,d_1939,2016-05-20,26,49.0,53.176446094217695,4.176446094217695
CA_3,HOBBIES_2,CA,d_1940,2016-05-21,27,70.0,56.97490322885014,-13.025096771149862
CA_3,HOBBIES_2,CA,d_1941,2016-05-22,28,99.0,56.6759046920393,-42.3240953079607
CA_3,HOUSEHOLD_1,CA,d_1914,2016-04-25,1,1346.0,1391.6891410751236,45.68914107512364
CA_3,HOUSEHOLD_1,CA,d_1915,2016-04-26,2,1160.0,1255.917586434961,95.9175864349611
CA_3,HOUSEHOLD_1,CA,d_1916,2016-04-27,3,1073.0,1237.1580753190476,164.1580753190476
CA_3,HOUSEHOLD_1,CA,d_1917,2016-04-28,4,1113.0,1235.8151084802776,122.81510848027756
CA_3,HOUSEHOLD_1,CA,d_1918,2016-04-29,5,1335.0,1375.9647116477477,40.96471164774766
CA_3,HOUSEHOLD_1,CA,d_1919,2016-04-30,6,1637.0,1758.1017649095056,121.10176490950562
CA_3,HOUSEHOLD_1,CA,d_1920,2016-05-01,7,1781.0,1845.222892067006,64.22289206700589
