block,d,date,store_id,dept_id,state_id,actual_sales,expected_sales,residual,prior_residual_count,prior_residual_median,prior_residual_mad,prior_robust_scale,prior_sales_mad,prior_sales_robust_scale,anomaly_score,undefined_score_reason,direction,if_score,if_train_p95,if_train_p98,robust_threshold_alert,robust_top5,if_top5,config
development_2,d_1562,2015-05-09,TX_2,FOODS_2,TX,457.0,492.784488708319,-35.784488708318975,28,-18.44221822977991,31.974822912152803,47.40587244955774,56.5,83.76689999999999,-0.3658253626065446,,drop,0.4758485137278422,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1562,2015-05-09,TX_2,FOODS_3,TX,2337.0,2366.433441246704,-29.43344124670375,28,-108.74190099148234,114.30460338938587,169.46800498510348,248.5,368.42609999999996,0.46798485502764925,,spike,0.545026757895418,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1562,2015-05-09,TX_2,HOBBIES_1,TX,342.0,388.3682050885041,-46.36820508850411,28,21.306139056539763,27.997407561606053,41.50895645083713,48.5,71.9061,-1.6303552276771114,,drop,0.508838368800989,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1562,2015-05-09,TX_2,HOBBIES_2,TX,63.0,56.63867779023375,6.36132220976625,28,-2.066182957705994,8.099225820302298,12.007912201180186,10.0,14.825999999999999,0.7018293460410174,,spike,0.47262075245805,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1562,2015-05-09,TX_2,HOUSEHOLD_1,TX,747.0,859.3477133609762,-112.34771336097616,28,0.10733879689138348,59.928542951165184,88.8500577793975,87.0,128.9862,-1.2656722456734693,,drop,0.5409316597826835,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1562,2015-05-09,TX_2,HOUSEHOLD_2,TX,252.0,245.6346527892044,6.365347210795591,28,37.314894152490695,22.28758045161949,33.04356677757105,36.0,53.373599999999996,-0.936628516831382,,drop,0.47300261496591933,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1562,2015-05-09,TX_3,FOODS_1,TX,264.0,307.9894531514203,-43.98945315142032,28,2.3349412319241907,37.59818046791423,55.74306236172964,30.5,45.2193,-0.8310342564736538,,drop,0.4810473892540503,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1562,2015-05-09,TX_3,FOODS_2,TX,586.0,554.6413932635862,31.358606736413776,28,-28.89174574873985,22.550614507276492,33.433541068488125,37.5,55.5975,1.802093064618302,,spike,0.4883549433355403,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1562,2015-05-09,TX_3,FOODS_3,TX,2311.0,2090.986097828488,220.0139021715122,28,37.17821673819208,85.3247671818001,126.50249982373681,205.0,303.933,1.44531282534397,,spike,0.6090517815372248,0.5959794503206236,0.6425273515192853,False,False,True,IF-1
development_2,d_1562,2015-05-09,TX_3,HOBBIES_1,TX,446.0,387.27860875053466,58.72139124946534,28,21.802174429211902,31.383611285530435,46.52934209192742,48.0,71.1648,0.7934609680771463,,spike,0.46402938625924484,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1562,2015-05-09,TX_3,HOBBIES_2,TX,75.0,56.0298259222166,18.9701740777834,28,8.471226724469787,17.943979093289084,26.603743403710393,19.5,28.9107,0.3946417312027351,,spike,0.4652624410676957,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1562,2015-05-09,TX_3,HOUSEHOLD_1,TX,905.0,953.210688476107,-48.21068847610695,28,106.8712578010373,73.55268924326305,109.04921707206178,107.5,159.37949999999998,-1.4221280119293582,,drop,0.5149118803860468,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1562,2015-05-09,TX_3,HOUSEHOLD_2,TX,235.0,192.77330095778083,42.22669904221917,28,17.504817288139733,7.643783190082331,11.332672957616063,16.5,24.462899999999998,2.1814696185567786,,spike,0.49762948608010377,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1562,2015-05-09,WI_1,FOODS_1,WI,471.0,389.91552464985057,81.08447535014943,28,-2.2744000591282827,30.68158693865408,45.48852079524853,59.5,88.2147,1.832525524065511,,spike,0.4932290685376403,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1562,2015-05-09,WI_1,FOODS_2,WI,735.0,660.2976684868466,74.70233151315335,28,28.64938985369855,45.46618842219897,67.40817095475218,94.0,139.3644,0.6831952418701273,,spike,0.47341209311248444,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1562,2015-05-09,WI_1,FOODS_3,WI,2209.0,1928.5646326568203,280.43536734317945,28,-55.05068496765034,102.48342874559432,151.94193145821814,286.5,424.76489999999995,2.207988598611988,,spike,0.6370537990768709,0.5959794503206236,0.6425273515192853,False,True,True,IF-1
development_2,d_1562,2015-05-09,WI_1,HOBBIES_1,WI,522.0,526.5450046211176,-4.545004621117641,28,35.1105290740482,31.607196043882,46.860828854659445,64.0,94.8864,-0.8462405523845709,,drop,0.47585580953820683,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1562,2015-05-09,WI_1,HOBBIES_2,WI,60.0,49.39196441685905,10.608035583140952,28,-0.3710107191332632,8.03550318902629,11.913437028050376,6.0,8.8956,0.9215683330027998,,spike,0.4762649266956826,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1562,2015-05-09,WI_1,HOUSEHOLD_1,WI,929.0,779.3369878670117,149.66301213298834,28,11.708266637610478,42.17436235584856,62.52770962878107,84.0,124.5384,2.206297756856878,,spike,0.5472836896026546,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1562,2015-05-09,WI_1,HOUSEHOLD_2,WI,257.0,213.39993467693645,43.600065323063546,28,11.670122406058766,12.217690031067264,18.113947240060323,23.5,34.8411,1.7627269470228648,,spike,0.4874852707375833,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1562,2015-05-09,WI_2,FOODS_1,WI,475.0,366.0437010295281,108.95629897047188,28,11.927593786017752,42.7047699067696,63.3140918637766,69.0,102.29939999999999,1.5324977793761327,,spike,0.5001899696079426,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1562,2015-05-09,WI_2,FOODS_2,WI,1122.0,946.108509260187,175.89149073981298,28,29.068813291958293,49.95675386777094,74.0658832843572,171.5,254.2659,1.9823253424814526,,spike,0.5637345669811751,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1562,2015-05-09,WI_2,FOODS_3,WI,2472.0,2284.2954350263335,187.7045649736665,28,-76.95283291566568,123.12135013865915,182.53971371557606,376.5,558.1989,1.4498620190766138,,spike,0.6010947762308672,0.5959794503206236,0.6425273515192853,False,False,True,IF-1
development_2,d_1562,2015-05-09,WI_2,HOBBIES_1,WI,232.0,235.42091574512895,-3.42091574512898,28,18.970103714387164,31.353762977509007,46.48508899045485,34.0,50.4084,-0.4816817595877652,,drop,0.4646106702136189,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1562,2015-05-09,WI_2,HOBBIES_2,WI,28.0,35.67097881479059,-7.670978814790587,28,-8.598418431635903,6.481009464375969,9.60874463188381,5.5,8.1543,0.09652037309513654,,spike,0.47159081595546676,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1562,2015-05-09,WI_2,HOUSEHOLD_1,WI,1029.0,888.3119028934889,140.68809710651112,28,124.30809523029706,96.54823328536052,143.1424106688755,91.5,135.65789999999998,0.11443150775282905,,spike,0.5284957825139709,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1562,2015-05-09,WI_2,HOUSEHOLD_2,WI,180.0,141.340192089705,38.659807910295,28,5.15903758218451,16.141974365458616,23.932091194228942,24.5,36.323699999999995,1.3998262858111192,,spike,0.4778909673631338,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1562,2015-05-09,WI_3,FOODS_1,WI,339.0,247.56854944011857,91.43145055988144,28,1.578822917137785,40.39759407914504,59.89347298174043,47.0,69.6822,1.500207337619857,,spike,0.49736115889495625,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1562,2015-05-09,WI_3,FOODS_2,WI,552.0,554.7513398652086,-2.7513398652085925,28,42.637885370010224,36.97104792864087,54.813275659002954,82.5,122.3145,-0.828069928124497,,drop,0.47905927839554224,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1562,2015-05-09,WI_3,FOODS_3,WI,2132.0,2057.109307535815,74.89069246418512,28,-27.941796039359474,96.23655862560622,142.6803218183238,264.5,392.1477,0.7207194881048992,,spike,0.5281411651706128,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1562,2015-05-09,WI_3,HOBBIES_1,WI,235.0,276.75253014996423,-41.75253014996423,28,29.535862004170056,30.371727287111867,45.02912287587205,44.5,65.9757,-1.5831619094746512,,drop,0.5057828230202084,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1562,2015-05-09,WI_3,HOBBIES_2,WI,53.0,36.07139711756259,16.92860288243741,28,2.1221642366174187,5.260523533645223,7.799252190982408,4.5,6.6716999999999995,1.8984433742172588,,spike,0.4958207207228225,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1562,2015-05-09,WI_3,HOUSEHOLD_1,WI,704.0,741.7762851205366,-37.77628512053661,28,89.60525316748246,66.92515733552247,99.2232382656456,99.5,147.5187,-1.283787351779294,,drop,0.49568708326963656,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1562,2015-05-09,WI_3,HOUSEHOLD_2,WI,171.0,158.8270420632738,12.172957936726192,28,29.154027482720004,16.57269253058228,24.57067394584129,13.0,19.273799999999998,-0.6911112647306096,,drop,0.4693486992031668,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,CA_1,FOODS_1,CA,347.0,368.2831852965595,-21.28318529655951,28,-20.717127798047244,41.48771421641581,61.50968509725808,66.0,97.85159999999999,-0.00920273770898395,,drop,0.54796479506395,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,CA_1,FOODS_2,CA,593.0,510.7858478389492,82.21415216105078,28,-13.942145869448836,30.649250805880683,45.4405792447987,71.0,105.26459999999999,2.1160887389327465,,spike,0.5789477379316595,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,CA_1,FOODS_3,CA,2542.0,2493.1022534817093,48.89774651829066,28,-167.18760428338533,103.95540257677885,154.1242798603323,269.5,399.5607,1.4020201813594386,,spike,0.6277024668368508,0.5959794503206236,0.6425273515192853,False,False,True,IF-1
development_2,d_1563,2015-05-10,CA_1,HOBBIES_1,CA,494.0,470.3553709073003,23.644629092699688,28,20.554133150188306,54.70478309691356,81.10531141948404,62.0,91.9212,0.0381047293749611,,spike,0.5446751149359474,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,CA_1,HOBBIES_2,CA,38.0,47.97639784647525,-9.976397846475244,28,-9.047656642867008,7.308098933127763,10.83498747825522,6.0,8.8956,-0.08571686912164236,,drop,0.5606205903759045,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,CA_1,HOUSEHOLD_1,CA,757.0,695.3166951147323,61.68330488526772,28,23.239631355876327,60.37177763659383,89.50719752401402,109.5,162.3447,0.42950371135323817,,spike,0.5542117591471478,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,CA_1,HOUSEHOLD_2,CA,243.0,262.13545496412326,-19.135454964123255,28,21.430435968650087,21.26068903164858,31.521097558322186,25.0,37.065,-1.2869441128347752,,drop,0.5566727739225454,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,CA_2,FOODS_1,CA,267.0,284.592118927264,-17.592118927263982,28,-30.39576318826235,39.23244004806281,58.166015615257926,44.5,65.9757,0.22012242244146007,,spike,0.550855922645966,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,CA_2,FOODS_2,CA,75.0,123.12859536371296,-48.12859536371295,28,-28.259439582196656,10.547995151364464,15.638457611412955,13.5,20.0151,-1.2705316774344657,,drop,0.5727782496915604,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,CA_2,FOODS_3,CA,883.0,870.2608510400776,12.739148959922431,28,-157.65738568322234,104.9622434445937,155.6170221309546,129.0,191.25539999999998,1.0949736237707526,,spike,0.5717397389585663,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,CA_2,HOBBIES_1,CA,205.0,287.01483618823846,-82.01483618823846,28,-10.451016440191452,38.98718355343168,57.8023983363178,51.5,76.3539,-1.2380769969380798,,drop,0.5751974516363145,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,CA_2,HOBBIES_2,CA,29.0,40.085561427725615,-11.085561427725615,28,-4.8853872111578305,8.055895542915096,11.94367073192592,6.5,9.636899999999999,-0.5191179793657963,,drop,0.5591965648877395,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,CA_2,HOUSEHOLD_1,CA,595.0,562.5052105341598,32.4947894658402,28,-2.2001587125875517,55.36689839998965,82.08696356782465,69.0,102.29939999999999,0.42266087902935917,,spike,0.5445906537668842,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,CA_2,HOUSEHOLD_2,CA,356.0,327.44690026415464,28.553099735845365,28,-3.221650072320074,19.47226127303783,28.869574563405884,25.0,37.065,1.1006310376475745,,spike,0.5458557114488338,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,CA_3,FOODS_1,CA,373.0,417.2166687789872,-44.216668778987184,28,-83.78958330077154,57.833263441129475,85.74359637781855,64.5,95.62769999999999,0.4615261803040218,,spike,0.5532486696251597,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,CA_3,FOODS_2,CA,767.0,634.2592887440974,132.74071125590262,28,-17.860305374942016,38.039923491925606,56.3979905691289,100.0,148.26,2.670325930251858,,spike,0.6054800828435892,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,CA_3,FOODS_3,CA,3070.0,3181.527837294899,-111.5278372948992,28,-74.46351295280215,138.22045023211945,204.92563951414027,351.0,520.3926,-0.1808671888494438,,drop,0.6598708277423071,0.5959794503206236,0.6425273515192853,False,False,True,IF-1
development_2,d_1563,2015-05-10,CA_3,HOBBIES_1,CA,599.0,559.9512634017595,39.04873659824045,28,-18.722542189764454,49.017892025299375,72.67392671670885,54.0,80.0604,0.7949381765650817,,spike,0.551604785363114,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,CA_3,HOBBIES_2,CA,122.0,52.25463046736086,69.74536953263913,28,-2.657450566893786,10.607694323190213,15.726967603561809,9.5,14.0847,4.6037368375538135,,spike,0.6192889613256124,0.5959794503206236,0.6425273515192853,True,True,True,IF-1
development_2,d_1563,2015-05-10,CA_3,HOUSEHOLD_1,CA,1319.0,1624.6125930306737,-305.6125930306737,28,50.16081232165277,114.31163811440103,169.47843466841096,163.0,241.66379999999998,-2.099225226197106,,drop,0.7070824486133266,0.5959794503206236,0.6425273515192853,False,False,True,IF-1
development_2,d_1563,2015-05-10,CA_3,HOUSEHOLD_2,CA,386.0,351.36272666354193,34.637273336458065,28,23.85857470850374,24.10115208162597,35.73236807621866,33.0,48.925799999999995,0.30165083391514674,,spike,0.5404068985366783,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,CA_4,FOODS_1,CA,265.0,202.57196479231695,62.42803520768305,28,-6.928145338765347,30.82818216131814,45.70586287237027,29.0,42.9954,1.5174460383806696,,spike,0.5626694607976542,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,CA_4,FOODS_2,CA,325.0,297.12371642911506,27.876283570884937,28,-15.91581970869052,22.52802542879496,33.40005050073141,38.0,56.3388,1.3111388343145312,,spike,0.5479517999443713,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,CA_4,FOODS_3,CA,1109.0,1140.665457101851,-31.66545710185096,28,-40.481476516835244,79.39013922290422,117.7038204118778,94.5,140.10569999999998,0.07490002774875636,,spike,0.5754863063265034,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,CA_4,HOBBIES_1,CA,299.0,323.94523638008314,-24.945236380083145,28,27.01641873204835,26.092724663536842,38.68507358615972,24.0,35.5824,-1.3431964914426766,,drop,0.5583901692769893,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,CA_4,HOBBIES_2,CA,14.0,12.44137994329705,1.5586200567029491,28,-6.67517811325286,3.0250125967028314,4.484883675871617,3.0,4.4478,1.835900051154751,,spike,0.5969974708539422,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,CA_4,HOUSEHOLD_1,CA,318.0,329.06021659989557,-11.060216599895568,28,9.72591958600205,30.612385472519065,45.385922701556765,32.0,47.4432,-0.45798641844478005,,drop,0.5467199131005451,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,CA_4,HOUSEHOLD_2,CA,133.0,131.28061138340794,1.719388616592056,28,-14.919841156347985,9.086825999543557,13.472128226923276,14.5,21.4977,1.2350854662804867,,spike,0.5721085681157395,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,TX_1,FOODS_1,TX,272.0,246.3158255305838,25.68417446941621,28,-4.352275380507564,30.029590495682342,44.52187086889864,41.5,61.527899999999995,0.6746448265476226,,spike,0.49849538731066756,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,TX_1,FOODS_2,TX,393.0,363.40461974595326,29.595380254046745,28,-20.489484142168124,25.750504290604,38.17769766124949,41.5,61.527899999999995,1.3118880253235177,,spike,0.505974336177948,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,TX_1,FOODS_3,TX,1652.0,1628.1942129692538,23.80578703074616,28,-72.93771970686998,123.08193494541376,182.48127675007044,223.5,331.36109999999996,0.5301557971348356,,spike,0.5666613972507499,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,TX_1,HOBBIES_1,TX,296.0,269.4739321781116,26.526067821888375,28,28.205441411715185,29.0598347123573,43.08411094454093,37.5,55.5975,-0.038978954259693235,,drop,0.4948494156949416,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,TX_1,HOBBIES_2,TX,49.0,30.43953462287249,18.56046537712751,28,-8.732399350168738,6.1744769619827515,9.154279543835626,5.5,8.1543,2.9814323013191038,,spike,0.5623222778118618,0.5959794503206236,0.6425273515192853,False,True,False,IF-1
development_2,d_1563,2015-05-10,TX_1,HOUSEHOLD_1,TX,714.0,689.8138491303497,24.186150869650305,28,71.0564213223717,49.39437244698296,73.23209658989694,113.5,168.27509999999998,-0.6400236048845773,,drop,0.5198968638241681,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,TX_1,HOUSEHOLD_2,TX,180.0,176.9782475193529,3.021752480647109,28,-2.5510456402876542,15.913948891513996,23.59402062655865,23.5,34.8411,0.23619535682959156,,spike,0.5084327377104244,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,TX_2,FOODS_1,TX,271.0,278.8517083227334,-7.851708322733373,28,-29.322766835470418,43.4452246959255,64.41189013417915,37.5,55.5975,0.3333399853351574,,spike,0.501691107703789,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,TX_2,FOODS_2,TX,371.0,390.9269640497446,-19.926964049744583,28,-18.44221822977991,31.974822912152803,47.40587244955774,56.5,83.76689999999999,-0.03131987121520688,,drop,0.5022036514222494,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,TX_2,FOODS_3,TX,1831.0,2092.6743743705474,-261.6743743705474,28,-108.74190099148234,114.30460338938587,169.46800498510348,248.5,368.42609999999996,-0.9024268232372719,,drop,0.6618393757335004,0.5959794503206236,0.6425273515192853,False,False,True,IF-1
development_2,d_1563,2015-05-10,TX_2,HOBBIES_1,TX,368.0,327.1423827208286,40.85761727917139,28,21.306139056539763,27.997407561606053,41.50895645083713,48.5,71.9061,0.47101830290020036,,spike,0.5008807631708372,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,TX_2,HOBBIES_2,TX,49.0,50.88507141532163,-1.885071415321633,28,-2.066182957705994,8.099225820302298,12.007912201180186,10.0,14.825999999999999,0.01508268376300758,,spike,0.5197433916017905,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,TX_2,HOUSEHOLD_1,TX,583.0,658.9092992028258,-75.90929920282576,28,0.10733879689138348,59.928542951165184,88.8500577793975,87.0,128.9862,-0.855560929273181,,drop,0.5279116576000596,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,TX_2,HOUSEHOLD_2,TX,211.0,230.2223933691869,-19.222393369186904,28,37.314894152490695,22.28758045161949,33.04356677757105,36.0,53.373599999999996,-1.7109922758112588,,drop,0.5239325834980687,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,TX_3,FOODS_1,TX,275.0,261.2417901035405,13.758209896459505,28,2.3349412319241907,37.59818046791423,55.74306236172964,30.5,45.2193,0.2049271816178142,,spike,0.49973265839782327,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,TX_3,FOODS_2,TX,512.0,399.23476172693216,112.76523827306784,28,-28.89174574873985,22.550614507276492,33.433541068488125,37.5,55.5975,4.236972199014917,,spike,0.5947709678420703,0.5959794503206236,0.6425273515192853,True,True,False,IF-1
development_2,d_1563,2015-05-10,TX_3,FOODS_3,TX,1989.0,1918.2343996870425,70.76560031295753,28,37.17821673819208,85.3247671818001,126.50249982373681,205.0,303.933,0.26550766681737265,,spike,0.5839315461424864,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,TX_3,HOBBIES_1,TX,329.0,318.4351322854391,10.564867714560876,28,21.802174429211902,31.383611285530435,46.52934209192742,48.0,71.1648,-0.24151011403620593,,drop,0.49989902499982397,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,TX_3,HOBBIES_2,TX,36.0,47.96471574068251,-11.964715740682507,28,8.471226724469787,17.943979093289084,26.603743403710393,19.5,28.9107,-0.7681604109255586,,drop,0.5101967199080678,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,TX_3,HOUSEHOLD_1,TX,815.0,795.9926281701444,19.00737182985563,28,106.8712578010373,73.55268924326305,109.04921707206178,107.5,159.37949999999998,-0.8057268848901461,,drop,0.5278638591481409,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,TX_3,HOUSEHOLD_2,TX,171.0,178.29560667676006,-7.295606676760059,28,17.504817288139733,7.643783190082331,11.332672957616063,16.5,24.462899999999998,-2.188400217464389,,drop,0.5342233183456981,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,WI_1,FOODS_1,WI,372.0,267.65132375204166,104.34867624795834,28,-2.2744000591282827,30.68158693865408,45.48852079524853,59.5,88.2147,2.3439556715201837,,spike,0.5667131271450637,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,WI_1,FOODS_2,WI,508.0,447.4367365294625,60.56326347053749,28,28.64938985369855,45.46618842219897,67.40817095475218,94.0,139.3644,0.47344221278843435,,spike,0.5112964219792029,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,WI_1,FOODS_3,WI,1477.0,1510.4035964701382,-33.403596470138154,28,-55.05068496765034,102.48342874559432,151.94193145821814,286.5,424.76489999999995,0.14246948350439279,,spike,0.5693189285946365,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,WI_1,HOBBIES_1,WI,386.0,336.1776064186392,49.822393581360814,28,35.1105290740482,31.607196043882,46.860828854659445,64.0,94.8864,0.31394802155424933,,spike,0.5017314698835326,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,WI_1,HOBBIES_2,WI,24.0,34.04963335479338,-10.04963335479338,28,-0.3710107191332632,8.03550318902629,11.913437028050376,6.0,8.8956,-0.812412288147547,,drop,0.5130266087010557,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,WI_1,HOUSEHOLD_1,WI,531.0,514.0331967427999,16.966803257200127,28,11.708266637610478,42.17436235584856,62.52770962878107,84.0,124.5384,0.08409930014722913,,spike,0.5067990764593029,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,WI_1,HOUSEHOLD_2,WI,137.0,178.4738584723173,-41.47385847231729,28,11.670122406058766,12.217690031067264,18.113947240060323,23.5,34.8411,-2.933870799890829,,drop,0.5483871343162074,0.5959794503206236,0.6425273515192853,False,True,False,IF-1
development_2,d_1563,2015-05-10,WI_2,FOODS_1,WI,250.0,270.00295343323893,-20.00295343323893,28,11.927593786017752,42.7047699067696,63.3140918637766,69.0,102.29939999999999,-0.5043197537754601,,drop,0.4975040817522976,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,WI_2,FOODS_2,WI,663.0,552.1867980803092,110.81320191969075,28,29.068813291958293,49.95675386777094,74.0658832843572,171.5,254.2659,1.1036712856565227,,spike,0.5487626285285485,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,WI_2,FOODS_3,WI,1602.0,1716.8064669769103,-114.80646697691054,28,-76.95283291566568,123.12135013865915,182.53971371557606,376.5,558.1989,-0.2073720468315538,,drop,0.5972115043420656,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,WI_2,HOBBIES_1,WI,135.0,188.3643479596563,-53.3643479596563,28,18.970103714387164,31.353762977509007,46.48508899045485,34.0,50.4084,-1.5560785887469522,,drop,0.531984990668061,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,WI_2,HOBBIES_2,WI,29.0,21.297727055708545,7.702272944291455,28,-8.598418431635903,6.481009464375969,9.60874463188381,5.5,8.1543,1.6964433961371268,,spike,0.5421980451915759,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,WI_2,HOUSEHOLD_1,WI,672.0,599.9838382310863,72.01616176891366,28,124.30809523029706,96.54823328536052,143.1424106688755,91.5,135.65789999999998,-0.36531404785649324,,drop,0.5287656152212972,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
development_2,d_1563,2015-05-10,WI_2,HOUSEHOLD_2,WI,110.0,117.06607954848334,-7.066079548483344,28,5.15903758218451,16.141974365458616,23.932091194228942,24.5,36.323699999999995,-0.5108252777181401,,drop,0.5052660787825748,0.5959794503206236,0.6425273515192853,False,False,False,IF-1
