d,date,store_id,dept_id,state_id,actual_sales,expected_sales,residual,prior_residual_median,prior_residual_mad,prior_robust_scale,anomaly_score,direction,is_statistical_alert,daily_review_rank,is_daily_review_candidate,if_score
d_1919,2016-04-30,CA_1,HOUSEHOLD_2,CA,321.0,279.2249733360496,41.77502666395043,-5.473172481554656,17.069525722806446,25.307278836632836,1.8669806204969095,spike,False,15,False,0.5568767839649775
d_1919,2016-04-30,CA_2,FOODS_1,CA,711.0,551.7691133973198,159.23088660268024,-7.615755540324386,39.40764758403104,58.42577830808442,2.855702516502342,spike,False,5,True,0.6151689163683167
d_1919,2016-04-30,CA_2,FOODS_2,CA,597.0,609.2593956555653,-12.2593956555653,-12.024618362151116,29.612275350817725,43.903159435122355,-0.0053476172657032,drop,False,69,False,0.532946224113404
d_1919,2016-04-30,CA_2,FOODS_3,CA,2733.0,2569.586689037632,163.4133109623681,19.21992394083884,101.77879685519576,150.89724421751322,0.9555733623185284,spike,False,32,False,0.6450067735762974
d_1919,2016-04-30,CA_2,HOBBIES_1,CA,491.0,470.7971366073489,20.202863392651125,-4.7627889331289595,36.89570009761081,54.70156496471779,0.4563974054834225,spike,False,40,False,0.5268501759988254
d_1919,2016-04-30,CA_2,HOBBIES_2,CA,103.0,51.45797803243182,51.54202196756818,-2.8427111299485546,9.034327122200846,13.394293391374974,4.060291312756883,spike,True,2,True,0.6110597146650127
d_1919,2016-04-30,CA_2,HOUSEHOLD_1,CA,1276.0,1029.952864439606,246.04713556039405,-3.684327635688476,45.03992774790109,66.77619687903815,3.739827586294844,spike,True,3,True,0.6592999719436048
d_1919,2016-04-30,CA_2,HOUSEHOLD_2,CA,438.0,398.9278767579694,39.07212324203067,-1.2395743605110283,20.142957831405752,29.863949280842167,1.3498448320899674,spike,False,21,False,0.5478661885505027
d_1919,2016-04-30,CA_3,FOODS_1,CA,514.0,438.097946270477,75.902053729523,-24.065913311520916,50.320382425424214,74.60499898393394,1.339963385866031,spike,False,22,False,0.5623331863883106
d_1919,2016-04-30,CA_3,FOODS_2,CA,731.0,687.3361694407358,43.66383055926417,17.66760848163824,64.39833025478615,95.47696443574593,0.2722774255681418,spike,False,54,False,0.5448912437195235
d_1919,2016-04-30,CA_3,FOODS_3,CA,3070.0,3162.607213035963,-92.607213035963,-83.63718827007233,197.78391267905567,293.23442893796795,-0.0305899440198007,drop,False,67,False,0.6380676467238185
d_1919,2016-04-30,CA_3,HOBBIES_1,CA,576.0,600.7845599674048,-24.78455996740479,-22.757896521268464,49.849732808054966,73.90721386122229,-0.0274217270582253,drop,False,68,False,0.5312091385930287
d_1919,2016-04-30,CA_3,HOBBIES_2,CA,131.0,54.45562715013643,76.54437284986356,3.648252262186009,10.789659601607411,15.996749325343147,4.556933355965673,spike,True,1,True,0.626187011061666
d_1919,2016-04-30,CA_3,HOUSEHOLD_1,CA,1637.0,1758.1017649095056,-121.10176490950562,20.42353241000751,83.62607990773597,123.98402607120934,-1.141480090654816,drop,False,28,False,0.6157662174160251
d_1919,2016-04-30,CA_3,HOUSEHOLD_2,CA,398.0,382.6250900188988,15.374909981101212,4.913212594189503,22.67482903117721,33.61770152162333,0.3111960935277688,spike,False,51,False,0.5231352332048692
d_1919,2016-04-30,CA_4,FOODS_1,CA,280.0,249.4292551499111,30.570744850088857,-12.005087574539177,24.10919695569271,35.74429540651001,1.1911224417889577,spike,False,26,False,0.5394758267257025
d_1919,2016-04-30,CA_4,FOODS_2,CA,380.0,378.2521333409103,1.7478666590897092,1.7637292652449332,27.477960584864036,40.73882436311942,-0.0003893731938318,drop,False,70,False,0.5294248598295974
d_1919,2016-04-30,CA_4,FOODS_3,CA,1270.0,1334.0163323455847,-64.01633234558471,-24.262206743142144,80.156564099229,118.84012193351693,-0.3345177113221269,drop,False,49,False,0.5817259270860238
d_1919,2016-04-30,CA_4,HOBBIES_1,CA,509.0,391.1304019177032,117.86959808229682,12.35415079699078,44.518135522568855,66.00258772576058,1.5986562182034527,spike,False,18,False,0.5835493277364174
d_1919,2016-04-30,CA_4,HOBBIES_2,CA,11.0,21.0574995227058,-10.0574995227058,-6.139248050531476,5.7296688895483605,8.494807095644399,-0.4612525544203771,drop,False,39,False,0.5359359737804069
d_1919,2016-04-30,CA_4,HOUSEHOLD_1,CA,413.0,496.4951817650664,-83.49518176506638,-0.7421382851627243,24.6044575617087,36.47856878098931,-2.268538658321215,drop,False,8,False,0.5892369587574526
d_1919,2016-04-30,CA_4,HOUSEHOLD_2,CA,160.0,170.8966627131448,-10.896662713144792,-3.4546464898643805,11.026960703131124,16.348571938462204,-0.4552089473804175,drop,False,41,False,0.5258361146298921
d_1919,2016-04-30,TX_1,FOODS_1,TX,288.0,228.30825239369003,59.691747606309946,-9.015130283288116,31.94925731162617,47.36796889021696,1.450492379118841,spike,False,20,False,0.5578829832723573
d_1919,2016-04-30,TX_1,FOODS_2,TX,345.0,363.0680336573385,-18.068033657338503,-6.909115162940736,30.99554875467055,45.95400058367456,-0.2428280095892683,drop,False,55,False,0.5209122939147421
d_1919,2016-04-30,TX_1,FOODS_3,TX,1910.0,1794.396767891708,115.6032321082921,-51.573091714937846,96.99760097751356,143.80864320926162,1.1624914893325646,spike,False,27,False,0.6133713826249237
d_1919,2016-04-30,TX_1,HOBBIES_1,TX,386.0,289.6990227502447,96.3009772497553,3.35228629162593,30.248602333520225,44.84657781967708,2.072592725622574,spike,False,10,False,0.5838646702620316
d_1919,2016-04-30,TX_1,HOBBIES_2,TX,34.0,35.661084828987114,-1.6610848289871143,1.829480315388068,10.735863390625315,15.916991062941092,-0.2192980526641199,drop,False,57,False,0.5403668241329082
d_1919,2016-04-30,TX_1,HOUSEHOLD_1,TX,868.0,864.7535825289058,3.246417471094219,20.33032524814172,49.35642478068894,73.17583537984942,-0.2334637888090572,drop,False,56,False,0.5511744985660281
d_1919,2016-04-30,TX_1,HOUSEHOLD_2,TX,221.0,232.4569991792467,-11.456999179246736,0.2987811063512424,16.385507467327315,24.293153371059475,-0.4839133111308095,drop,False,38,False,0.5233284824097041
d_1919,2016-04-30,TX_2,FOODS_1,TX,303.0,280.73842099205365,22.261579007946352,-26.12703194291352,30.65065159994984,45.44265606208563,1.064827964385474,spike,False,30,False,0.5327282740108573
d_1919,2016-04-30,TX_2,FOODS_2,TX,404.0,420.39000628675075,-16.390006286750747,-7.811833265177,33.80774934945228,50.12336918549795,-0.1711411894485266,drop,False,60,False,0.5220270992451261
d_1919,2016-04-30,TX_2,FOODS_3,TX,2170.0,2241.2538573665433,-71.25385736654334,-41.65795526983845,124.96472773684307,185.27270534264355,-0.1597423756617047,drop,False,61,False,0.6029564669560354
d_1919,2016-04-30,TX_2,HOBBIES_1,TX,466.0,371.6945005929636,94.3054994070364,5.762759951001044,36.12534962471969,53.55944335360941,1.653167656569164,spike,False,16,False,0.5715109663651597
d_1919,2016-04-30,TX_2,HOBBIES_2,TX,56.0,48.550154435564664,7.449845564435336,0.4493586780402054,12.068633475491076,17.892955990763067,0.3912426146920057,spike,False,45,False,0.5365771354197336
d_1919,2016-04-30,TX_2,HOUSEHOLD_1,TX,857.0,877.6908284862639,-20.690828486263857,2.586436775464506,52.7841509083666,78.25778213674431,-0.2974434570743988,drop,False,52,False,0.543291274566256
d_1919,2016-04-30,TX_2,HOUSEHOLD_2,TX,252.0,244.63088963869447,7.36911036130553,3.948506164294216,17.430686732382796,25.84273614943073,0.1323623078157172,spike,False,62,False,0.5246317672412577
d_1919,2016-04-30,TX_3,FOODS_1,TX,355.0,307.0962028440481,47.90379715595191,-6.582356202483766,33.46832859706534,49.62014397800907,1.0980652007495817,spike,False,29,False,0.5425164480548605
d_1919,2016-04-30,TX_3,FOODS_2,TX,357.0,473.6135854942281,-116.61358549422812,1.222223077108907,39.93788391101927,59.21190668647717,-1.9900694837487545,drop,False,14,False,0.5965564147638709
d_1919,2016-04-30,TX_3,FOODS_3,TX,1819.0,1930.2559137024807,-111.25591370248073,14.023064556677582,115.01769419548702,170.52523341422906,-0.7346653380901028,drop,False,36,False,0.6120366166568281
d_1919,2016-04-30,TX_3,HOBBIES_1,TX,468.0,386.6613478581437,81.3386521418563,15.203725840623378,29.80770011824157,44.19289619530495,1.496505818694433,spike,False,19,False,0.5644916730608874
d_1919,2016-04-30,TX_3,HOBBIES_2,TX,52.0,52.928418767790625,-0.9284187677906246,5.158204388232139,11.504291330894542,17.056262327184246,-0.3568556251812516,drop,False,48,False,0.540822024038543
d_1919,2016-04-30,TX_3,HOUSEHOLD_1,TX,872.0,851.4001278782569,20.599872121743147,14.740755402915228,65.66806597354093,97.35947461237178,0.0601802417500246,spike,False,64,False,0.5442293527525174
d_1919,2016-04-30,TX_3,HOUSEHOLD_2,TX,211.0,207.51954068488703,3.4804593151129666,7.101941028670069,13.696061250985842,20.30578041071161,-0.1783473296917322,drop,False,59,False,0.5282536914758287
d_1919,2016-04-30,WI_1,FOODS_1,WI,513.0,406.02972885054953,106.97027114945048,-14.300155016168702,35.22765573409737,52.22852239137275,2.3219195300392212,spike,False,7,False,0.5938492763651391
d_1919,2016-04-30,WI_1,FOODS_2,WI,871.0,735.8584190418986,135.14158095810137,13.518371491533683,41.2053589013627,61.09106510716034,1.9908510230297576,spike,False,13,False,0.6002511627835015
d_1919,2016-04-30,WI_1,FOODS_3,WI,2292.0,2229.854676624112,62.14532337588798,2.349864332053585,107.8399877465398,159.8835658330199,0.3739937793624387,spike,False,46,False,0.599739580115104
d_1919,2016-04-30,WI_1,HOBBIES_1,WI,504.0,516.5696426174089,-12.569642617408933,-6.488511374065951,41.39425992717577,61.37112976803079,-0.0990878164754063,drop,False,63,False,0.5287355192172091
d_1919,2016-04-30,WI_1,HOBBIES_2,WI,46.0,39.338803094515406,6.661196905484594,-4.134663515508507,8.693512559869298,12.88900172126222,0.8376025276793789,spike,False,34,False,0.5459974869255153
d_1919,2016-04-30,WI_1,HOUSEHOLD_1,WI,847.0,856.7171711463137,-9.717171146313715,-12.713724599904822,45.27486841898042,67.12451991798036,0.0446417115124637,spike,False,66,False,0.5475747162835285
d_1919,2016-04-30,WI_1,HOUSEHOLD_2,WI,245.0,230.6935143952314,14.306485604768596,-2.9713364689985866,14.734345182319544,21.845140167306955,0.7909229211367049,spike,False,35,False,0.5294826746532664
d_1919,2016-04-30,WI_2,FOODS_1,WI,637.0,415.1303939729633,221.86960602703675,-18.370180709413376,53.21885308094923,78.90227157781533,3.044776556268343,spike,True,4,True,0.6414553844570767
d_1919,2016-04-30,WI_2,FOODS_2,WI,886.0,1004.1587424695156,-118.15874246951569,22.7488264989434,92.92896624100148,137.7764853489088,-1.022725820096376,drop,False,31,False,0.5961717376348175
d_1919,2016-04-30,WI_2,FOODS_3,WI,2122.0,2568.4194446159927,-446.4194446159927,-14.49269494220357,131.23108380650547,194.563204851525,-2.2199816764089637,drop,False,9,False,0.7222595060260083
d_1919,2016-04-30,WI_2,HOBBIES_1,WI,370.0,298.56966903365907,71.43033096634093,3.7437959882949623,27.857817006763696,41.30199949422785,1.6388198103461185,spike,False,17,False,0.5634620804382952
d_1919,2016-04-30,WI_2,HOBBIES_2,WI,55.0,33.149780324567814,21.850219675432182,-5.035826698847519,7.1431782645639466,10.590476095042506,2.5387004449087325,spike,False,6,False,0.5770238088291643
d_1919,2016-04-30,WI_2,HOUSEHOLD_1,WI,1263.0,1070.9588003938886,192.04119960611135,21.26622900931295,89.68038723788936,132.96014211889477,1.2844072507390156,spike,False,24,False,0.62035455487807
d_1919,2016-04-30,WI_2,HOUSEHOLD_2,WI,152.0,180.2702800412708,-28.27028004127081,1.3445780441335913,15.226545518600226,22.574876385876692,-1.3118502878683342,drop,False,23,False,0.5449247705370653
d_1919,2016-04-30,WI_3,FOODS_1,WI,359.0,277.30324598448345,81.69675401551655,-12.280809838717076,31.015004139908868,45.98284513782888,2.0437526989151165,spike,False,11,False,0.5761639649745963
d_1919,2016-04-30,WI_3,FOODS_2,WI,557.0,515.4008155657089,41.599184434291146,16.12530927846919,42.51952212980271,63.039443509645494,0.4040942263699436,spike,False,44,False,0.5354899439941342
d_1919,2016-04-30,WI_3,FOODS_3,WI,2299.0,2250.045241681304,48.954758318695895,-0.057346979574504,112.1046665088562,166.20637856603022,0.2948870297345354,spike,False,53,False,0.5945906907552901
d_1919,2016-04-30,WI_3,HOBBIES_1,WI,283.0,290.8093113880373,-7.809311388037315,0.8866500185241506,31.867621374367985,47.246935449637974,-0.1840534486269648,drop,False,58,False,0.519591041938196
d_1919,2016-04-30,WI_3,HOBBIES_2,WI,37.0,34.33774002415001,2.6622599758499916,-1.180317913410649,8.055002205937786,11.94234627052336,0.3217607162124469,spike,False,50,False,0.5423067520213921
d_1919,2016-04-30,WI_3,HOUSEHOLD_1,WI,851.0,873.1753655224114,-22.175365522411425,10.14740273920853,48.563542848588895,72.00030862731789,-0.4489254126524155,drop,False,42,False,0.5439155449484814
d_1919,2016-04-30,WI_3,HOUSEHOLD_2,WI,219.0,205.70500965981216,13.294990340187836,4.417184438691265,16.103898250120537,23.875639545628708,0.3718353129150826,spike,False,47,False,0.5237788302561421
d_1920,2016-05-01,CA_1,FOODS_1,CA,403.0,344.5545284963214,58.44547150367862,-25.684189124220666,35.43211828588335,52.53165857065065,1.6015039866817071,spike,False,19,False,0.6040778552465295
d_1920,2016-05-01,CA_1,FOODS_2,CA,720.0,709.5693434417636,10.430656558236365,-1.3018993399340673,43.31974067676376,64.22584752736994,0.1826765445667429,spike,False,61,False,0.5769712649530409
d_1920,2016-05-01,CA_1,FOODS_3,CA,3131.0,2956.1300394326254,174.86996056737462,7.923849203863142,142.77086773808514,211.67208850848505,0.7887015833777221,spike,False,31,False,0.6667506023276704
d_1920,2016-05-01,CA_1,HOBBIES_1,CA,625.0,580.1459532092066,44.85404679079341,17.289827805758932,46.976886497940626,69.64793192184676,0.3957650747758712,spike,False,47,False,0.5810395954361275
d_1920,2016-05-01,CA_1,HOBBIES_2,CA,59.0,44.20129083418341,14.79870916581659,-2.920935617483586,8.814043308989756,13.067700609908211,1.3559879669928128,spike,False,24,False,0.597658750592347
d_1920,2016-05-01,CA_1,HOUSEHOLD_1,CA,1118.0,1027.1675134315324,90.83248656846764,7.055601395861743,48.47646137804338,71.87120163908712,1.1656530468671595,spike,False,26,False,0.6137071664049085
d_1920,2016-05-01,CA_1,HOUSEHOLD_2,CA,341.0,271.9277124876771,69.07228751232287,-5.473172481554656,17.069525722806446,25.307278836632836,2.94561341324344,spike,False,5,True,0.6311301145412785
d_1920,2016-05-01,CA_2,FOODS_1,CA,576.0,532.4100379073544,43.58996209264558,-7.615755540324386,39.40764758403104,58.42577830808442,0.8764233719396527,spike,False,30,False,0.5841249683408437
d_1920,2016-05-01,CA_2,FOODS_2,CA,758.0,704.6251483299537,53.37485167004627,-12.024618362151116,29.612275350817725,43.903159435122355,1.4896301513070165,spike,False,22,False,0.6005235137122977
d_1920,2016-05-01,CA_2,FOODS_3,CA,2683.0,2748.9747210223313,-65.97472102233132,19.21992394083884,101.77879685519576,150.89724421751322,-0.564587149387334,drop,False,43,False,0.6443182724846258
d_1920,2016-05-01,CA_2,HOBBIES_1,CA,509.0,439.3566202929082,69.64337970709181,-4.7627889331289595,36.89570009761081,54.70156496471779,1.3602201086607366,spike,False,23,False,0.5966459243857345
d_1920,2016-05-01,CA_2,HOBBIES_2,CA,70.0,48.834961007370154,21.16503899262985,-2.8427111299485546,9.034327122200846,13.394293391374974,1.792386460493525,spike,False,12,False,0.6045255507456739
d_1920,2016-05-01,CA_2,HOUSEHOLD_1,CA,1140.0,1092.5318789020075,47.46812109799248,-3.684327635688476,45.03992774790109,66.77619687903815,0.7660281825624352,spike,False,32,False,0.5978687839768454
d_1920,2016-05-01,CA_2,HOUSEHOLD_2,CA,457.0,391.8970770926276,65.10292290737243,-1.2395743605110283,20.142957831405752,29.863949280842167,2.221491090946984,spike,False,9,False,0.6153903465872554
d_1920,2016-05-01,CA_3,FOODS_1,CA,592.0,444.86670161150346,147.13329838849654,-24.065913311520916,50.320382425424214,74.60499898393394,2.2947418273792204,spike,False,8,False,0.641608769757017
d_1920,2016-05-01,CA_3,FOODS_2,CA,927.0,847.5998023751337,79.40019762486634,17.66760848163824,64.39833025478615,95.47696443574593,0.6465705053366342,spike,False,37,False,0.6020647868566182
d_1920,2016-05-01,CA_3,FOODS_3,CA,3359.0,3459.0591825330384,-100.05918253303844,-83.63718827007233,197.78391267905567,293.23442893796795,-0.0560029540952712,drop,False,68,False,0.6687243627726484
d_1920,2016-05-01,CA_3,HOBBIES_1,CA,658.0,624.7956026410683,33.204397358931715,-22.757896521268464,49.849732808054966,73.90721386122229,0.7571966382778573,spike,False,33,False,0.579659887798366
d_1920,2016-05-01,CA_3,HOBBIES_2,CA,115.0,53.888059796643574,61.111940203356426,3.648252262186009,10.789659601607411,15.996749325343147,3.5922103155128213,spike,True,2,True,0.6489329299304791
d_1920,2016-05-01,CA_3,HOUSEHOLD_1,CA,1781.0,1845.222892067006,-64.22289206700589,20.42353241000751,83.62607990773597,123.98402607120934,-0.6827204048721351,drop,False,35,False,0.6280607896249287
d_1920,2016-05-01,CA_3,HOUSEHOLD_2,CA,396.0,394.3239819207148,1.6760180792851995,4.913212594189503,22.67482903117721,33.61770152162333,-0.0962943440027301,drop,False,64,False,0.5731355894666486
d_1920,2016-05-01,CA_4,FOODS_1,CA,343.0,237.49959779691255,105.50040220308742,-12.005087574539177,24.10919695569271,35.74429540651001,3.2873914128469752,spike,True,3,True,0.6477718892408476
d_1920,2016-05-01,CA_4,FOODS_2,CA,536.0,465.0134313113462,70.98656868865379,1.7637292652449332,27.477960584864036,40.73882436311942,1.6991859854963272,spike,False,15,False,0.6046770588311036
d_1920,2016-05-01,CA_4,FOODS_3,CA,1412.0,1368.297608543046,43.70239145695405,-24.262206743142144,80.156564099229,118.84012193351693,0.5718994317265833,spike,False,41,False,0.6027821511690891
d_1920,2016-05-01,CA_4,HOBBIES_1,CA,298.0,405.73541209185527,-107.73541209185528,12.35415079699078,44.518135522568855,66.00258772576058,-1.8194674940294124,drop,False,11,False,0.6247326044722423
d_1920,2016-05-01,CA_4,HOBBIES_2,CA,27.0,18.928917330288886,8.071082669711114,-6.139248050531476,5.7296688895483605,8.494807095644399,1.6728255933591183,spike,False,18,False,0.6016961218580282
d_1920,2016-05-01,CA_4,HOUSEHOLD_1,CA,444.0,501.8156805589654,-57.815680558965425,-0.7421382851627243,24.6044575617087,36.47856878098931,-1.5645773444803128,drop,False,20,False,0.6070269770625152
d_1920,2016-05-01,CA_4,HOUSEHOLD_2,CA,211.0,170.00620896798242,40.99379103201758,-3.4546464898643805,11.026960703131124,16.348571938462204,2.7187963382484233,spike,False,7,False,0.6206361845767124
d_1920,2016-05-01,TX_1,FOODS_1,TX,317.0,231.64264984122025,85.35735015877975,-9.015130283288116,31.94925731162617,47.36796889021696,1.9923269385012388,spike,False,10,False,0.6188917463073503
d_1920,2016-05-01,TX_1,FOODS_2,TX,438.0,476.68901783509534,-38.68901783509534,-6.909115162940736,30.99554875467055,45.95400058367456,-0.6915589996193849,drop,False,34,False,0.5811241674808334
d_1920,2016-05-01,TX_1,FOODS_3,TX,2014.0,2039.040612557335,-25.040612557334953,-51.573091714937846,96.99760097751356,143.80864320926162,0.1844985013800209,spike,False,60,False,0.6150164083179946
d_1920,2016-05-01,TX_1,HOBBIES_1,TX,333.0,302.55202695807947,30.447973041920537,3.35228629162593,30.248602333520225,44.84657781967708,0.6041862739057423,spike,False,40,False,0.5726875582090459
d_1920,2016-05-01,TX_1,HOBBIES_2,TX,45.0,38.904950969115006,6.095049030884994,1.829480315388068,10.735863390625315,15.916991062941092,0.2679883841505875,spike,False,52,False,0.5770878973482584
d_1920,2016-05-01,TX_1,HOUSEHOLD_1,TX,1005.0,936.494632025132,68.50536797486814,20.33032524814172,49.35642478068894,73.17583537984942,0.6583463308160945,spike,False,36,False,0.6004967759571551
d_1920,2016-05-01,TX_1,HOUSEHOLD_2,TX,260.0,237.1210484932748,22.8789515067252,0.2987811063512424,16.385507467327315,24.293153371059475,0.9294870062967536,spike,False,29,False,0.5786846620395579
d_1920,2016-05-01,TX_2,FOODS_1,TX,331.0,276.6561614146277,54.34383858537228,-26.12703194291352,30.65065159994984,45.44265606208563,1.7708223396612903,spike,False,13,False,0.6031055658459683
d_1920,2016-05-01,TX_2,FOODS_2,TX,507.0,534.661014097197,-27.66101409719704,-7.811833265177,33.80774934945228,50.12336918549795,-0.396006516612274,drop,False,46,False,0.5765409480302492
d_1920,2016-05-01,TX_2,FOODS_3,TX,2401.0,2500.9594211406375,-99.95942114063746,-41.65795526983845,124.96472773684307,185.27270534264355,-0.3146791955295099,drop,False,50,False,0.6443210117718404
d_1920,2016-05-01,TX_2,HOBBIES_1,TX,399.0,380.7846811757605,18.21531882423949,5.762759951001044,36.12534962471969,53.55944335360941,0.2324997814302201,spike,False,57,False,0.5684782814637246
d_1920,2016-05-01,TX_2,HOBBIES_2,TX,52.0,51.5269865533556,0.4730134466444013,0.4493586780402054,12.068633475491076,17.892955990763067,0.001322015692455,spike,False,70,False,0.5807303716581451
d_1920,2016-05-01,TX_2,HOUSEHOLD_1,TX,919.0,964.055554484943,-45.055554484942945,2.586436775464506,52.7841509083666,78.25778213674431,-0.6087827939866718,drop,False,39,False,0.6006635872401449
d_1920,2016-05-01,TX_2,HOUSEHOLD_2,TX,263.0,249.66251217991453,13.337487820085473,3.948506164294216,17.430686732382796,25.84273614943073,0.3633122128207031,spike,False,48,False,0.5672418723536566
d_1920,2016-05-01,TX_3,FOODS_1,TX,316.0,310.2261984423383,5.773801557661727,-6.582356202483766,33.46832859706534,49.62014397800907,0.2490149517829203,spike,False,56,False,0.5690085591053251
d_1920,2016-05-01,TX_3,FOODS_2,TX,652.0,640.2087505279138,11.79124947208618,1.222223077108907,39.93788391101927,59.21190668647717,0.1784949512087073,spike,False,62,False,0.5765369503572776
d_1920,2016-05-01,TX_3,FOODS_3,TX,2299.0,2187.6682600399354,111.33173996006462,14.023064556677582,115.01769419548702,170.52523341422906,0.5706409160397452,spike,False,42,False,0.6372703442520885
d_1920,2016-05-01,TX_3,HOBBIES_1,TX,429.0,404.6316167354944,24.36838326450561,15.203725840623378,29.80770011824157,44.19289619530495,0.2073785203707895,spike,False,59,False,0.5680380346194762
d_1920,2016-05-01,TX_3,HOBBIES_2,TX,56.0,55.39823118153332,0.601768818466681,5.158204388232139,11.504291330894542,17.056262327184246,-0.2671415039450594,drop,False,53,False,0.5821538555435541
d_1920,2016-05-01,TX_3,HOUSEHOLD_1,TX,937.0,966.6315752866748,-29.63157528667466,14.740755402915228,65.66806597354093,97.35947461237178,-0.455757704797139,drop,False,45,False,0.596337552561667
d_1920,2016-05-01,TX_3,HOUSEHOLD_2,TX,220.0,211.39306526004637,8.60693473995363,7.101941028670069,13.696061250985842,20.30578041071161,0.0741165166195559,spike,False,66,False,0.566250260065941
d_1920,2016-05-01,WI_1,FOODS_1,WI,412.0,338.8263404445026,73.17365955549741,-14.300155016168702,35.22765573409737,52.22852239137275,1.674828437921025,spike,False,17,False,0.575649515357647
d_1920,2016-05-01,WI_1,FOODS_2,WI,1047.0,772.5105167693484,274.48948323065156,13.518371491533683,41.2053589013627,61.09106510716034,4.271837645674474,spike,True,1,True,0.6682254687806376
d_1920,2016-05-01,WI_1,FOODS_3,WI,2302.0,2136.1194127330523,165.8805872669477,2.349864332053585,107.8399877465398,159.8835658330199,1.0228113320019598,spike,False,27,False,0.6338603295112036
d_1920,2016-05-01,WI_1,HOBBIES_1,WI,451.0,417.9060277408587,33.09397225914131,-6.488511374065951,41.39425992717577,61.37112976803079,0.6449691211946111,spike,False,38,False,0.5433976624700558
d_1920,2016-05-01,WI_1,HOBBIES_2,WI,48.0,32.87234451592857,15.127655484071433,-4.134663515508507,8.693512559869298,12.88900172126222,1.4944771842030276,spike,False,21,False,0.5723991558649653
d_1920,2016-05-01,WI_1,HOUSEHOLD_1,WI,767.0,788.6437649168088,-21.643764916808777,-12.713724599904822,45.27486841898042,67.12451991798036,-0.1330369338628506,drop,False,63,False,0.5542886625014151
d_1920,2016-05-01,WI_1,HOUSEHOLD_2,WI,201.0,211.8194477402986,-10.819447740298614,-2.9713364689985866,14.734345182319544,21.845140167306955,-0.3592612000286164,drop,False,49,False,0.5404151913523153
d_1920,2016-05-01,WI_2,FOODS_1,WI,608.0,400.48556486216046,207.5144351378395,-18.370180709413376,53.21885308094923,78.90227157781533,2.8628404649222303,spike,False,6,False,0.6346658139973799
d_1920,2016-05-01,WI_2,FOODS_2,WI,940.0,1049.2117420276063,-109.2117420276063,22.7488264989434,92.92896624100148,137.7764853489088,-0.9577873045053318,drop,False,28,False,0.6020374481437111
d_1920,2016-05-01,WI_2,FOODS_3,WI,2205.0,2546.2984018295915,-341.2984018295915,-14.49269494220357,131.23108380650547,194.563204851525,-1.6796891639237737,drop,False,16,False,0.6951128628257158
d_1920,2016-05-01,WI_2,HOBBIES_1,WI,275.0,273.3384401976369,1.661559802363115,3.7437959882949623,27.857817006763696,41.30199949422785,-0.0504149002815916,drop,False,69,False,0.543732016448725
d_1920,2016-05-01,WI_2,HOBBIES_2,WI,31.0,33.35333145425622,-2.353331454256221,-5.035826698847519,7.1431782645639466,10.590476095042506,0.253293168363507,spike,False,54,False,0.5546673490223898
d_1920,2016-05-01,WI_2,HOUSEHOLD_1,WI,1133.0,1078.455307655604,54.544692344396026,21.26622900931295,89.68038723788936,132.96014211889477,0.250289017481081,spike,False,55,False,0.5720507242692034
d_1920,2016-05-01,WI_2,HOUSEHOLD_2,WI,156.0,165.51506737753914,-9.51506737753914,1.3445780441335913,15.226545518600226,22.574876385876692,-0.4810500503323575,drop,False,44,False,0.5444916842050952
d_1920,2016-05-01,WI_3,FOODS_1,WI,387.0,261.3592885913699,125.64071140863012,-12.280809838717076,31.015004139908868,45.98284513782888,2.9994125164274092,spike,False,4,True,0.6151448433792512
d_1920,2016-05-01,WI_3,FOODS_2,WI,604.0,607.2228178827659,-3.2228178827658667,16.12530927846919,42.51952212980271,63.039443509645494,-0.306920970174406,drop,False,51,False,0.551519262911552
d_1920,2016-05-01,WI_3,FOODS_3,WI,2149.0,2343.513533748956,-194.513533748956,-0.057346979574504,112.1046665088562,166.20637856603022,-1.1699682554128223,drop,False,25,False,0.6527828470629987
d_1920,2016-05-01,WI_3,HOBBIES_1,WI,345.0,263.07318029380855,81.92681970619145,0.8866500185241506,31.867621374367985,47.246935449637974,1.7152471142610006,spike,False,14,False,0.5806733974958784
d_1920,2016-05-01,WI_3,HOBBIES_2,WI,33.0,34.910397338579656,-1.9103973385796564,-1.180317913410649,8.055002205937786,11.94234627052336,-0.0611336674243839,drop,False,67,False,0.552045254169588
d_1920,2016-05-01,WI_3,HOUSEHOLD_1,WI,855.0,838.6193387107177,16.38066128928233,10.14740273920853,48.563542848588895,72.00030862731789,0.0865726643247861,spike,False,65,False,0.5563598823351062
d_1920,2016-05-01,WI_3,HOUSEHOLD_2,WI,201.0,191.09545077589897,9.904549224101032,4.417184438691265,16.103898250120537,23.875639545628708,0.2298311119550481,spike,False,58,False,0.544170894158336
d_1921,2016-05-02,CA_1,FOODS_1,CA,262.0,280.03527591414326,-18.035275914143256,-25.684189124220666,35.43211828588335,52.53165857065065,0.1456057816981024,spike,False,60,False,0.44192530857883977
d_1921,2016-05-02,CA_1,FOODS_2,CA,620.0,597.4645710922315,22.535428907768505,-1.3018993399340673,43.31974067676376,64.22584752736994,0.3711485198781419,spike,False,52,False,0.453417579506945
d_1921,2016-05-02,CA_1,FOODS_3,CA,2396.0,2263.449470989669,132.55052901033105,7.923849203863142,142.77086773808514,211.67208850848505,0.5887723822476111,spike,False,37,False,0.5495263488955343
