block,d,date,store_id,dept_id,state_id,actual_sales,expected_sales,residual,prior_residual_count,prior_residual_median,prior_residual_mad,prior_robust_scale,anomaly_score,undefined_score_reason,direction,severity_rank
development_4,d_1733,2015-10-27,TX_2,HOBBIES_2,TX,114.0,47.95498972316812,66.04501027683187,84,-1.6986469975555956,8.231443092496495,12.203937528935302,5.550967227894158,,spike,3
development_4,d_1733,2015-10-27,TX_3,HOBBIES_2,TX,93.0,47.91110586836239,45.08889413163761,84,-0.5352793939080769,7.369300028604819,10.925724222409505,4.175848904548312,,spike,4
development_4,d_1733,2015-10-27,WI_2,FOODS_2,WI,598.0,852.8915608348909,-254.89156083489092,84,19.0087280436033,54.715948661772245,81.12186548594353,-3.376405205153407,,drop,5
development_4,d_1733,2015-10-27,WI_2,HOBBIES_2,WI,63.0,28.76710420467502,34.23289579532498,84,-7.718733877200542,5.064203351447134,7.50818788885552,5.587450699628169,,spike,2
development_4,d_1734,2015-10-28,CA_2,HOBBIES_2,CA,93.0,44.91917624668088,48.08082375331912,84,-5.158289228009044,7.069504996497608,10.481248107807351,5.079463097688815,,spike,4
development_4,d_1734,2015-10-28,CA_4,HOBBIES_2,CA,60.0,20.579493805865315,39.42050619413469,84,-6.9853275775243695,4.470690989713555,6.628246461349316,7.001223331428777,,spike,1
development_4,d_1734,2015-10-28,TX_1,HOBBIES_2,TX,104.0,32.563984254964,71.436015745036,84,-2.001001043649465,9.200374670604624,13.640475486638415,5.383757836053516,,spike,3
development_4,d_1734,2015-10-28,TX_2,HOBBIES_2,TX,104.0,47.396335512367905,56.603664487632095,84,-1.6986469975555956,8.231443092496495,12.203937528935302,4.777336113607106,,spike,5
development_4,d_1734,2015-10-28,TX_3,HOBBIES_2,TX,111.0,47.35245165756218,63.64754834243782,84,-0.5352793939080769,7.369300028604819,10.925724222409505,5.874468953252724,,spike,2
development_4,d_1734,2015-10-28,WI_2,HOBBIES_2,WI,45.0,28.208449993874808,16.791550006125192,84,-7.718733877200542,5.064203351447134,7.50818788885552,3.2644739644444165,,spike,6
development_4,d_1735,2015-10-29,CA_1,HOBBIES_2,CA,65.0,36.627500683145946,28.372499316854057,84,-6.145024159855325,6.916738608385465,10.25475666079229,3.3660012244544597,,spike,10
development_4,d_1735,2015-10-29,CA_2,HOBBIES_2,CA,107.0,45.22539142960895,61.77460857039105,84,-5.158289228009044,7.069504996497608,10.481248107807351,6.385966357245431,,spike,3
development_4,d_1735,2015-10-29,CA_3,HOBBIES_2,CA,132.0,54.20715427737766,77.79284572262233,84,6.482113114149932,11.11286851109264,16.475938854545944,4.328174147647844,,spike,7
development_4,d_1735,2015-10-29,CA_4,HOBBIES_2,CA,59.0,20.247158580076945,38.75284141992306,84,-6.9853275775243695,4.470690989713555,6.628246461349316,6.900493103893497,,spike,1
development_4,d_1735,2015-10-29,TX_1,HOBBIES_2,TX,94.0,32.231649029175614,61.768350970824386,84,-2.001001043649465,9.200374670604624,13.640475486638415,4.675009465538015,,spike,6
development_4,d_1735,2015-10-29,TX_2,HOBBIES_2,TX,106.0,47.49373293009774,58.50626706990226,84,-1.6986469975555956,8.231443092496495,12.203937528935302,4.933236828254254,,spike,5
development_4,d_1735,2015-10-29,TX_3,HOBBIES_2,TX,118.0,47.02011643177379,70.9798835682262,84,-0.5352793939080769,7.369300028604819,10.925724222409505,6.545576431029729,,spike,2
development_4,d_1735,2015-10-29,WI_1,HOBBIES_2,WI,57.0,30.44866779537016,26.55133220462984,84,-3.958316211041666,6.079355433201043,9.013252365263863,3.384976607695188,,spike,9
development_4,d_1735,2015-10-29,WI_2,FOODS_2,WI,578.0,856.1772043033509,-278.1772043033509,84,19.0087280436033,54.715948661772245,81.12186548594353,-3.6634504219882538,,drop,8
development_4,d_1735,2015-10-29,WI_2,HOBBIES_2,WI,62.0,27.87611476808644,34.12388523191356,84,-7.718733877200542,5.064203351447134,7.50818788885552,5.572931808382357,,spike,4
development_4,d_1736,2015-10-30,CA_1,HOBBIES_2,CA,81.0,41.64152716814795,39.35847283185205,84,-6.145024159855325,6.916738608385465,10.25475666079229,4.437306363951471,,spike,4
development_4,d_1736,2015-10-30,CA_2,FOODS_1,CA,591.0,423.08624331581694,167.91375668418306,84,-25.9858848523576,30.78934085214189,45.648276747385566,4.247688091481919,,spike,5
development_4,d_1736,2015-10-30,CA_4,HOBBIES_2,CA,57.0,22.463815715890934,34.53618428410906,84,-6.9853275775243695,4.470690989713555,6.628246461349316,6.264328296141974,,spike,2
development_4,d_1736,2015-10-30,TX_2,HOBBIES_2,TX,88.0,50.50442527270047,37.49557472729953,84,-1.6986469975555956,8.231443092496495,12.203937528935302,3.21160458515347,,spike,8
development_4,d_1736,2015-10-30,WI_1,HOBBIES_2,WI,73.0,35.69599754088602,37.30400245911398,84,-3.958316211041666,6.079355433201043,9.013252365263863,4.577961095284131,,spike,3
development_4,d_1736,2015-10-30,WI_2,FOODS_2,WI,691.0,1004.5926177442128,-313.5926177442127,84,19.0087280436033,54.715948661772245,81.12186548594353,-4.1000209227861975,,drop,6
development_4,d_1736,2015-10-30,WI_2,HOBBIES_2,WI,104.0,31.014323314454824,72.98567668554517,84,-7.718733877200542,5.064203351447134,7.50818788885552,10.74885335282247,,spike,1
development_4,d_1736,2015-10-30,WI_3,HOBBIES_2,WI,66.0,30.533834433930824,35.46616556606918,84,-1.6332157069701836,7.600079729846964,11.267878207471108,3.2924904396322647,,spike,7
development_4,d_1737,2015-10-31,CA_1,HOBBIES_2,CA,76.0,50.44062791079081,25.55937208920919,84,-6.145024159855325,6.916738608385465,10.25475666079229,3.091677091693662,,spike,8
development_4,d_1737,2015-10-31,CA_2,FOODS_1,CA,816.0,503.2486194624252,312.7513805375748,84,-25.9858848523576,30.78934085214189,45.648276747385566,7.42059261655114,,spike,2
development_4,d_1737,2015-10-31,CA_4,HOBBIES_2,CA,40.0,24.153822193146286,15.846177806853714,84,-6.9853275775243695,4.470690989713555,6.628246461349316,3.444577011056143,,spike,6
development_4,d_1737,2015-10-31,TX_2,FOODS_3,TX,1462.0,2066.822656804879,-604.822656804879,84,-80.15133513886883,107.18374788319396,158.91062461162338,-3.301675535844779,,drop,7
development_4,d_1737,2015-10-31,TX_2,HOBBIES_1,TX,222.0,367.0087527097963,-145.00875270979628,84,8.654660894700157,34.47848915185534,51.11780801654073,-3.006064218457371,,drop,9
development_4,d_1737,2015-10-31,TX_2,HOUSEHOLD_1,TX,675.0,888.3922963752179,-213.3922963752179,84,12.077619766500677,42.82837301839271,63.49734583706903,-3.5508557589204277,,drop,4
development_4,d_1737,2015-10-31,WI_2,FOODS_2,WI,713.0,1108.7497682241303,-395.74976822413055,84,19.0087280436033,54.715948661772245,81.12186548594353,-5.112783018280091,,drop,3
development_4,d_1737,2015-10-31,WI_2,HOBBIES_2,WI,96.0,33.90670958041379,62.09329041958621,84,-7.718733877200542,5.064203351447134,7.50818788885552,9.298118977604362,,spike,1
development_4,d_1737,2015-10-31,WI_3,HOBBIES_2,WI,70.0,32.75532142519162,37.24467857480838,84,-1.6332157069701836,7.600079729846964,11.267878207471108,3.4503296508832317,,spike,5
development_4,d_1738,2015-11-01,CA_2,FOODS_2,CA,744.0,678.7683434370456,65.23165656295441,84,-25.48382554179122,18.353672989173766,27.211155573749025,3.3337607386383876,,spike,3
development_4,d_1738,2015-11-01,CA_4,FOODS_1,CA,132.0,274.58140671273264,-142.58140671273264,84,-4.479536168989185,17.26491337332932,25.59696056729805,-5.395244883885882,,drop,2
development_4,d_1738,2015-11-01,WI_2,FOODS_2,WI,706.0,1137.167496604346,-431.16749660434607,84,19.0087280436033,54.715948661772245,81.12186548594353,-5.549382055642619,,drop,1
development_4,d_1739,2015-11-02,CA_2,FOODS_3,CA,1214.0,1748.4098462246077,-534.4098462246075,84,4.372528826101757,82.10250197454587,121.72516942746172,-4.426219964078832,,drop,1
development_4,d_1739,2015-11-02,CA_4,FOODS_1,CA,132.0,228.931806887389,-96.931806887389,84,-4.479536168989185,17.26491337332932,25.59696056729805,-3.611845651569827,,drop,2
development_4,d_1740,2015-11-03,CA_4,HOBBIES_1,CA,583.0,364.39039014097386,218.60960985902616,84,18.82264776864983,44.70210910921759,66.275346965326,3.0144989236329622,,spike,1
development_4,d_1741,2015-11-04,CA_2,FOODS_3,CA,1211.0,1603.7657131537806,-392.76571315378055,84,4.372528826101757,82.10250197454587,121.72516942746172,-3.2625811395279625,,drop,1
development_4,d_1743,2015-11-06,CA_2,FOODS_2,CA,389.0,512.060123834551,-123.06012383455096,84,-25.48382554179122,18.353672989173766,27.211155573749025,-3.5858932204589253,,drop,2
development_4,d_1743,2015-11-06,CA_2,FOODS_3,CA,1494.0,1862.641554027069,-368.6415540270691,84,4.372528826101757,82.10250197454587,121.72516942746172,-3.0643956759941657,,drop,3
development_4,d_1743,2015-11-06,WI_2,HOBBIES_2,WI,53.0,28.58591012041613,24.41408987958387,84,-7.718733877200542,5.064203351447134,7.50818788885552,4.279704268519903,,spike,1
development_4,d_1744,2015-11-07,CA_2,HOBBIES_2,CA,94.0,58.28466740003153,35.71533259996847,84,-5.158289228009044,7.069504996497608,10.481248107807351,3.899690323858593,,spike,2
development_4,d_1744,2015-11-07,CA_2,HOUSEHOLD_2,CA,524.0,393.7029183201627,130.29708167983728,84,-4.855975359846383,15.047702801122623,22.309724172944403,6.058033527980027,,spike,1
development_4,d_1745,2015-11-08,CA_1,HOBBIES_2,CA,78.0,48.18725474302774,29.812745256972264,84,-6.145024159855325,6.916738608385465,10.25475666079229,3.506447847203179,,spike,1
development_4,d_1745,2015-11-08,CA_4,FOODS_1,CA,182.0,269.9510253479594,-87.95102534795939,84,-4.479536168989185,17.26491337332932,25.59696056729805,-3.260992216615398,,drop,3
development_4,d_1745,2015-11-08,TX_2,HOUSEHOLD_1,TX,1134.0,914.6185794369676,219.3814205630323,84,12.077619766500677,42.82837301839271,63.49734583706903,3.264763244253747,,spike,2
development_5,d_1802,2016-01-04,TX_1,HOBBIES_1,TX,368.0,219.6974391545723,148.3025608454277,112,8.944529410842478,31.20894357953462,46.27037975101803,3.011819487639263,,spike,1
development_5,d_1803,2016-01-05,CA_4,FOODS_2,CA,434.0,323.22655480615686,110.77344519384314,112,-5.363694176167911,25.838967224616,38.30885280721568,3.0316005533879102,,spike,2
development_5,d_1803,2016-01-05,WI_2,FOODS_2,WI,1436.0,973.1100662930036,462.8899337069963,112,-8.871359624390664,67.4113190563113,99.94402163288711,4.720255255129251,,spike,1
development_5,d_1804,2016-01-06,WI_2,FOODS_2,WI,1367.0,967.8551168681538,399.1448831318462,112,-8.871359624390664,67.4113190563113,99.94402163288711,4.082447715131536,,spike,1
development_5,d_1805,2016-01-07,TX_3,FOODS_2,TX,670.0,459.8600405762912,210.13995942370877,112,-6.3411312414633585,34.198412860524314,50.70256690701335,4.269627828945831,,spike,1
development_5,d_1806,2016-01-08,WI_2,FOODS_2,WI,1332.0,1028.569884236481,303.4301157635191,112,-8.871359624390664,67.4113190563113,99.94402163288711,3.124763945712039,,spike,1
development_5,d_1807,2016-01-09,CA_1,FOODS_3,CA,2863.0,2155.4867494079667,707.5132505920333,112,-75.14483531028804,130.8091678850933,193.9376723064393,4.035616580287969,,spike,4
development_5,d_1807,2016-01-09,CA_2,FOODS_2,CA,797.0,638.0682984148214,158.93170158517864,112,-23.282358139497703,22.658685277418417,33.593766792300535,5.424043717730355,,spike,1
development_5,d_1807,2016-01-09,CA_2,FOODS_3,CA,2513.0,2114.4573108112877,398.5426891887123,112,-20.009620695794524,86.08198274003996,127.62514761038324,3.2795441785679436,,spike,7
development_5,d_1807,2016-01-09,CA_3,FOODS_3,CA,3666.0,2836.08359268853,829.9164073114698,112,-108.53258867580212,167.45240183027454,248.26493095356503,3.780030439187553,,spike,5
development_5,d_1807,2016-01-09,TX_1,FOODS_2,TX,547.0,436.84053791567993,110.15946208432008,112,-14.751725340069754,27.343998376154815,40.54021199248712,3.081167593488121,,spike,8
development_5,d_1807,2016-01-09,TX_1,HOUSEHOLD_2,TX,240.0,171.50449078448048,68.49550921551952,112,-1.1986924024553076,12.979906659867112,19.24400961391898,3.621605009361759,,spike,6
development_5,d_1807,2016-01-09,WI_2,FOODS_2,WI,1567.0,1147.0967982090565,419.9032017909435,112,-8.871359624390664,67.4113190563113,99.94402163288711,4.2901471684849986,,spike,2
development_5,d_1807,2016-01-09,WI_2,FOODS_3,WI,3044.0,2379.2128800481773,664.7871199518227,112,-38.25813019703333,115.34013595272484,171.00328556350982,4.111296738142194,,spike,3
development_5,d_1808,2016-01-10,CA_1,FOODS_3,CA,2800.0,2244.8385558721684,555.1614441278316,112,-75.14483531028804,130.8091678850933,193.9376723064393,3.2500456045598916,,spike,2
development_5,d_1808,2016-01-10,CA_1,HOBBIES_1,CA,461.0,641.5861014870788,-180.58610148707885,112,19.20581402622625,43.2722315555383,64.15541050424108,-3.114186534588499,,drop,3
development_5,d_1808,2016-01-10,CA_2,FOODS_2,CA,844.0,660.3619925422508,183.63800745774915,112,-23.282358139497703,22.658685277418417,33.593766792300535,6.159486873757533,,spike,1
development_5,d_1809,2016-01-11,CA_3,FOODS_3,CA,3146.0,2194.057228184996,951.942771815004,112,-108.53258867580212,167.45240183027454,248.26493095356503,4.2715471589870075,,spike,1
development_5,d_1809,2016-01-11,WI_2,FOODS_2,WI,1409.0,1011.8928382070384,397.1071617929616,112,-8.871359624390664,67.4113190563113,99.94402163288711,4.062059088522438,,spike,2
development_5,d_1810,2016-01-12,WI_2,FOODS_2,WI,1343.0,1002.0698340179496,340.93016598205054,112,-8.871359624390664,67.4113190563113,99.94402163288711,3.4999744846302754,,spike,1
development_5,d_1812,2016-01-14,TX_1,FOODS_1,TX,358.0,199.45382145228817,158.54617854771186,112,-17.194649712586482,29.958846712170512,44.416986135464,3.956613078706414,,spike,2
development_5,d_1812,2016-01-14,WI_2,FOODS_2,WI,1483.0,978.3035865842204,504.6964134157796,112,-8.871359624390664,67.4113190563113,99.94402163288711,5.13855420914119,,spike,1
development_5,d_1812,2016-01-14,WI_3,FOODS_2,WI,754.0,544.5160340450253,209.48396595497468,112,8.984754296790612,40.3523340915049,59.82637052406516,3.3513517517753018,,spike,3
development_5,d_1813,2016-01-15,TX_1,FOODS_1,TX,351.0,227.54246827322055,123.45753172677944,112,-17.194649712586482,29.958846712170512,44.416986135464,3.1666304645344803,,spike,4
development_5,d_1813,2016-01-15,TX_1,HOUSEHOLD_2,TX,208.0,143.1589081123381,64.84109188766189,112,-1.1986924024553076,12.979906659867112,19.24400961391898,3.431706053729642,,spike,3
development_5,d_1813,2016-01-15,WI_2,FOODS_2,WI,1454.0,1036.3406349817544,417.6593650182456,112,-8.871359624390664,67.4113190563113,99.94402163288711,4.267696233090985,,spike,1
development_5,d_1813,2016-01-15,WI_3,FOODS_3,WI,2491.0,1936.1199893976852,554.8800106023148,112,-30.520674715602695,95.9587321036372,142.2684162168525,4.114762087641582,,spike,2
development_5,d_1814,2016-01-16,CA_1,FOODS_3,CA,2698.0,2086.6705456948075,611.3294543051925,112,-75.14483531028804,130.8091678850933,193.9376723064393,3.539664478032861,,spike,3
development_5,d_1814,2016-01-16,CA_2,FOODS_3,CA,2477.0,2088.7516285189613,388.2483714810387,112,-20.009620695794524,86.08198274003996,127.62514761038324,3.1988836042185973,,spike,6
development_5,d_1814,2016-01-16,TX_3,FOODS_2,TX,686.0,524.3250134605225,161.67498653947746,112,-6.3411312414633585,34.198412860524314,50.70256690701335,3.3137595989780206,,spike,4
development_5,d_1814,2016-01-16,WI_1,FOODS_3,WI,2571.0,1999.331448267571,571.668551732429,112,2.962296893977168,103.11373129967058,152.8764180248916,3.720039115161988,,spike,2
development_5,d_1814,2016-01-16,WI_2,FOODS_2,WI,1253.0,949.2760564781336,303.7239435218663,112,-8.871359624390664,67.4113190563113,99.94402163288711,3.1277038690165715,,spike,7
development_5,d_1814,2016-01-16,WI_2,FOODS_3,WI,2540.0,2026.1148371997103,513.8851628002894,112,-38.25813019703333,115.34013595272484,171.00328556350982,3.2288461077097805,,spike,5
development_5,d_1814,2016-01-16,WI_3,FOODS_3,WI,2857.0,2017.075954135992,839.9240458640081,112,-30.520674715602695,95.9587321036372,142.2684162168525,6.118327199572084,,spike,1
development_5,d_1815,2016-01-17,WI_1,HOUSEHOLD_1,WI,547.0,782.6281143079347,-235.62811430793465,112,-8.381891449496578,42.02396804220308,62.30473501937029,-3.647334713610261,,drop,1
development_5,d_1816,2016-01-18,CA_2,FOODS_2,CA,561.0,455.8509420725087,105.1490579274913,112,-23.282358139497703,22.658685277418417,33.593766792300535,3.823072799815489,,spike,3
development_5,d_1816,2016-01-18,CA_2,FOODS_3,CA,1860.0,1386.8438363441608,473.1561636558392,112,-20.009620695794524,86.08198274003996,127.62514761038324,3.864174056489092,,spike,2
development_5,d_1816,2016-01-18,CA_2,HOUSEHOLD_1,CA,888.0,710.1661916506624,177.83380834933757,112,-19.20263259124459,44.017014637741624,65.25962590191573,3.019270156968492,,spike,5
development_5,d_1816,2016-01-18,CA_4,FOODS_3,CA,1212.0,843.6861955314779,368.3138044685221,112,-44.68372235091363,69.22113778878327,102.62725888565006,4.024247858744899,,spike,1
development_5,d_1816,2016-01-18,TX_1,HOUSEHOLD_2,TX,202.0,136.7685710867562,65.2314289132438,112,-1.1986924024553076,12.979906659867112,19.24400961391898,3.4519896138303183,,spike,4
development_5,d_1820,2016-01-22,TX_1,FOODS_1,TX,391.0,210.66348330874865,180.33651669125135,112,-17.194649712586482,29.958846712170512,44.416986135464,4.447198776643749,,spike,1
development_5,d_1820,2016-01-22,TX_1,FOODS_2,TX,405.0,294.50480402232176,110.49519597767824,112,-14.751725340069754,27.343998376154815,40.54021199248712,3.0894490966391257,,spike,2
development_5,d_1821,2016-01-23,CA_1,HOUSEHOLD_1,CA,1206.0,936.1735921292257,269.82640787077446,112,-0.2069055960165542,52.70863856017144,78.14582752931017,3.455505201035968,,spike,4
development_5,d_1821,2016-01-23,CA_2,FOODS_2,CA,724.0,582.3466068326314,141.65339316736856,112,-23.282358139497703,22.658685277418417,33.593766792300535,4.909712933551365,,spike,1
development_5,d_1821,2016-01-23,CA_2,HOUSEHOLD_1,CA,1263.0,995.129396372449,267.87060362755096,112,-19.20263259124459,44.017014637741624,65.25962590191573,4.398940880388473,,spike,3
development_5,d_1821,2016-01-23,CA_3,FOODS_3,CA,3555.0,2514.78465696349,1040.21534303651,112,-108.53258867580212,167.45240183027454,248.26493095356503,4.627105114282822,,spike,2
development_5,d_1821,2016-01-23,CA_4,FOODS_3,CA,1300.0,993.5475693571252,306.4524306428748,112,-44.68372235091363,69.22113778878327,102.62725888565006,3.421470638566245,,spike,5
development_5,d_1822,2016-01-24,CA_2,FOODS_2,CA,719.0,569.4647750660299,149.53522493397008,112,-23.282358139497703,22.658685277418417,33.593766792300535,5.144334785138665,,spike,1
development_5,d_1822,2016-01-24,CA_3,FOODS_2,CA,914.0,683.4918642052147,230.5081357947853,112,-1.8880360258664268,50.852588251274994,75.3940473413403,3.0824206952108213,,spike,5
development_5,d_1822,2016-01-24,CA_3,FOODS_3,CA,3756.0,2830.245869020674,925.754130979326,112,-108.53258867580212,167.45240183027454,248.26493095356503,4.166060489020816,,spike,2
development_5,d_1822,2016-01-24,CA_4,FOODS_2,CA,498.0,353.2965866706927,144.7034133293073,112,-5.363694176167911,25.838967224616,38.30885280721568,3.917295781752286,,spike,3
development_5,d_1822,2016-01-24,TX_1,FOODS_1,TX,348.0,224.71622656168233,123.28377343831768,112,-17.194649712586482,29.958846712170512,44.416986135464,3.1627184861771047,,spike,4
development_5,d_1823,2016-01-25,CA_3,FOODS_3,CA,2853.0,2070.7020631407163,782.2979368592837,112,-108.53258867580212,167.45240183027454,248.26493095356503,3.5882253772753145,,spike,1
development_5,d_1823,2016-01-25,CA_4,FOODS_3,CA,1082.0,762.2141558521158,319.7858441478842,112,-44.68372235091363,69.22113778878327,102.62725888565006,3.5513914183842634,,spike,2
development_5,d_1823,2016-01-25,TX_1,FOODS_1,TX,312.0,175.8842049866124,136.1157950133876,112,-17.194649712586482,29.958846712170512,44.416986135464,3.4516174568532,,spike,3
development_5,d_1825,2016-01-27,CA_4,FOODS_3,CA,958.0,691.86011334429,266.13988665571003,112,-44.68372235091363,69.22113778878327,102.62725888565006,3.0286652141118893,,spike,2
development_5,d_1825,2016-01-27,CA_4,HOBBIES_2,CA,33.0,11.828743416633316,21.171256583366684,112,-5.5288634616468695,5.772618622090514,8.558484369111396,3.119725280024757,,spike,1
development_5,d_1827,2016-01-29,CA_2,FOODS_2,CA,508.0,383.3284285255952,124.6715714744048,112,-23.282358139497703,22.658685277418417,33.593766792300535,4.404207796305014,,spike,1
development_5,d_1828,2016-01-30,CA_2,FOODS_2,CA,663.0,559.2577427932936,103.74225720670644,112,-23.282358139497703,22.658685277418417,33.593766792300535,3.781195962082981,,spike,1
development_5,d_1828,2016-01-30,CA_2,FOODS_3,CA,2459.0,2070.561028580086,388.4389714199142,112,-20.009620695794524,86.08198274003996,127.62514761038324,3.2003770398184317,,spike,3
development_5,d_1828,2016-01-30,CA_2,HOUSEHOLD_1,CA,1239.0,1012.52155620163,226.47844379836988,112,-19.20263259124459,44.017014637741624,65.25962590191573,3.764671847167337,,spike,2
development_5,d_1828,2016-01-30,WI_1,FOODS_2,WI,950.0,736.897183987549,213.10281601245097,112,21.007751197818436,42.26768074120693,62.66606346691339,3.0653762848220936,,spike,4
development_5,d_1828,2016-01-30,WI_2,HOUSEHOLD_1,WI,1548.0,1153.9282585292838,394.07174147071623,112,35.25918526659581,80.0223386260592,118.64111924699536,3.0243524208256956,,spike,5
development_5,d_1829,2016-01-31,CA_1,FOODS_3,CA,2822.0,2150.187041830638,671.812958169362,112,-75.14483531028804,130.8091678850933,193.9376723064393,3.851535313362884,,spike,2
development_5,d_1829,2016-01-31,CA_2,FOODS_2,CA,766.0,584.1830686053925,181.8169313946075,112,-23.282358139497703,22.658685277418417,33.593766792300535,6.105278125021473,,spike,1
development_5,d_1829,2016-01-31,CA_2,FOODS_3,CA,2468.0,2088.1385371610463,379.8614628389537,112,-20.009620695794524,86.08198274003996,127.62514761038324,3.133168431314831,,spike,8
development_5,d_1829,2016-01-31,CA_2,HOUSEHOLD_1,CA,1250.0,1018.1477469894754,231.85225301052455,112,-19.20263259124459,44.017014637741624,65.25962590191573,3.847016928645914,,spike,3
development_5,d_1829,2016-01-31,CA_3,FOODS_3,CA,3411.0,2767.4489164515735,643.5510835484265,112,-108.53258867580212,167.45240183027454,248.26493095356503,3.029359278958722,,spike,9
development_5,d_1829,2016-01-31,CA_3,HOUSEHOLD_1,CA,2077.0,1601.418383128593,475.58161687140705,112,20.42353241000751,88.03933630677955,130.52712000843135,3.487076742611028,,spike,4
development_5,d_1829,2016-01-31,TX_3,HOBBIES_1,TX,538.0,374.26271784607866,163.73728215392134,112,15.85466050545824,30.11330446305712,44.645985196928486,3.3123386346200956,,spike,7
development_5,d_1829,2016-01-31,WI_1,HOBBIES_2,WI,31.0,73.68032642302356,-42.68032642302356,112,-2.5813940959534527,7.942761839825124,11.775938703724728,-3.4051580375827544,,drop,5
development_5,d_1829,2016-01-31,WI_3,FOODS_3,WI,2291.0,1840.652633562639,450.34736643736096,112,-30.520674715602695,95.9587321036372,142.2684162168525,3.380005583389647,,spike,6
