block,family,magnitude,store_id,dept_id,date,window_position,original_actual_sales,injected_actual_sales,expected_sales,prior_robust_scale,prior_residual_median,prior_sales_robust_scale,score_before,score_after,detected,direction_correct,config,if_score_after,if_score_before,if_score_increase,enters_training_top5pct,enters_training_top2pct
development_5,one_day_positive_spike,2,CA_1,FOODS_2,2016-01-17,1,609.0,822.4944,653.6671810252592,64.71101465964018,-6.326202077439461,106.74719999999999,-0.5924954066858843,2.706701818437446,False,True,IF-1,0.5492449118631433,0.4332442196656158,0.11600069219752746,False,False
development_5,one_day_positive_spike,4,CA_1,FOODS_2,2016-01-17,1,609.0,1035.9888,653.6671810252592,64.71101465964018,-6.326202077439461,106.74719999999999,-0.5924954066858843,6.005899043560776,True,True,IF-1,0.6674012767002091,0.4332442196656158,0.23415705703459327,True,True
development_5,one_day_negative_drop,2,CA_1,FOODS_2,2016-01-18,1,544.0,330.5056,520.044659876738,64.71101465964018,-6.326202077439461,106.74719999999999,0.46795035373765864,-2.831246871385671,False,True,IF-1,0.6550388805697952,0.5465794852221442,0.10845939534765103,True,True
development_5,one_day_negative_drop,4,CA_1,FOODS_2,2016-01-18,1,544.0,117.01120000000003,520.044659876738,64.71101465964018,-6.326202077439461,106.74719999999999,0.46795035373765864,-6.130444096509,True,True,IF-1,0.7107574777750088,0.5465794852221442,0.16417799255286458,True,True
development_5,two_day_positive_sustained_spike,2,CA_1,FOODS_2,2016-01-19,1,349.0,562.4944,391.1847036207997,64.71101465964018,-6.326202077439461,106.74719999999999,-0.5541328896164714,2.745064335506859,False,True,IF-1,0.5660542880661966,0.42537888114067013,0.1406754069255265,False,False
development_5,two_day_positive_sustained_spike,2,CA_1,FOODS_2,2016-01-20,2,447.0,660.4944,388.42402685517584,64.71101465964018,-6.326202077439461,106.74719999999999,1.0029540652952034,4.302151290418534,True,True,IF-1,0.6401213827687778,0.4435192484046396,0.19660213436413826,True,False
development_5,two_day_positive_sustained_spike,4,CA_1,FOODS_2,2016-01-19,1,349.0,775.9888,391.1847036207997,64.71101465964018,-6.326202077439461,106.74719999999999,-0.5541328896164714,6.044261560630187,True,True,IF-1,0.6671682883852494,0.42537888114067013,0.2417894072445793,True,True
development_5,two_day_positive_sustained_spike,4,CA_1,FOODS_2,2016-01-20,2,447.0,873.9888,388.42402685517584,64.71101465964018,-6.326202077439461,106.74719999999999,1.0029540652952034,7.601348515541862,True,True,IF-1,0.6916553196859904,0.4435192484046396,0.2481360712813508,True,True
development_5,two_day_negative_sustained_drop,2,CA_1,FOODS_2,2016-01-21,1,387.0,173.50560000000002,387.80717651980814,64.71101465964018,-6.326202077439461,106.74719999999999,0.08528726657524506,-3.213909958548084,True,True,IF-1,0.6163153788024746,0.4218065608287004,0.19450881797377417,True,False
development_5,two_day_negative_sustained_drop,2,CA_1,FOODS_2,2016-01-22,2,431.0,217.50560000000002,432.0568083692329,64.71101465964018,-6.326202077439461,106.74719999999999,0.08142962578970422,-3.217767599333625,True,True,IF-1,0.6158905420422024,0.42075531371688857,0.19513522832531383,True,False
development_5,two_day_negative_sustained_drop,4,CA_1,FOODS_2,2016-01-21,1,387.0,0.0,387.80717651980814,64.71101465964018,-6.326202077439461,106.74719999999999,0.08528726657524506,-5.895147471397875,True,True,IF-1,0.6756308131567185,0.4218065608287004,0.2538242523280181,True,True
development_5,two_day_negative_sustained_drop,4,CA_1,FOODS_2,2016-01-22,2,431.0,4.011200000000031,432.0568083692329,64.71101465964018,-6.326202077439461,106.74719999999999,0.08142962578970422,-6.516964824456955,True,True,IF-1,0.6808005892227487,0.42075531371688857,0.2600452755058601,True,True
development_5,three_day_positive_sustained_spike,2,CA_1,FOODS_2,2016-01-23,1,688.0,901.4944,584.1880770158424,64.71101465964018,-6.326202077439461,106.74719999999999,1.7019996617405762,5.001196886863906,True,True,IF-1,0.6507713246051677,0.47590707433020907,0.17486425027495867,True,True
development_5,three_day_positive_sustained_spike,2,CA_1,FOODS_2,2016-01-24,2,621.0,834.4944,583.2684158550843,64.71101465964018,-6.326202077439461,106.74719999999999,0.6808390573704557,3.980036282493786,True,True,IF-1,0.6198009827729213,0.4294496101335915,0.19035137263932977,True,False
development_5,three_day_positive_sustained_spike,2,CA_1,FOODS_2,2016-01-25,3,440.0,653.4944,416.6207916326889,64.71101465964018,-6.326202077439461,106.74719999999999,0.4590472055026773,3.7582444306260068,True,True,IF-1,0.6225690254048314,0.4247117765685861,0.19785724883624528,True,False
development_5,three_day_positive_sustained_spike,4,CA_1,FOODS_2,2016-01-23,1,688.0,1114.9888,584.1880770158424,64.71101465964018,-6.326202077439461,106.74719999999999,1.7019996617405762,8.300394111987236,True,True,IF-1,0.6914457454800654,0.47590707433020907,0.21553867114985636,True,True
development_5,three_day_positive_sustained_spike,4,CA_1,FOODS_2,2016-01-24,2,621.0,1047.9888,583.2684158550843,64.71101465964018,-6.326202077439461,106.74719999999999,0.6808390573704557,7.279233507617116,True,True,IF-1,0.6853992336001156,0.4294496101335915,0.25594962346652406,True,True
development_5,three_day_positive_sustained_spike,4,CA_1,FOODS_2,2016-01-25,3,440.0,866.9888,416.6207916326889,64.71101465964018,-6.326202077439461,106.74719999999999,0.4590472055026773,7.057441655749336,True,True,IF-1,0.6897513537583457,0.4247117765685861,0.2650395771897596,True,True
development_5,three_day_negative_sustained_drop,2,CA_1,FOODS_2,2016-01-26,1,355.0,141.50560000000002,367.3002343675928,64.71101465964018,-6.326202077439461,106.74719999999999,-0.09231863109510617,-3.3915158562184358,True,True,IF-1,0.6114698175112281,0.40885288440698736,0.20261693310424073,True,False
development_5,three_day_negative_sustained_drop,2,CA_1,FOODS_2,2016-01-27,2,371.0,157.50560000000002,362.6834057362729,64.71101465964018,-6.326202077439461,106.74719999999999,0.2262798136945182,-3.0729174114288123,True,True,IF-1,0.6061671582523447,0.4154720018343756,0.19069515641796908,True,False
development_5,three_day_negative_sustained_drop,2,CA_1,FOODS_2,2016-01-28,3,366.0,152.50560000000002,363.7667062590159,64.71101465964018,-6.326202077439461,106.74719999999999,0.13227262566417547,-3.1669245994591537,True,True,IF-1,0.6142339486999812,0.41662051896163854,0.19761342973834262,True,False
development_5,three_day_negative_sustained_drop,4,CA_1,FOODS_2,2016-01-26,1,355.0,0.0,367.3002343675928,64.71101465964018,-6.326202077439461,106.74719999999999,-0.09231863109510617,-5.578247137504558,True,True,IF-1,0.655838673673026,0.40885288440698736,0.2469857892660386,True,True
development_5,three_day_negative_sustained_drop,4,CA_1,FOODS_2,2016-01-27,2,371.0,0.0,362.6834057362729,64.71101465964018,-6.326202077439461,106.74719999999999,0.2262798136945182,-5.506901808496768,True,True,IF-1,0.6557001598275205,0.4154720018343756,0.2402281579931449,True,True
development_5,three_day_negative_sustained_drop,4,CA_1,FOODS_2,2016-01-28,3,366.0,0.0,363.7667062590159,64.71101465964018,-6.326202077439461,106.74719999999999,0.13227262566417547,-5.523642397845287,True,True,IF-1,0.6647312076069658,0.41662051896163854,0.24811068864532726,True,True
development_5,one_day_positive_spike,2,CA_1,FOODS_3,2016-01-05,1,1622.0,2467.082,1496.2283822409029,193.9376723064393,-75.14483531028804,422.541,1.0359846577508611,5.393477402454391,True,True,IF-1,0.7136483864792785,0.5455199763379152,0.16812841014136337,True,True
development_5,one_day_positive_spike,4,CA_1,FOODS_3,2016-01-05,1,1622.0,3312.1639999999998,1496.2283822409029,193.9376723064393,-75.14483531028804,422.541,1.0359846577508611,9.75097014715792,True,True,IF-1,0.714373021223643,0.5455199763379152,0.16885304488572783,True,True
development_5,one_day_negative_drop,2,CA_1,FOODS_3,2016-01-06,1,1471.0,625.918,1496.2283822409029,193.9376723064393,-75.14483531028804,422.541,0.2573839959804849,-4.100108748723045,True,True,IF-1,0.7079204178689468,0.5034120208315668,0.20450839703738,True,True
development_5,one_day_negative_drop,4,CA_1,FOODS_3,2016-01-06,1,1471.0,0.0,1496.2283822409029,193.9376723064393,-75.14483531028804,422.541,0.2573839959804849,-7.32752708656404,True,True,IF-1,0.7079204178689468,0.5034120208315668,0.20450839703738,True,True
development_5,two_day_positive_sustained_spike,2,CA_1,FOODS_3,2016-01-07,1,1732.0,2577.082,1582.4708252809762,193.9376723064393,-75.14483531028804,422.541,1.1584856482875916,5.515978392991121,True,True,IF-1,0.7505546916051257,0.6458301009859384,0.10472459061918726,True,True
development_5,two_day_positive_sustained_spike,2,CA_1,FOODS_3,2016-01-08,2,1980.0,2825.082,1726.6472420614143,193.9376723064393,-75.14483531028804,422.541,1.6938307516129056,6.051323496316436,True,True,IF-1,0.7183610795867148,0.6316672828723556,0.08669379671435917,True,True
development_5,two_day_positive_sustained_spike,4,CA_1,FOODS_3,2016-01-07,1,1732.0,3422.1639999999998,1582.4708252809762,193.9376723064393,-75.14483531028804,422.541,1.1584856482875916,9.87347113769465,True,True,IF-1,0.7525887028642265,0.6458301009859384,0.10675860187828812,True,True
development_5,two_day_positive_sustained_spike,4,CA_1,FOODS_3,2016-01-08,2,1980.0,3670.1639999999998,1726.6472420614143,193.9376723064393,-75.14483531028804,422.541,1.6938307516129056,10.408816241019965,True,True,IF-1,0.7190904995743866,0.6316672828723556,0.08742321670203101,True,True
development_5,two_day_negative_sustained_drop,2,CA_1,FOODS_3,2016-01-09,1,2863.0,2017.9180000000001,2155.4867494079667,193.9376723064393,-75.14483531028804,422.541,4.035616580287969,-0.32187616441556055,False,True,IF-1,0.5716861210192963,0.7226008964250497,-0.15091477540575338,False,False
development_5,two_day_negative_sustained_drop,2,CA_1,FOODS_3,2016-01-10,2,2800.0,1954.9180000000001,2244.8385558721684,193.9376723064393,-75.14483531028804,422.541,3.2500456045598916,-1.1074471401436379,False,True,IF-1,0.6302569303029872,0.701392900909219,-0.07113597060623178,True,False
development_5,two_day_negative_sustained_drop,4,CA_1,FOODS_3,2016-01-09,1,2863.0,1172.836,2155.4867494079667,193.9376723064393,-75.14483531028804,422.541,4.035616580287969,-4.679368909119091,True,True,IF-1,0.7161350259318393,0.7226008964250497,-0.006465870493210346,True,True
development_5,two_day_negative_sustained_drop,4,CA_1,FOODS_3,2016-01-10,2,2800.0,1109.836,2244.8385558721684,193.9376723064393,-75.14483531028804,422.541,3.2500456045598916,-5.464939884847168,True,True,IF-1,0.7138531412149055,0.701392900909219,0.012460240305686487,True,True
development_5,three_day_positive_sustained_spike,2,CA_1,FOODS_3,2016-01-11,1,1853.0,2698.082,1535.4692009397102,193.9376723064393,-75.14483531028804,422.541,2.024751713788306,6.382244458491836,True,True,IF-1,0.7124077735119327,0.6483508315982103,0.06405694191372246,True,True
development_5,three_day_positive_sustained_spike,2,CA_1,FOODS_3,2016-01-12,2,1545.0,2390.082,1386.5384947255409,193.9376723064393,-75.14483531028804,422.541,1.204543386576424,5.562036131279953,True,True,IF-1,0.7006130044935033,0.5397403532502044,0.16087265124329886,True,True
development_5,three_day_positive_sustained_spike,2,CA_1,FOODS_3,2016-01-13,3,1471.0,2316.082,1385.7027816940522,193.9376723064393,-75.14483531028804,422.541,0.8272866829231749,5.1847794276267045,True,True,IF-1,0.7071589454032905,0.49691238941668764,0.21024655598660286,True,True
development_5,three_day_positive_sustained_spike,4,CA_1,FOODS_3,2016-01-11,1,1853.0,3543.1639999999998,1535.4692009397102,193.9376723064393,-75.14483531028804,422.541,2.024751713788306,10.739737203195364,True,True,IF-1,0.7124077735119327,0.6483508315982103,0.06405694191372246,True,True
development_5,three_day_positive_sustained_spike,4,CA_1,FOODS_3,2016-01-12,2,1545.0,3235.1639999999998,1386.5384947255409,193.9376723064393,-75.14483531028804,422.541,1.204543386576424,9.919528875983483,True,True,IF-1,0.7017990702330342,0.5397403532502044,0.1620587169828298,True,True
development_5,three_day_positive_sustained_spike,4,CA_1,FOODS_3,2016-01-13,3,1471.0,3161.1639999999998,1385.7027816940522,193.9376723064393,-75.14483531028804,422.541,0.8272866829231749,9.542272172330234,True,True,IF-1,0.7113663870495679,0.49691238941668764,0.21445399763288026,True,True
development_5,three_day_negative_sustained_drop,2,CA_1,FOODS_3,2016-01-14,1,1487.0,641.918,1381.4614531937546,193.9376723064393,-75.14483531028804,422.541,0.9316569595155147,-3.4258357851880152,True,True,IF-1,0.7029107849096206,0.5075915644150194,0.19531922049460115,True,True
development_5,three_day_negative_sustained_drop,2,CA_1,FOODS_3,2016-01-15,2,1871.0,1025.9180000000001,1588.1491251995276,193.9376723064393,-75.14483531028804,422.541,1.8459317669085684,-2.511560977794961,False,True,IF-1,0.6951298088287347,0.6263492054028064,0.06878060342592829,True,True
development_5,three_day_negative_sustained_drop,2,CA_1,FOODS_3,2016-01-16,3,2698.0,1852.9180000000001,2086.6705456948075,193.9376723064393,-75.14483531028804,422.541,3.539664478032861,-0.8178282666706684,False,True,IF-1,0.6023086814974608,0.6997042841816263,-0.09739560268416558,True,False
development_5,three_day_negative_sustained_drop,4,CA_1,FOODS_3,2016-01-14,1,1487.0,0.0,1381.4614531937546,193.9376723064393,-75.14483531028804,422.541,0.9316569595155147,-6.735754855402031,True,True,IF-1,0.7041007405550069,0.5075915644150194,0.19650917613998753,True,True
development_5,three_day_negative_sustained_drop,4,CA_1,FOODS_3,2016-01-15,2,1871.0,180.836,1588.1491251995276,193.9376723064393,-75.14483531028804,422.541,1.8459317669085684,-6.869053722498491,True,True,IF-1,0.7096959695689253,0.6263492054028064,0.08334676416611897,True,True
development_5,three_day_negative_sustained_drop,4,CA_1,FOODS_3,2016-01-16,3,2698.0,1007.836,2086.6705456948075,193.9376723064393,-75.14483531028804,422.541,3.539664478032861,-5.175321011374199,True,True,IF-1,0.7135888749262492,0.6997042841816263,0.013884590744622893,True,True
development_5,one_day_positive_spike,2,CA_1,HOBBIES_1,2016-01-17,1,532.0,696.5686000000001,627.3559178953349,64.15541050424108,19.20581402622625,82.2843,-1.7856908875049264,0.7794645484363812,False,True,IF-1,0.4487430735080669,0.4885851128984047,-0.03984203939033781,False,False
development_5,one_day_positive_spike,4,CA_1,HOBBIES_1,2016-01-17,1,532.0,861.1372,627.3559178953349,64.15541050424108,19.20581402622625,82.2843,-1.7856908875049264,3.344619984377687,True,True,IF-1,0.6028533778399652,0.4885851128984047,0.11426826494156045,True,False
development_5,one_day_negative_drop,2,CA_1,HOBBIES_1,2016-01-18,1,564.0,399.4314,522.6394804608262,64.15541050424108,19.20581402622625,82.2843,0.3453287156736835,-2.219826720267623,False,True,IF-1,0.6156194451927325,0.5479466193089095,0.06767282588382295,True,False
development_5,one_day_negative_drop,4,CA_1,HOBBIES_1,2016-01-18,1,564.0,234.8628,522.6394804608262,64.15541050424108,19.20581402622625,82.2843,0.3453287156736835,-4.78498215620893,True,True,IF-1,0.6873152758786483,0.5479466193089095,0.13936865656973874,True,True
development_5,two_day_positive_sustained_spike,2,CA_1,HOBBIES_1,2016-01-19,1,333.0,497.5686,426.69430255404745,64.15541050424108,19.20581402622625,82.2843,-1.7597910401151635,0.8053643958261429,False,True,IF-1,0.4471655754764499,0.4896648381966326,-0.04249926272018267,False,False
development_5,two_day_positive_sustained_spike,2,CA_1,HOBBIES_1,2016-01-20,2,478.0,642.5686000000001,427.72058101489137,64.15541050424108,19.20581402622625,82.2843,0.4843489382213247,3.049504374162632,True,True,IF-1,0.6012929282642205,0.431583837992353,0.16970909027186754,True,False
development_5,two_day_positive_sustained_spike,4,CA_1,HOBBIES_1,2016-01-19,1,333.0,662.1372,426.69430255404745,64.15541050424108,19.20581402622625,82.2843,-1.7597910401151635,3.37051983176745,True,True,IF-1,0.6112114499790118,0.4896648381966326,0.12154661178237919,True,False
development_5,two_day_positive_sustained_spike,4,CA_1,HOBBIES_1,2016-01-20,2,478.0,807.1372,427.72058101489137,64.15541050424108,19.20581402622625,82.2843,0.4843489382213247,5.614659810103937,True,True,IF-1,0.6780738851871232,0.431583837992353,0.2464900471947702,True,True
development_5,two_day_negative_sustained_drop,2,CA_1,HOBBIES_1,2016-01-21,1,539.0,374.4314,429.20133844797823,64.15541050424108,19.20581402622625,82.2843,1.4120842936513789,-1.1530711422899278,False,True,IF-1,0.43415695320660413,0.48537676420795006,-0.05121981100134593,False,False
development_5,two_day_negative_sustained_drop,2,CA_1,HOBBIES_1,2016-01-22,2,430.0,265.4314,480.1981000721468,64.15541050424108,19.20581402622625,82.2843,-1.0818092122376028,-3.6469646481789093,True,True,IF-1,0.6150392107808305,0.43597834236353994,0.17906086841729052,True,False
development_5,two_day_negative_sustained_drop,4,CA_1,HOBBIES_1,2016-01-21,1,539.0,209.8628,429.20133844797823,64.15541050424108,19.20581402622625,82.2843,1.4120842936513789,-3.7182265782312345,True,True,IF-1,0.6157513153265323,0.48537676420795006,0.1303745511185822,True,False
development_5,two_day_negative_sustained_drop,4,CA_1,HOBBIES_1,2016-01-22,2,430.0,100.8628,480.1981000721468,64.15541050424108,19.20581402622625,82.2843,-1.0818092122376028,-6.212120084120216,True,True,IF-1,0.6692414055959262,0.43597834236353994,0.23326306323238621,True,True
development_5,three_day_positive_sustained_spike,2,CA_1,HOBBIES_1,2016-01-23,1,664.0,828.5686000000001,622.7922846033952,64.15541050424108,19.20581402622625,82.2843,0.3429469345991345,2.9081023705404423,False,True,IF-1,0.5724788512182988,0.4231249112707033,0.1493539399475955,False,False
development_5,three_day_positive_sustained_spike,2,CA_1,HOBBIES_1,2016-01-24,2,431.0,595.5686000000001,598.1621079763167,64.15541050424108,19.20581402622625,82.2843,-2.9049447355686846,-0.3397892996273769,False,False,IF-1,0.43023277413104244,0.5686272022713927,-0.1383944281403503,False,False
development_5,three_day_positive_sustained_spike,2,CA_1,HOBBIES_1,2016-01-25,3,482.0,646.5686000000001,459.77379349332136,64.15541050424108,19.20581402622625,82.2843,0.04707931032960532,2.612234746270913,False,True,IF-1,0.5760489894963909,0.4242198871174445,0.15182910237894642,False,False
development_5,three_day_positive_sustained_spike,4,CA_1,HOBBIES_1,2016-01-23,1,664.0,993.1372,622.7922846033952,64.15541050424108,19.20581402622625,82.2843,0.3429469345991345,5.473257806481748,True,True,IF-1,0.6697538286665609,0.4231249112707033,0.24662891739585757,True,True
development_5,three_day_positive_sustained_spike,4,CA_1,HOBBIES_1,2016-01-24,2,431.0,760.1372,598.1621079763167,64.15541050424108,19.20581402622625,82.2843,-2.9049447355686846,2.2253661363139288,False,True,IF-1,0.5330604042392255,0.5686272022713927,-0.035566798032167224,False,False
development_5,three_day_positive_sustained_spike,4,CA_1,HOBBIES_1,2016-01-25,3,482.0,811.1372,459.77379349332136,64.15541050424108,19.20581402622625,82.2843,0.04707931032960532,5.1773901822122195,True,True,IF-1,0.6687130701981499,0.4242198871174445,0.24449318308070533,True,True
development_5,three_day_negative_sustained_drop,2,CA_1,HOBBIES_1,2016-01-26,1,414.0,249.4314,424.24861565152696,64.15541050424108,19.20581402622625,82.2843,-0.45911061041073203,-3.0242660463520386,True,True,IF-1,0.5921069691436294,0.41742953371096037,0.174677435432669,False,False
development_5,three_day_negative_sustained_drop,2,CA_1,HOBBIES_1,2016-01-27,2,376.0,211.4314,418.76300179964267,64.15541050424108,19.20581402622625,82.2843,-0.9659172209921778,-3.5310726569334845,True,True,IF-1,0.6073915104291552,0.4312611625569785,0.17613034787217668,True,False
development_5,three_day_negative_sustained_drop,2,CA_1,HOBBIES_1,2016-01-28,3,425.0,260.4314,419.82359369425535,64.15541050424108,19.20581402622625,82.2843,-0.21867848105428564,-2.7838339169955924,False,True,IF-1,0.5650629727939057,0.41544764821772856,0.14961532457617716,False,False
development_5,three_day_negative_sustained_drop,4,CA_1,HOBBIES_1,2016-01-26,1,414.0,84.8628,424.24861565152696,64.15541050424108,19.20581402622625,82.2843,-0.45911061041073203,-5.5894214822933455,True,True,IF-1,0.6497689823644222,0.41742953371096037,0.2323394486534618,True,True
development_5,three_day_negative_sustained_drop,4,CA_1,HOBBIES_1,2016-01-27,2,376.0,46.86279999999999,418.76300179964267,64.15541050424108,19.20581402622625,82.2843,-0.9659172209921778,-6.0962280928747905,True,True,IF-1,0.6630863300855222,0.4312611625569785,0.2318251675285437,True,True
development_5,three_day_negative_sustained_drop,4,CA_1,HOBBIES_1,2016-01-28,3,425.0,95.8628,419.82359369425535,64.15541050424108,19.20581402622625,82.2843,-0.21867848105428564,-5.348989352936899,True,True,IF-1,0.6529989219801916,0.41544764821772856,0.23755127376246304,True,True
development_5,one_day_positive_spike,2,CA_1,HOBBIES_2,2016-01-05,1,18.0,44.6868,39.88200329578783,14.02075566871684,-1.3485568155845833,13.343399999999999,-1.464503552117205,0.4388745988581866,False,True,IF-1,0.46246872254892357,0.473202159409226,-0.010733436860302425,False,False
development_5,one_day_positive_spike,4,CA_1,HOBBIES_2,2016-01-05,1,18.0,71.3736,39.88200329578783,14.02075566871684,-1.3485568155845833,13.343399999999999,-1.464503552117205,2.342252749833578,False,True,IF-1,0.516188677943042,0.473202159409226,0.04298651853381602,False,False
development_5,one_day_negative_drop,2,CA_1,HOBBIES_2,2016-01-06,1,29.0,2.313200000000002,39.88200329578783,14.02075566871684,-1.3485568155845833,13.343399999999999,-0.6799524009589804,-2.5833305519343717,False,True,IF-1,0.52588754196549,0.4697935034773796,0.056094038488110454,False,False
development_5,one_day_negative_drop,4,CA_1,HOBBIES_2,2016-01-06,1,29.0,0.0,39.88200329578783,14.02075566871684,-1.3485568155845833,13.343399999999999,-0.6799524009589804,-2.7483145267397546,False,True,IF-1,0.5262306917077518,0.4697935034773796,0.05643718823037225,False,False
development_5,two_day_positive_sustained_spike,2,CA_1,HOBBIES_2,2016-01-07,1,22.0,48.6868,44.96071601421112,14.02075566871684,-1.3485568155845833,13.343399999999999,-1.5414403980270242,0.3619377529483675,False,True,IF-1,0.5617002814383538,0.577328379089958,-0.015628097651604222,False,False
development_5,two_day_positive_sustained_spike,2,CA_1,HOBBIES_2,2016-01-08,2,28.0,54.6868,36.37306652796817,14.02075566871684,-1.3485568155845833,13.343399999999999,-0.501007925561152,1.4023702254142396,False,True,IF-1,0.4866356901421951,0.46358233105555446,0.023053359086640635,False,False
development_5,two_day_positive_sustained_spike,4,CA_1,HOBBIES_2,2016-01-07,1,22.0,75.3736,44.96071601421112,14.02075566871684,-1.3485568155845833,13.343399999999999,-1.5414403980270242,2.265315903923759,False,True,IF-1,0.5861184144207359,0.577328379089958,0.008790035330777823,False,False
development_5,two_day_positive_sustained_spike,4,CA_1,HOBBIES_2,2016-01-08,2,28.0,81.3736,36.37306652796817,14.02075566871684,-1.3485568155845833,13.343399999999999,-0.501007925561152,3.305748376389631,True,True,IF-1,0.5285165859458922,0.46358233105555446,0.06493425489033777,False,False
development_5,two_day_negative_sustained_drop,2,CA_1,HOBBIES_2,2016-01-09,1,44.0,17.313200000000002,43.51911492605611,14.02075566871684,-1.3485568155845833,13.343399999999999,0.13048097640060363,-1.772897174574788,False,True,IF-1,0.48576905943162546,0.46610500950096,0.01966404993066545,False,False
development_5,two_day_negative_sustained_drop,2,CA_1,HOBBIES_2,2016-01-10,2,28.0,1.313200000000002,41.123609442781365,14.02075566871684,-1.3485568155845833,13.343399999999999,-0.8398300994196283,-2.74320825039502,False,True,IF-1,0.5195946809608666,0.45703956991963324,0.06255511104123335,False,False
development_5,two_day_negative_sustained_drop,4,CA_1,HOBBIES_2,2016-01-09,1,44.0,0.0,43.51911492605611,14.02075566871684,-1.3485568155845833,13.343399999999999,0.13048097640060363,-3.007723628232295,True,True,IF-1,0.5221460165744282,0.46610500950096,0.05604100707346815,False,False
development_5,two_day_negative_sustained_drop,4,CA_1,HOBBIES_2,2016-01-10,2,28.0,0.0,41.123609442781365,14.02075566871684,-1.3485568155845833,13.343399999999999,-0.8398300994196283,-2.8368693932769276,False,True,IF-1,0.519418935364048,0.45703956991963324,0.0623793654444148,False,False
development_5,three_day_positive_sustained_spike,2,CA_1,HOBBIES_2,2016-01-11,1,27.0,53.6868,39.24658050364047,14.02075566871684,-1.3485568155845833,13.343399999999999,-0.7772779118012588,1.1261002391741326,False,True,IF-1,0.44180311009171774,0.4277480757950969,0.01405503429662086,False,False
development_5,three_day_positive_sustained_spike,2,CA_1,HOBBIES_2,2016-01-12,2,15.0,41.6868,40.937059925355854,14.02075566871684,-1.3485568155845833,13.343399999999999,-1.7537216745480582,0.14965647642733373,False,True,IF-1,0.42806777241351174,0.4570514221718982,-0.028983649758386465,False,False
development_5,three_day_positive_sustained_spike,2,CA_1,HOBBIES_2,2016-01-13,3,40.0,66.6868,40.937059925355854,14.02075566871684,-1.3485568155845833,13.343399999999999,0.029349123538816302,1.9327272745142083,False,True,IF-1,0.4657928520513034,0.4307886004236531,0.03500425162765031,False,False
development_5,three_day_positive_sustained_spike,4,CA_1,HOBBIES_2,2016-01-11,1,27.0,80.3736,39.24658050364047,14.02075566871684,-1.3485568155845833,13.343399999999999,-0.7772779118012588,3.0294783901495244,True,True,IF-1,0.5032198926086392,0.4277480757950969,0.07547181681354231,False,False
development_5,three_day_positive_sustained_spike,4,CA_1,HOBBIES_2,2016-01-12,2,15.0,68.3736,40.937059925355854,14.02075566871684,-1.3485568155845833,13.343399999999999,-1.7537216745480582,2.053034627402725,False,True,IF-1,0.46877510736988776,0.4570514221718982,0.011723685197989553,False,False
development_5,three_day_positive_sustained_spike,4,CA_1,HOBBIES_2,2016-01-13,3,40.0,93.3736,40.937059925355854,14.02075566871684,-1.3485568155845833,13.343399999999999,0.029349123538816302,3.8361054254896,True,True,IF-1,0.51852516523746,0.4307886004236531,0.08773656481380687,False,False
development_5,three_day_negative_sustained_drop,2,CA_1,HOBBIES_2,2016-01-14,1,31.0,4.313200000000002,41.16818540859494,14.02075566871684,-1.3485568155845833,13.343399999999999,-0.6290408877667515,-2.5324190387421432,False,True,IF-1,0.48885740340592376,0.4165876175550243,0.07226978585089944,False,False
development_5,three_day_negative_sustained_drop,2,CA_1,HOBBIES_2,2016-01-15,2,31.0,4.313200000000002,37.985315969306704,14.02075566871684,-1.3485568155845833,13.343399999999999,-0.40202962571403184,-2.305407776689423,False,True,IF-1,0.4920378869858693,0.41939819001750933,0.07263969696835998,False,False
development_5,three_day_negative_sustained_drop,2,CA_1,HOBBIES_2,2016-01-16,3,45.0,18.313200000000002,44.5059305550145,14.02075566871684,-1.3485568155845833,13.343399999999999,0.13142132308042115,-1.7719568278949704,False,True,IF-1,0.4617582934480155,0.4279547879404943,0.0338035055075212,False,False
development_5,three_day_negative_sustained_drop,4,CA_1,HOBBIES_2,2016-01-14,1,31.0,0.0,41.16818540859494,14.02075566871684,-1.3485568155845833,13.343399999999999,-0.6290408877667515,-2.840048677394475,False,True,IF-1,0.49000941099175715,0.4165876175550243,0.07342179343673283,False,False
development_5,three_day_negative_sustained_drop,4,CA_1,HOBBIES_2,2016-01-15,2,31.0,0.0,37.985315969306704,14.02075566871684,-1.3485568155845833,13.343399999999999,-0.40202962571403184,-2.613037415341756,False,True,IF-1,0.5005976042013904,0.41939819001750933,0.0811994141838811,False,False
development_5,three_day_negative_sustained_drop,4,CA_1,HOBBIES_2,2016-01-16,3,45.0,0.0,44.5059305550145,14.02075566871684,-1.3485568155845833,13.343399999999999,0.13142132308042115,-3.078106113475952,True,True,IF-1,0.4988945582839459,0.4279547879404943,0.07093977034345161,False,False
development_5,one_day_positive_spike,2,CA_1,HOUSEHOLD_1,2016-01-17,1,1109.0,1436.6545999999998,966.1453552577708,78.14582752931017,-0.2069055960165542,163.82729999999998,1.830699793723315,6.023560888925183,True,True,IF-1,0.6872935985152007,0.5193637940100496,0.16792980450515105,True,True
development_5,one_day_positive_spike,4,CA_1,HOUSEHOLD_1,2016-01-17,1,1109.0,1764.3092,966.1453552577708,78.14582752931017,-0.2069055960165542,163.82729999999998,1.830699793723315,10.216421984127056,True,True,IF-1,0.6977645721480595,0.5193637940100496,0.17840077813800992,True,True
