block,d,date,store_id,dept_id,state_id,actual_sales,expected_sales,residual,prior_residual_count,prior_residual_median,prior_residual_mad,prior_robust_scale,prior_sales_mad,prior_sales_robust_scale,anomaly_score,undefined_score_reason,direction
development_2,d_1575,2015-05-22,WI_1,FOODS_1,WI,374.0,305.20547279145336,68.79452720854664,28,-2.2744000591282827,30.68158693865408,45.48852079524853,59.5,88.2147,1.5623486107092401,,spike
development_2,d_1575,2015-05-22,WI_1,FOODS_2,WI,449.0,423.9293647268648,25.070635273135224,28,28.64938985369855,45.46618842219897,67.40817095475218,94.0,139.3644,-0.0530908127290024,,drop
development_2,d_1575,2015-05-22,WI_1,FOODS_3,WI,1518.0,1433.7839863975846,84.21601360241539,28,-55.05068496765034,102.48342874559432,151.94193145821814,286.5,424.76489999999995,0.9165784404179572,,spike
development_2,d_1575,2015-05-22,WI_1,HOBBIES_1,WI,393.0,375.91367429382615,17.086325706173852,28,35.1105290740482,31.607196043882,46.860828854659445,64.0,94.8864,-0.3846326197894849,,drop
development_2,d_1575,2015-05-22,WI_1,HOBBIES_2,WI,16.0,41.60232434685963,-25.602324346859632,28,-0.3710107191332632,8.03550318902629,11.913437028050376,6.0,8.8956,-2.117887018525287,,drop
development_2,d_1575,2015-05-22,WI_1,HOUSEHOLD_1,WI,626.0,583.336441135836,42.663558864163974,28,11.708266637610478,42.17436235584856,62.52770962878107,84.0,124.5384,0.49506518646422626,,spike
development_2,d_1575,2015-05-22,WI_1,HOUSEHOLD_2,WI,175.0,178.32632229146924,-3.326322291469239,28,11.670122406058766,12.217690031067264,18.113947240060323,23.5,34.8411,-0.8278949087564011,,drop
development_2,d_1575,2015-05-22,WI_2,FOODS_1,WI,302.0,287.5008136993934,14.499186300606596,28,11.927593786017752,42.7047699067696,63.3140918637766,69.0,102.29939999999999,0.04061643212259526,,spike
development_2,d_1575,2015-05-22,WI_2,FOODS_2,WI,507.0,509.89329798132167,-2.893297981321666,28,29.068813291958293,49.95675386777094,74.0658832843572,171.5,254.2659,-0.431536219592083,,drop
development_2,d_1575,2015-05-22,WI_2,FOODS_3,WI,1509.0,1533.1903022204124,-24.190302220412377,28,-76.95283291566568,123.12135013865915,182.53971371557606,376.5,558.1989,0.2890468579208202,,spike
development_2,d_1575,2015-05-22,WI_2,HOBBIES_1,WI,276.0,213.8041475189654,62.19585248103459,28,18.970103714387164,31.353762977509007,46.48508899045485,34.0,50.4084,0.9298841780323001,,spike
development_2,d_1575,2015-05-22,WI_2,HOBBIES_2,WI,20.0,31.92856211337067,-11.92856211337067,28,-8.598418431635903,6.481009464375969,9.60874463188381,5.5,8.1543,-0.34657427263543455,,drop
development_2,d_1575,2015-05-22,WI_2,HOUSEHOLD_1,WI,784.0,740.7877253787868,43.21227462121317,28,124.30809523029706,96.54823328536052,143.1424106688755,91.5,135.65789999999998,-0.5665394360073966,,drop
development_2,d_1575,2015-05-22,WI_2,HOUSEHOLD_2,WI,110.0,124.84527538513494,-14.84527538513494,28,5.15903758218451,16.141974365458616,23.932091194228942,24.5,36.323699999999995,-0.8358781856950032,,drop
development_2,d_1575,2015-05-22,WI_3,FOODS_1,WI,233.0,212.40997716839868,20.590022831601317,28,1.578822917137785,40.39759407914504,59.89347298174043,47.0,69.6822,0.31741688982135713,,spike
development_2,d_1575,2015-05-22,WI_3,FOODS_2,WI,282.0,323.96703049135624,-41.96703049135624,28,42.637885370010224,36.97104792864087,54.813275659002954,82.5,122.3145,-1.5435114001888757,,drop
development_2,d_1575,2015-05-22,WI_3,FOODS_3,WI,1389.0,1405.7945069471714,-16.794506947171385,28,-27.941796039359474,96.23655862560622,142.6803218183238,264.5,392.1477,0.07812772602505087,,spike
development_2,d_1575,2015-05-22,WI_3,HOBBIES_1,WI,263.0,246.43668887184683,16.563311128153146,28,29.535862004170056,30.371727287111867,45.02912287587205,44.5,65.9757,-0.28809246211118167,,drop
development_2,d_1575,2015-05-22,WI_3,HOBBIES_2,WI,35.0,31.91790963520937,3.082090364790634,28,2.1221642366174187,5.260523533645223,7.799252190982408,4.5,6.6716999999999995,0.12307925230102111,,spike
development_2,d_1575,2015-05-22,WI_3,HOUSEHOLD_1,WI,642.0,586.305210517145,55.69478948285496,28,89.60525316748246,66.92515733552247,99.2232382656456,99.5,147.5187,-0.3417592922520897,,drop
development_2,d_1575,2015-05-22,WI_3,HOUSEHOLD_2,WI,154.0,139.45829515682095,14.541704843179048,28,29.154027482720004,16.57269253058228,24.57067394584129,13.0,19.273799999999998,-0.5947058135950791,,drop
development_2,d_1576,2015-05-23,CA_1,FOODS_1,CA,533.0,456.0405555747643,76.95944442523569,28,-20.717127798047244,41.48771421641581,61.50968509725808,66.0,97.85159999999999,1.5879868685531129,,spike
development_2,d_1576,2015-05-23,CA_1,FOODS_2,CA,542.0,554.4202861149942,-12.420286114994155,28,-13.942145869448836,30.649250805880683,45.4405792447987,71.0,105.26459999999999,0.03349120499226204,,spike
development_2,d_1576,2015-05-23,CA_1,FOODS_3,CA,2418.0,2706.826638821675,-288.8266388216748,28,-167.18760428338533,103.95540257677885,154.1242798603323,269.5,399.5607,-0.7892269449597363,,drop
development_2,d_1576,2015-05-23,CA_1,HOBBIES_1,CA,631.0,578.1477154320911,52.852284567908896,28,20.554133150188306,54.70478309691356,81.10531141948404,62.0,91.9212,0.39822486163294063,,spike
development_2,d_1576,2015-05-23,CA_1,HOBBIES_2,CA,55.0,62.29525143913953,-7.295251439139527,28,-9.047656642867008,7.308098933127763,10.83498747825522,6.0,8.8956,0.16173578485848641,,spike
development_2,d_1576,2015-05-23,CA_1,HOUSEHOLD_1,CA,959.0,865.2550421750539,93.74495782494614,28,23.239631355876327,60.37177763659383,89.50719752401402,109.5,162.3447,0.7877056641188418,,spike
development_2,d_1576,2015-05-23,CA_1,HOUSEHOLD_2,CA,277.0,288.41392412029415,-11.413924120294157,28,21.430435968650087,21.26068903164858,31.521097558322186,25.0,37.065,-1.0419802174773158,,drop
development_2,d_1576,2015-05-23,CA_2,FOODS_1,CA,349.0,352.85180248037204,-3.851802480372043,28,-30.39576318826235,39.23244004806281,58.166015615257926,44.5,65.9757,0.456348271875225,,spike
development_2,d_1576,2015-05-23,CA_2,FOODS_2,CA,53.0,136.2065673421016,-83.20656734210161,28,-28.259439582196656,10.547995151364464,15.638457611412955,13.5,20.0151,-3.5135899668138952,,drop
development_2,d_1576,2015-05-23,CA_2,FOODS_3,CA,1177.0,1086.5094094694632,90.4905905305368,28,-157.65738568322234,104.9622434445937,155.6170221309546,129.0,191.25539999999998,1.5946068933573219,,spike
development_2,d_1576,2015-05-23,CA_2,HOBBIES_1,CA,386.0,360.415384844924,25.58461515507599,28,-10.451016440191452,38.98718355343168,57.8023983363178,51.5,76.3539,0.623427965490247,,spike
development_2,d_1576,2015-05-23,CA_2,HOBBIES_2,CA,32.0,49.57097249168225,-17.570972491682248,28,-4.8853872111578305,8.055895542915096,11.94367073192592,6.5,9.636899999999999,-1.0621177999001035,,drop
development_2,d_1576,2015-05-23,CA_2,HOUSEHOLD_1,CA,689.0,716.6940422780619,-27.694042278061943,28,-2.2001587125875517,55.36689839998965,82.08696356782465,69.0,102.29939999999999,-0.3105716481327754,,drop
development_2,d_1576,2015-05-23,CA_2,HOUSEHOLD_2,CA,375.0,370.4818532452691,4.5181467547308785,28,-3.221650072320074,19.47226127303783,28.869574563405884,25.0,37.065,0.2680952852302043,,spike
development_2,d_1576,2015-05-23,CA_3,FOODS_1,CA,469.0,472.8247969908137,-3.824796990813695,28,-83.78958330077154,57.833263441129475,85.74359637781855,64.5,95.62769999999999,0.9326035959303935,,spike
development_2,d_1576,2015-05-23,CA_3,FOODS_2,CA,572.0,624.2029105948759,-52.2029105948759,28,-17.860305374942016,38.039923491925606,56.3979905691289,100.0,148.26,-0.6089331352655022,,drop
development_2,d_1576,2015-05-23,CA_3,FOODS_3,CA,2576.0,3115.768810592068,-539.7688105920679,28,-74.46351295280215,138.22045023211945,204.92563951414027,351.0,520.3926,-2.2706055657186752,,drop
development_2,d_1576,2015-05-23,CA_3,HOBBIES_1,CA,650.0,608.882643740322,41.11735625967799,28,-18.722542189764454,49.017892025299375,72.67392671670885,54.0,80.0604,0.823402575764278,,spike
development_2,d_1576,2015-05-23,CA_3,HOBBIES_2,CA,93.0,63.31678371826808,29.683216281731923,28,-2.657450566893786,10.607694323190213,15.726967603561809,9.5,14.0847,2.056382874553723,,spike
development_2,d_1576,2015-05-23,CA_3,HOUSEHOLD_1,CA,1576.0,1691.4894122224637,-115.48941222246368,28,50.16081232165277,114.31163811440103,169.47843466841096,163.0,241.66379999999998,-0.977411815657936,,drop
development_2,d_1576,2015-05-23,CA_3,HOUSEHOLD_2,CA,358.0,375.8101777335929,-17.810177733592923,28,23.85857470850374,24.10115208162597,35.73236807621866,33.0,48.925799999999995,-1.1661346472535892,,drop
development_2,d_1576,2015-05-23,CA_4,FOODS_1,CA,233.0,227.18491581274304,5.815084187256957,28,-6.928145338765347,30.82818216131814,45.70586287237027,29.0,42.9954,0.27880951644227103,,spike
development_2,d_1576,2015-05-23,CA_4,FOODS_2,CA,289.0,324.9126718194785,-35.912671819478476,28,-15.91581970869052,22.52802542879496,33.40005050073141,38.0,56.3388,-0.5987072417854594,,drop
development_2,d_1576,2015-05-23,CA_4,FOODS_3,CA,971.0,1197.0042162610416,-226.0042162610416,28,-40.481476516835244,79.39013922290422,117.7038204118778,94.5,140.10569999999998,-1.5761828213817668,,drop
development_2,d_1576,2015-05-23,CA_4,HOBBIES_1,CA,387.0,375.1557093092597,11.844290690740308,28,27.01641873204835,26.092724663536842,38.68507358615972,24.0,35.5824,-0.392195920411436,,drop
development_2,d_1576,2015-05-23,CA_4,HOBBIES_2,CA,15.0,21.79960437469186,-6.79960437469186,28,-6.67517811325286,3.0250125967028314,4.484883675871617,3.0,4.4478,-0.027743475735704168,,drop
development_2,d_1576,2015-05-23,CA_4,HOUSEHOLD_1,CA,378.0,393.9591681186609,-15.959168118660898,28,9.72591958600205,30.612385472519065,45.385922701556765,32.0,47.4432,-0.56592630877111,,drop
development_2,d_1576,2015-05-23,CA_4,HOUSEHOLD_2,CA,154.0,146.87018369107668,7.129816308923324,28,-14.919841156347985,9.086825999543557,13.472128226923276,14.5,21.4977,1.6366870247869474,,spike
development_2,d_1576,2015-05-23,TX_1,FOODS_1,TX,312.0,263.04878421067946,48.95121578932054,28,-4.352275380507564,30.029590495682342,44.52187086889864,41.5,61.527899999999995,1.1972428410923763,,spike
development_2,d_1576,2015-05-23,TX_1,FOODS_2,TX,374.0,366.5837775948961,7.416222405103952,28,-20.489484142168124,25.750504290604,38.17769766124949,41.5,61.527899999999995,0.7309426250602973,,spike
development_2,d_1576,2015-05-23,TX_1,FOODS_3,TX,1516.0,1632.8389547600516,-116.8389547600516,28,-72.93771970686998,123.08193494541376,182.48127675007044,223.5,331.36109999999996,-0.24057939441814366,,drop
development_2,d_1576,2015-05-23,TX_1,HOBBIES_1,TX,306.0,295.7158828137099,10.284117186290077,28,28.205441411715185,29.0598347123573,43.08411094454093,37.5,55.5975,-0.41596133313494477,,drop
development_2,d_1576,2015-05-23,TX_1,HOBBIES_2,TX,32.0,36.921010062992565,-4.921010062992565,28,-8.732399350168738,6.1744769619827515,9.154279543835626,5.5,8.1543,0.4163505460943361,,spike
development_2,d_1576,2015-05-23,TX_1,HOUSEHOLD_1,TX,904.0,828.9806395900213,75.01936040997873,28,71.0564213223717,49.39437244698296,73.23209658989694,113.5,168.27509999999998,0.054114783983308094,,spike
development_2,d_1576,2015-05-23,TX_1,HOUSEHOLD_2,TX,236.0,180.5676410008274,55.43235899917261,28,-2.5510456402876542,15.913948891513996,23.59402062655865,23.5,34.8411,2.457546577465951,,spike
development_2,d_1576,2015-05-23,TX_2,FOODS_1,TX,282.0,320.7426892701568,-38.7426892701568,28,-29.322766835470418,43.4452246959255,64.41189013417915,37.5,55.5975,-0.1462450863507241,,drop
development_2,d_1576,2015-05-23,TX_2,FOODS_2,TX,403.0,416.6237583021413,-13.623758302141312,28,-18.44221822977991,31.974822912152803,47.40587244955774,56.5,83.76689999999999,0.10164268008706487,,spike
development_2,d_1576,2015-05-23,TX_2,FOODS_3,TX,1947.0,2166.0952235783006,-219.09522357830065,28,-108.74190099148234,114.30460338938587,169.46800498510348,248.5,368.42609999999996,-0.6511749671952446,,drop
development_2,d_1576,2015-05-23,TX_2,HOBBIES_1,TX,480.0,379.9950484947693,100.00495150523068,28,21.306139056539763,27.997407561606053,41.50895645083713,48.5,71.9061,1.8959477466483925,,spike
development_2,d_1576,2015-05-23,TX_2,HOBBIES_2,TX,78.0,57.341272674969765,20.658727325030235,28,-2.066182957705994,8.099225820302298,12.007912201180186,10.0,14.825999999999999,1.8924947069901736,,spike
development_2,d_1576,2015-05-23,TX_2,HOUSEHOLD_1,TX,845.0,835.8767835829672,9.123216417032836,28,0.10733879689138348,59.928542951165184,88.8500577793975,87.0,128.9862,0.10147295168368532,,spike
development_2,d_1576,2015-05-23,TX_2,HOUSEHOLD_2,TX,305.0,245.58775294158752,59.41224705841248,28,37.314894152490695,22.28758045161949,33.04356677757105,36.0,53.373599999999996,0.6687338886466937,,spike
development_2,d_1576,2015-05-23,TX_3,FOODS_1,TX,271.0,295.6497319492071,-24.64973194920708,28,2.3349412319241907,37.59818046791423,55.74306236172964,30.5,45.2193,-0.4840902533488648,,drop
development_2,d_1576,2015-05-23,TX_3,FOODS_2,TX,405.0,439.5567195383151,-34.55671953831512,28,-28.89174574873985,22.550614507276492,33.433541068488125,37.5,55.5975,-0.16943983821428468,,drop
development_2,d_1576,2015-05-23,TX_3,FOODS_3,TX,1701.0,1906.4359360456565,-205.4359360456565,28,37.17821673819208,85.3247671818001,126.50249982373681,205.0,303.933,-1.9178605412691194,,drop
development_2,d_1576,2015-05-23,TX_3,HOBBIES_1,TX,545.0,367.50419624936967,177.49580375063033,28,21.802174429211902,31.383611285530435,46.52934209192742,48.0,71.1648,3.346138636858792,,spike
development_2,d_1576,2015-05-23,TX_3,HOBBIES_2,TX,49.0,55.78380096172468,-6.78380096172468,28,8.471226724469787,17.943979093289084,26.603743403710393,19.5,28.9107,-0.5734165848279407,,drop
development_2,d_1576,2015-05-23,TX_3,HOUSEHOLD_1,TX,950.0,937.458698164706,12.54130183529412,28,106.8712578010373,73.55268924326305,109.04921707206178,107.5,159.37949999999998,-0.8650218543376443,,drop
development_2,d_1576,2015-05-23,TX_3,HOUSEHOLD_2,TX,215.0,193.59419029396645,21.40580970603355,28,17.504817288139733,7.643783190082331,11.332672957616063,16.5,24.462899999999998,0.34422527081505305,,spike
development_2,d_1576,2015-05-23,WI_1,FOODS_1,WI,366.0,383.18096923731497,-17.18096923731497,28,-2.2744000591282827,30.68158693865408,45.48852079524853,59.5,88.2147,-0.32769958041246616,,drop
development_2,d_1576,2015-05-23,WI_1,FOODS_2,WI,405.0,568.4199352941296,-163.41993529412957,28,28.64938985369855,45.46618842219897,67.40817095475218,94.0,139.3644,-2.8493478227847913,,drop
development_2,d_1576,2015-05-23,WI_1,FOODS_3,WI,1676.0,1853.4318674489668,-177.43186744896684,28,-55.05068496765034,102.48342874559432,151.94193145821814,286.5,424.76489999999995,-0.8054470632747589,,drop
development_2,d_1576,2015-05-23,WI_1,HOBBIES_1,WI,547.0,508.3153198778336,38.68468012216641,28,35.1105290740482,31.607196043882,46.860828854659445,64.0,94.8864,0.07627161395722575,,spike
development_2,d_1576,2015-05-23,WI_1,HOBBIES_2,WI,17.0,50.09455930159507,-33.09455930159507,28,-0.3710107191332632,8.03550318902629,11.913437028050376,6.0,8.8956,-2.74677647646214,,drop
development_2,d_1576,2015-05-23,WI_1,HOUSEHOLD_1,WI,671.0,764.2654881075625,-93.26548810756252,28,11.708266637610478,42.17436235584856,62.52770962878107,84.0,124.5384,-1.6788357572728734,,drop
development_2,d_1576,2015-05-23,WI_1,HOUSEHOLD_2,WI,142.0,213.4050080399782,-71.40500803997821,28,11.670122406058766,12.217690031067264,18.113947240060323,23.5,34.8411,-4.586252203622976,,drop
development_2,d_1576,2015-05-23,WI_2,FOODS_1,WI,313.0,329.2198581805913,-16.219858180591302,28,11.927593786017752,42.7047699067696,63.3140918637766,69.0,102.29939999999999,-0.4445685176559065,,drop
development_2,d_1576,2015-05-23,WI_2,FOODS_2,WI,498.0,573.677096303217,-75.67709630321701,28,29.068813291958293,49.95675386777094,74.0658832843572,171.5,254.2659,-1.4142261585274007,,drop
development_2,d_1576,2015-05-23,WI_2,FOODS_3,WI,1564.0,1762.879929963034,-198.87992996303387,28,-76.95283291566568,123.12135013865915,182.53971371557606,376.5,558.1989,-0.6679483306155979,,drop
development_2,d_1576,2015-05-23,WI_2,HOBBIES_1,WI,203.0,233.51369090626744,-30.51369090626744,28,18.970103714387164,31.353762977509007,46.48508899045485,34.0,50.4084,-1.0645089790150881,,drop
development_2,d_1576,2015-05-23,WI_2,HOBBIES_2,WI,22.0,34.11922425226317,-12.119224252263171,28,-8.598418431635903,6.481009464375969,9.60874463188381,5.5,8.1543,-0.3664168375278185,,drop
development_2,d_1576,2015-05-23,WI_2,HOUSEHOLD_1,WI,912.0,823.4657409848135,88.53425901518654,28,124.30809523029706,96.54823328536052,143.1424106688755,91.5,135.65789999999998,-0.24991779898037644,,drop
development_2,d_1576,2015-05-23,WI_2,HOUSEHOLD_2,WI,105.0,140.85535182385507,-35.855351823855074,28,5.15903758218451,16.141974365458616,23.932091194228942,24.5,36.323699999999995,-1.7137820958968233,,drop
development_2,d_1576,2015-05-23,WI_3,FOODS_1,WI,234.0,232.0925565218443,1.9074434781556988,28,1.578822917137785,40.39759407914504,59.89347298174043,47.0,69.6822,0.005486750803682724,,spike
development_2,d_1576,2015-05-23,WI_3,FOODS_2,WI,226.0,393.8390029424162,-167.8390029424162,28,42.637885370010224,36.97104792864087,54.813275659002954,82.5,122.3145,-3.839888891549142,,drop
development_2,d_1576,2015-05-23,WI_3,FOODS_3,WI,1612.0,1720.2809231385604,-108.2809231385604,28,-27.941796039359474,96.23655862560622,142.6803218183238,264.5,392.1477,-0.5630708290768891,,drop
development_2,d_1576,2015-05-23,WI_3,HOBBIES_1,WI,303.0,267.72970019030055,35.27029980969945,28,29.535862004170056,30.371727287111867,45.02912287587205,44.5,65.9757,0.12734953379698363,,spike
development_2,d_1576,2015-05-23,WI_3,HOBBIES_2,WI,12.0,34.519642555035176,-22.519642555035176,28,2.1221642366174187,5.260523533645223,7.799252190982408,4.5,6.6716999999999995,-3.159508910372684,,drop
development_2,d_1576,2015-05-23,WI_3,HOUSEHOLD_1,WI,642.0,696.4106343431923,-54.41063434319233,28,89.60525316748246,66.92515733552247,99.2232382656456,99.5,147.5187,-1.4514330516517508,,drop
development_2,d_1576,2015-05-23,WI_3,HOUSEHOLD_2,WI,152.0,157.85034050672084,-5.8503405067208405,28,29.154027482720004,16.57269253058228,24.57067394584129,13.0,19.273799999999998,-1.424640124507676,,drop
development_2,d_1577,2015-05-24,CA_1,FOODS_1,CA,502.0,421.6778428069355,80.32215719306453,28,-20.717127798047244,41.48771421641581,61.50968509725808,66.0,97.85159999999999,1.6426565154958956,,spike
development_2,d_1577,2015-05-24,CA_1,FOODS_2,CA,486.0,555.6605096504695,-69.66050965046952,28,-13.942145869448836,30.649250805880683,45.4405792447987,71.0,105.26459999999999,-1.2261807553300152,,drop
development_2,d_1577,2015-05-24,CA_1,FOODS_3,CA,2510.0,2824.551380539713,-314.55138053971314,28,-167.18760428338533,103.95540257677885,154.1242798603323,269.5,399.5607,-0.9561360247059654,,drop
development_2,d_1577,2015-05-24,CA_1,HOBBIES_1,CA,622.0,560.0551066934056,61.944893306594395,28,20.554133150188306,54.70478309691356,81.10531141948404,62.0,91.9212,0.5103335334270442,,spike
development_2,d_1577,2015-05-24,CA_1,HOBBIES_2,CA,56.0,62.313695547656536,-6.313695547656536,28,-9.047656642867008,7.308098933127763,10.83498747825522,6.0,8.8956,0.2523271116553913,,spike
development_2,d_1577,2015-05-24,CA_1,HOUSEHOLD_1,CA,931.0,883.7680990879317,47.23190091206834,28,23.239631355876327,60.37177763659383,89.50719752401402,109.5,162.3447,0.2680484946448591,,spike
development_2,d_1577,2015-05-24,CA_1,HOUSEHOLD_2,CA,305.0,294.01964897718545,10.980351022814546,28,21.430435968650087,21.26068903164858,31.521097558322186,25.0,37.065,-0.3315266838821263,,drop
development_2,d_1577,2015-05-24,CA_2,FOODS_1,CA,275.0,319.5319071570632,-44.53190715706319,28,-30.39576318826235,39.23244004806281,58.166015615257926,44.5,65.9757,-0.24303098328592906,,drop
development_2,d_1577,2015-05-24,CA_2,FOODS_2,CA,65.0,137.6496968193015,-72.64969681930151,28,-28.259439582196656,10.547995151364464,15.638457611412955,13.5,20.0151,-2.8385316723759777,,drop
development_2,d_1577,2015-05-24,CA_2,FOODS_3,CA,999.0,1075.7942118298429,-76.79421182984288,28,-157.65738568322234,104.9622434445937,155.6170221309546,129.0,191.25539999999998,0.5196293615317455,,spike
development_2,d_1577,2015-05-24,CA_2,HOBBIES_1,CA,274.0,325.9116458923112,-51.911645892311185,28,-10.451016440191452,38.98718355343168,57.8023983363178,51.5,76.3539,-0.7172821655406921,,drop
development_2,d_1577,2015-05-24,CA_2,HOBBIES_2,CA,21.0,49.88061848686581,-28.880618486865806,28,-4.8853872111578305,8.055895542915096,11.94367073192592,6.5,9.636899999999999,-2.009033220546489,,drop
development_2,d_1577,2015-05-24,CA_2,HOUSEHOLD_1,CA,718.0,713.13031499589,4.869685004110011,28,-2.2001587125875517,55.36689839998965,82.08696356782465,69.0,102.29939999999999,0.08612626669831779,,spike
development_2,d_1577,2015-05-24,CA_2,HOUSEHOLD_2,CA,350.0,367.51462493699006,-17.51462493699006,28,-3.221650072320074,19.47226127303783,28.869574563405884,25.0,37.065,-0.49508782449420946,,drop
development_2,d_1577,2015-05-24,CA_3,FOODS_1,CA,531.0,463.421213295853,67.57878670414698,28,-83.78958330077154,57.833263441129475,85.74359637781855,64.5,95.62769999999999,1.7653606379878508,,spike
development_2,d_1577,2015-05-24,CA_3,FOODS_2,CA,591.0,640.5826810259825,-49.58268102598254,28,-17.860305374942016,38.039923491925606,56.3979905691289,100.0,148.26,-0.5624735089126508,,drop
development_2,d_1577,2015-05-24,CA_3,FOODS_3,CA,2733.0,3342.373140816824,-609.3731408168242,28,-74.46351295280215,138.22045023211945,204.92563951414027,351.0,520.3926,-2.610262088883769,,drop
development_2,d_1577,2015-05-24,CA_3,HOBBIES_1,CA,550.0,606.2279507666218,-56.2279507666218,28,-18.722542189764454,49.017892025299375,72.67392671670885,54.0,80.0604,-0.516077915028008,,drop
development_2,d_1577,2015-05-24,CA_3,HOBBIES_2,CA,52.0,64.44554054778082,-12.445540547780825,28,-2.657450566893786,10.607694323190213,15.726967603561809,9.5,14.0847,-0.6223761775073698,,drop
development_2,d_1577,2015-05-24,CA_3,HOUSEHOLD_1,CA,1566.0,1755.1260707149856,-189.12607071498564,28,50.16081232165277,114.31163811440103,169.47843466841096,163.0,241.66379999999998,-1.41190165878514,,drop
development_2,d_1577,2015-05-24,CA_3,HOUSEHOLD_2,CA,373.0,374.4604294959179,-1.4604294959178787,28,23.85857470850374,24.10115208162597,35.73236807621866,33.0,48.925799999999995,-0.7085733626838027,,drop
development_2,d_1577,2015-05-24,CA_4,FOODS_1,CA,214.0,225.16194741704993,-11.16194741704993,28,-6.928145338765347,30.82818216131814,45.70586287237027,29.0,42.9954,-0.0926314877832438,,drop
development_2,d_1577,2015-05-24,CA_4,FOODS_2,CA,278.0,331.71242012319726,-53.71242012319726,28,-15.91581970869052,22.52802542879496,33.40005050073141,38.0,56.3388,-1.1316330319224832,,drop
development_2,d_1577,2015-05-24,CA_4,FOODS_3,CA,1000.0,1213.0042914944345,-213.00429149443423,28,-40.481476516835244,79.39013922290422,117.7038204118778,94.5,140.10569999999998,-1.4657367481692145,,drop
development_2,d_1577,2015-05-24,CA_4,HOBBIES_1,CA,301.0,369.9745443655359,-68.9745443655359,28,27.01641873204835,26.092724663536842,38.68507358615972,24.0,35.5824,-2.481343686313337,,drop
development_2,d_1577,2015-05-24,CA_4,HOBBIES_2,CA,9.0,23.33623100548488,-14.33623100548488,28,-6.67517811325286,3.0250125967028314,4.484883675871617,3.0,4.4478,-1.7081943358861205,,drop
development_2,d_1577,2015-05-24,CA_4,HOUSEHOLD_1,CA,298.0,390.02840064401585,-92.02840064401585,28,9.72591958600205,30.612385472519065,45.385922701556765,32.0,47.4432,-2.241979763177265,,drop
development_2,d_1577,2015-05-24,CA_4,HOUSEHOLD_2,CA,140.0,149.852614872036,-9.852614872035986,28,-14.919841156347985,9.086825999543557,13.472128226923276,14.5,21.4977,0.3761266370806535,,spike
development_2,d_1577,2015-05-24,TX_1,FOODS_1,TX,212.0,258.26765439390124,-46.26765439390124,28,-4.352275380507564,30.029590495682342,44.52187086889864,41.5,61.527899999999995,-0.9414559225693778,,drop
development_2,d_1577,2015-05-24,TX_1,FOODS_2,TX,372.0,358.8632622325578,13.136737767442185,28,-20.489484142168124,25.750504290604,38.17769766124949,41.5,61.527899999999995,0.880781816860084,,spike
development_2,d_1577,2015-05-24,TX_1,FOODS_3,TX,1442.0,1706.3823373735383,-264.38233737353835,28,-72.93771970686998,123.08193494541376,182.48127675007044,223.5,331.36109999999996,-1.0491192361004482,,drop
development_2,d_1577,2015-05-24,TX_1,HOBBIES_1,TX,376.0,291.72596562942493,84.27403437057507,28,28.205441411715185,29.0598347123573,43.08411094454093,37.5,55.5975,1.3013751875031827,,spike
development_2,d_1577,2015-05-24,TX_1,HOBBIES_2,TX,15.0,37.492255061877415,-22.492255061877415,28,-8.732399350168738,6.1744769619827515,9.154279543835626,5.5,8.1543,-1.5031063499665998,,drop
development_2,d_1577,2015-05-24,TX_1,HOUSEHOLD_1,TX,937.0,833.433331521508,103.56666847849203,28,71.0564213223717,49.39437244698296,73.23209658989694,113.5,168.27509999999998,0.44393440403842577,,spike
development_2,d_1577,2015-05-24,TX_1,HOUSEHOLD_2,TX,159.0,183.3446523192181,-24.344652319218113,28,-2.5510456402876542,15.913948891513996,23.59402062655865,23.5,34.8411,-0.9236919397450407,,drop
development_2,d_1577,2015-05-24,TX_2,FOODS_1,TX,291.0,314.7263920366822,-23.726392036682228,28,-29.322766835470418,43.4452246959255,64.41189013417915,37.5,55.5975,0.0868841884181654,,spike
development_2,d_1577,2015-05-24,TX_2,FOODS_2,TX,340.0,419.6924204070723,-79.69242040707229,28,-18.44221822977991,31.974822912152803,47.40587244955774,56.5,83.76689999999999,-1.2920382858150266,,drop
development_2,d_1577,2015-05-24,TX_2,FOODS_3,TX,1879.0,2237.0060039980895,-358.00600399808945,28,-108.74190099148234,114.30460338938587,169.46800498510348,248.5,368.42609999999996,-1.4708623201678561,,drop
development_2,d_1577,2015-05-24,TX_2,HOBBIES_1,TX,406.0,373.5262303192528,32.47376968074724,28,21.306139056539763,27.997407561606053,41.50895645083713,48.5,71.9061,0.2690414690967798,,spike
development_2,d_1577,2015-05-24,TX_2,HOBBIES_2,TX,36.0,58.43534339690354,-22.43534339690354,28,-2.066182957705994,8.099225820302298,12.007912201180186,10.0,14.825999999999999,-1.696311573397046,,drop
development_2,d_1577,2015-05-24,TX_2,HOUSEHOLD_1,TX,751.0,843.7295565662814,-92.72955656628142,28,0.10733879689138348,59.928542951165184,88.8500577793975,87.0,128.9862,-1.0448715249423255,,drop
development_2,d_1577,2015-05-24,TX_2,HOUSEHOLD_2,TX,211.0,249.4280411944476,-38.42804119444759,28,37.314894152490695,22.28758045161949,33.04356677757105,36.0,53.373599999999996,-2.292214271443307,,drop
